"1","……ん？　なんか水っぽいわね。\n思ったより野菜から水が出て味がぼやけちゃってるわ。","……huh？ Something is watery, isn't it？\nWater comes out of vegetables more than I thought, and the taste is blurred。","……hein？ Algo está aguado, não é？\nA água sai dos vegetais mais do que eu pensava, e o sabor é borrado。"
"2","あー、これは確かに。\nけどスープパスタだって思えば、\nなんとか食べられるんじゃない？","Uh, this is for sure。\nbut if you think it's soup pasta,\nsomehow Isn't it edible？","Uh, isso é certo。\nmas se você acha que é macarrão de sopa,\nde alguma forma não é comestível？"
"3","それは……なんていうか、わびしいような。","It's like……is awful。","É como……é horrível。"
"4","ちょっと待ってて。\nなんとかリメイクしてみるわ。","Wait a minute\nI'll try to remake it somehow。","Espere um minuto\nVou tentar refazê-lo de alguma forma。"
"5","へえ～、野菜パスタなんてヘルシーだね。","Wow, vegetable pasta is healthy, isn't it？","Uau, macarrão vegetal é saudável, não é？"
"6","ダメでしょ。\n肝心のスープが薄くて美味しくないわ。","It's useless, isn't it？\nThe essential soup is thin and not tasty。","É inútil, não é？\nA sopa essencial é fina e não saborosa。"
"7","ラベル0","Label 0","Rótulo 0"
"8","一花","Ichika","Ichika"
"9","中","midst","meio"
"10","二乃","Nino","Nino"
"11","出右","Izu","Izu"
"12","出左","Izusa","Izusa"
"13","右外","Right outside","Do lado de fora"
"14","塩でもかけてみるか？","Would you like to try salt too？","Você gostaria de experimentar sal também？"
"15","目がっかり:口がっかり:頬無し","Eyes disappointed: mouth disappointed: no cheeks","Olhos decepcionados: boca decepcionada: sem bochechas"
"16","目キョトン:口キョトン:頬無し","Eyes Kyoton: Mouth Kyoton: No cheeks","Olhos Kyoton: Boca Kyoton: Sem bochechas"
"17","目困惑:口困惑:頬無し","Eyes Puzzled: Mouth Puzzles: No Cheeks","Olhos intrigados: quebra-cabeças de boca: sem bochechas"
"18","目真剣:口真剣:頬無し","Eye Serious: Serious Mouth: No Cheek","Olho sério: boca séria: sem bochecha"
"19","目苦笑:口苦笑:頬無し","A bitter smile: a bitter mouth smile: no cheeks","Um sorriso amargo: um sorriso amargo na boca: sem bochechas"
"20","目通常:口通常:頬無し","Eyes Normal: Mouth Normal: No Cheeks","Olhos normais: boca normal: sem bochechas"
"21","風太郎","Futaro","Futaro"
