"1","…………。","…………。","…………。"
"2","……うん。\n大変だったし、色々あったけど、\n胸を張って楽しかったって言える。","……yeah。\nIt was tough and there were a lot of things, but\nI was excited Can you say it was fun。","……Sim。\nFoi difícil e havia muitas coisas, mas\nEu estava animado Você pode dizer que foi divertido。"
"3","……っ！？","……！？","……！？"
"4","……フータロー。\n今日は本当に、ありがとう。","……Futaro\nThank you so much for today。","……Futaro\nMuito obrigado por hoje。"
"5","……確かに困るな。","……Certainly don't worry。","……Certamente não se preocupe。"
"6","あ、あと！　あと１つ！\n謝っておきたいことがある！","Oh, and more！ There's one more！\nThere's something I want to apologize for！","Ah, e mais！ Há mais um！\nHá algo que eu quero me desculpar！"
"7","ああ、ありがとうございます……！","Oh, thank you……！","Ah, obrigado……！"
"8","ああ、最初からな。","Oh, from the beginning。","Oh, desde o começo。"
"9","あの、夕ご飯はどうなるのでしょうか？\n明日の朝ご飯も……。","Um, what will happen to dinner？\nTomorrow's breakfast is also……。","Hum, o que vai acontecer com o jantar？\nO café da manhã de amanhã também é……。"
"10","あの様子なら、三玖、もう大丈夫だね。","If it's that way, Mitsui, it's already okay。","Se for assim, Mitsui, já está tudo bem。"
"11","いや、想い出ならできただろ。","No, if it was a memory, it would have been made。","Não, se fosse uma memória, teria sido feita。"
"12","うん、しっかり勉強する。\nよろしくお願いします。","Yeah, I'm going to study hard。\nThank you for your support。","Sim, vou estudar muito。\nObrigado por seu apoio。"
"13","うん、もういつもの三玖だよ！","Yeah, it's already the usual Miku！","Sim, já é o Miku usual！"
"14","うーん、この時間からでも集められる食材……。\n森に行くよりは魚釣りのほうがましかな。","Hmm, ingredients that can be collected even from this time……。\nIs fishing better than going to the forest？","Hmm, ingredientes que podem ser coletados mesmo a partir dessa época……。\nPescar é melhor do que ir para a floresta？"
"15","え？","Eh？","Eh？"
"16","お前さ、そういうことを\n真正面からはっきり言うの、やめてくれ。\n不意打ちすぎる……。","You, say that kind of\nfrom the front, stop it。\nToo much surprise……。","Você, diga esse tipo de\nde frente, pare com isso。\nMuita surpresa……。"
"17","こうやって並んで洗い物をしてると、\nなんだか新婚さんみたい……。","When I wash them side by side like this, it looks like…newlyweds\n…","Quando eu os lavo lado a lado assim, parece…recém-casado\n…"
"18","この夏のことは、一生忘れない。","I will never forget this summer。","Nunca esquecerei esse verão。"
"19","この度は、本当に申し訳ございませんでした……。","I'm really sorry this time……。","Sinto muito desta vez……。"
"20","さっき、二乃やらいはちゃんと一緒に\n料理をしてて、本当に楽しかったんだ。\nそう思えたのはフータローのおかげ。","Earlier, I was doing\ndishes with Nino Yarai, and it was really fun。\nIt was thanks to Futaro that I thought so。","Anteriormente, eu estava fazendo\npratos com Nino Yarai, e foi muito divertido。\nFoi graças a Futaro que pensei assim。"
"21","じゃあ、大成功かな。\n想い出作り。","Well then, is it a great success？\nMaking memories","Bem, então, é um grande sucesso？\nFazendo memórias"
"22","すごく嬉しかった。\nでもね……。","I was very happy。\nbut……。","Eu fiquei muito feliz。\nmas……。"
"23","すまん……。\n俺も夕食のことまでは考えてなかった……。","I'm sorry……。\nI didn't even think about dinner……。","Desculpa……。\nEu nem pensei em jantar……。"
"24","そうか？\nならいいんだが。","Is that so？ If it's\n, it's okay。","É isso mesmo？ Se for\n, está tudo bem。"
"25","そっか……。","I see……。","Eu vejo……。"
"26","それでも、もうすぐ日が落ちるし危険だが\nやるしかないか。\nなら責任持って俺が……。","Still, the sun is about to fall and it's dangerous, but is there no choice but to do\n？ If it's\n, take responsibility and I'm……。","Ainda assim, o sol está prestes a cair e é perigoso, mas não há escolha a não ser fazer\n？ Se for\n, assuma a responsabilidade e eu sou……。"
"27","それに、食材を使い切っちまったのは\n俺にも責任があるわけだし。\nこのくらいはしておきたい。","Besides, I\nalso responsible for running out of ingredients。\nI want to do this much。","Além disso, também\nresponsável por ficar sem ingredientes。\nEu quero muito fazer isso。"
"28","ただ……。","It's just……。","É só……。"
"29","ただ？　どうした？","Just？ What's wrong with you？","Só？ O que há de errado com você？"
"30","だから、この気持ちは絶対になくならないって……\n伝えておきたかった。","That's why this feeling will never go away……\nI wanted to tell you","É por isso que esse sentimento nunca vai embora……\nEu queria te contar"
"31","っ！……\nだ、だから、なんだよ、人をじっと見て。","Tsu！……\nThat's why, what is it, stare at people。","Tsu！……\nÉ por isso que, o que é, olhar para as pessoas。"
"32","で、でも、困るけど困らない。\n嫌じゃないし、その……嬉しいこともあるし。\nあ、でもやっぱり困るかも……。","So, I'm in trouble, but I'm not in trouble。\nIt's not disgusting, part……There are things I'm happy about。\nOh, but maybe I'm in trouble after all……。","Então, estou com problemas, mas não estou com problemas。\nNão é nojento, parte……Há coisas que me alegram。\nAh, mas talvez eu esteja com problemas depois de tudo……。"
"33","どうした三玖？\nいきなり首振って。","What's wrong with you？\nSuddenly shake your head","O que há de errado com você？\nDe repente, balance a cabeça"
"34","どっちだよ……。","Which way is it……","Para que lado é……"
"35","ななな、なんでもないから……！","Nana, it's nothing, so……！","Nana, não é nada, então……！"
"36","なんとかできるんですか！？","Is it possible to do something！？","É possível fazer alguma coisa！？"
"37","ねえ、フータロー。\nこっち向いて。","Hey, Futaro。\nTurn over here","Ei, Futaro。\nVire aqui"
"38","は？　なんだ？","What is？ What is it？","O que é？ O que é isso？"
"39","ふふっ！\nずっと、大切にしようね。\nこの想い出を。","Huh！\nLet's cherish it all the time。\nGive me this memory","Huh！\nVamos valorizar isso o tempo todo。\nDê-me essa memória"
"40","まったく、夕食の準備をしようとして驚いたわよ。\n残ってた食材をほとんど使っちゃってたなんて。","I was totally surprised when I tried to prepare dinner。\nI can't believe they used most of the ingredients left over。","Fiquei totalmente surpreso quando tentei preparar o jantar。\nNão acredito que eles usaram a maioria dos ingredientes que sobraram。"
"41","もう気にするな。\n俺としては、家庭教師の仕事したまでだって\n言っただろ？","Don't worry about it anymore。\nFor me, even though I worked as a tutor\nI told you, didn't you？","Não se preocupe mais com isso。\nPara mim, embora eu tenha trabalhado como tutor\nEu te disse, não foi？"
"42","よく考えてみたら、この島に来てから\n今日までの間だけでも充分だ。\nお前だって楽しかったんじゃないか？","If you think about it, it's enough from the time you came to this island to\ntoday。\nDidn't you have fun too？","Se você pensar bem, é o suficiente desde o momento em que você veio a esta ilha até\nhoje。\nVocê também não se divertiu？"
"43","らいは","Raiha","Raiha"
"44","わ、私も手伝う！","Wow, I'll help you too！","Uau, eu vou te ajudar também！"
"45","フータロー、お腹は大丈夫？\nまだつらいなら、洗い物の手伝いなんて\nしなくていいよ？","Hootaro, are you okay with your stomach？\nIf it's still hard, you don't have to help with washing\n？","Hootaro, você está bem com seu estômago？\nSe ainda estiver difícil, você não precisa ajudar na lavagem\n？"
"46","フータロー、言ってくれたよね。\n私はもっと上を目指そうとするに決まってるって。","You told me Futaro, didn't you？\nI'm determined to aim higher。","Você me disse Futaro, não foi？\nEstou determinado a mirar mais alto。"
"47","フータローだって、こういうの、たまにやる。\nだから困る……。","Even Futaro does this kind of thing once in a while。\nso I'm in trouble……。","Até o Futaro faz esse tipo de coisa de vez em quando。\nentão estou com problemas……。"
"48","フータローに私の料理を食べてもらいたい。\nそして喜んでもらいたい……。","I want Futaro to eat my food。\nand I want them to be happy……。","Eu quero que Futaro coma minha comida。\ne eu quero que eles sejam felizes……。"
"49","ラベル0","Label 0","Rótulo 0"
"50","ラベル1","Label 1","Etiqueta 1"
"51","一花","Ichika","Ichika"
"52","三玖","Sankaku","Sankaku"
"53","三玖……。","Sanko……","Sanko……"
"54","中","midst","meio"
"55","二乃","Nino","Nino"
"56","五月","May","Maio"
"57","五月さんが死にそうな顔してるよ！？","Satsuki-san has a dying face！","Satsuki-san tem um rosto moribundo！"
"58","俺は、お前がいいな。","You're good for me。","Você é bom para mim。"
"59","俺もだ。\n忘れようとしても無理だし……忘れたくない。","Me too。\nEven if you try to forget it, it's impossible……I don't want to forget","Eu também。\nMesmo que você tente esquecer, é impossível……Eu não quero esquecer"
"60","出右","Izu","Izu"
"61","出左","Izusa","Izusa"
"62","右","right","certo"
"63","四葉","Yotsuba","Yotsuba"
"64","大丈夫だ。\nまあ、夕飯はほとんど腹に入らなかったけどな。","It's okay。\nWell, I almost didn't get into my stomach for dinner。","Está tudo bem。\nBem, eu quase não entrei no meu estômago para o jantar。"
"65","左","left","esquerdo"
"66","当然でしょ。\nまあ、ついでに、こういうときにできる工夫を\nしっかり教えてあげるわ。","That's natural, isn't it？\nWell, incidentally, the ingenuity that can be done in such a case\nI'll tell you well。","Isso é natural, não é？\nBem, aliás, a engenhosidade que pode ser feita nesse caso\nEu vou te dizer bem。"
"67","待って、そこまでしなくてもいいわ。\n余ってるものでなんとかする。","Wait, you don't have to go that far。 I'll do something with\nleft over。","Espere, você não precisa ir tão longe。 Eu farei algo com\nsobrando。"
"68","次の目標が見つかっても、その次の目標ができて、\nどんどん先に進めたとしても、\nやっぱり、この気持ちが……私のはじまり。","Even if the next goal is found, the next goal is made, and\ngoes further and further,\nAfter all, this feeling is……My beginning","Mesmo que o próximo objetivo seja encontrado, o próximo objetivo é feito, e\nvai mais e mais longe,\nAfinal, esse sentimento é……Meu começo"
"69","目がっかり:口がっかり:頬無し","Eyes disappointed: mouth disappointed: no cheeks","Olhos decepcionados: boca decepcionada: sem bochechas"
"70","目ときめき:口ときめき:頬ときめき","Eyes Crush: Mouth Crush: Cheek Crush","Esmagamento de olhos: Esmagamento na boca: esmagamento"
"71","目ときめき:口ときめき:頬ときめき:汗無し","Eyes Crush: Mouth Crush: Cheeks Crush: No Sweat","Esmagamento dos olhos: esmagamento da boca: esmagamento das bochechas:"
"72","目キョトン:口キョトン:頬無し","Eyes Kyoton: Mouth Kyoton: No cheeks","Olhos Kyoton: Boca Kyoton: Sem bochechas"
"73","目ニヤリ:口ニヤリ:頬無し","Eyes Grins: Mouth Grins: No Cheeks","Olhos sorrisos: boca sorri: sem bochechas"
"74","目哀しみ:口哀しみ:頬無し","Eyes sadness: mouth sadness: no cheeks","Tristeza nos olhos: tristeza na boca: sem bochechas"
"75","目哀しみ:口哀しみ:頬無し:汗無し","Eyes sadness: mouth sadness: no cheeks: no sweat","Tristeza nos olhos: tristeza na boca: sem bochechas: sem suor"
"76","目困惑:口困惑:頬無し","Eyes Puzzled: Mouth Puzzles: No Cheeks","Olhos intrigados: quebra-cabeças de boca: sem bochechas"
"77","目微笑:口微笑:頬無し","Eyes Smiling: Mouth Smiling: No Cheeks","Olhos sorrindo: boca sorrindo: sem bochechas"
"78","目無表情:口無表情:頬無し","Eyes Expressionless: Mouth Expressionless: No Cheeks","Olhos sem expressão: boca sem expressão: sem bochechas"
