"1","あ、夏の大三角形ですね？\n知ってはいますが、どこにあるのかまでは……。","Oh, it's a summer triangle, isn't it？ I know\n, but up to where it is……。","Oh, é o Triângulo de Verão, não é？\nEu sei, mas não sei onde fica……。"
"2","ああ、そうよね。\nそれがデネブなのね。","Oh, that's right。\nThat's Deneb, isn't it？","Oh, está certo。\nIsso é Deneb, não é？"
"3","ああ、それでデネブは天の川の中に見えるのですね。","Oh, that's why Deneb can be seen in the Milky Way, isn't it？","É por isso que Deneb pode ser visto na Via Láctea, não é？"
"4","あっ、見てください！\n流星群にばかり目を奪われていましたが\n天の川も見事ですよ。","Oh, please take a look！ I was fascinated only by\nmeteor showers\nThe Milky Way is also stunning。","Oh, por favor, dê uma olhada！ Fiquei fascinado apenas por\nchuvas de meteoros\nA Via Láctea também é deslumbrante。"
"5","あったわ！\nあの一番輝いてる星が織姫なのね。","It was there！\nThat brightest star is Orihime, isn't it？","Estava lá！\nEssa estrela mais brilhante é Orihime, não é？"
"6","あのなぁ、少しは自分で考えてみろ。\n夏の大三角って言うからには、\nもう１つ星があるって見当がつかないか？","Hey, think about it for yourself a little bit。\nSince it is called the Great Triangle of Summer,\nmore star Do you have any idea that there is？","Ei, pense um pouco sobre isso por si mesmo。\nComo é chamado de Grande Triângulo do Verão, mais\nestrela Você tem alguma ideia de que existe？"
"7","あー、まあ、だいたいそんな話とも言えるか。\nどっちの星も天の川をたどっていけば\n簡単に見つけられるぞ。","Oh, well, can you say about that kind of story？\nIf both stars follow the Milky Way, it's\neasy You can find it in","Oh, bem, você pode falar sobre esse tipo de história？\nSe ambas as estrelas seguirem a Via Láctea, é\nfácil Você pode encontrá-lo em"
"8","ううん、なんでもない。\nそれより、こんなロマンチックな夜に\nフー君と一緒に流れ星を見れるなんて……。","Yeah, nothing。\nMore than that, on such a romantic night\nI can see a shooting star with Fu……。","Sim, nada。\nMais do que isso, em uma noite tão romântica\nvejo uma estrela cadente com Fu……。"
"9","ええ、その程度じゃ、１年分の想いを\n止めることなんてできないわよ。\nそうねぇ、神様に川を静かにさせようかしら？","Yeah, to that extent, I can't stop a year's worth of feelings from\n。\nWell, should I let God keep the river quiet？","Sim, nessa medida, não consigo parar um ano de sentimentos de\n。\nBem, devo deixar Deus manter o rio quieto？"
"10","えっ？","Eh？","Eh？"
"11","じゃあ、ちょっと休ませてもらうか。","Well, why don't you give me a little rest？","Bem, por que você não me dá um pouco de descanso？"
