"1","…………。","…………。","…………。"
"2","あ、あのー？　２人とも？","Oh, huh？ Both of you？","Oh, hein？ Vocês dois？"
"3","あらら、もう降参？","Oh, have you surrendered already？","Oh, você já se rendeu？"
"4","あれ？　上杉さん？\n五月も真剣な顔してどうしたの？","Is that？ Uesugi-san？\nWhat happened with a serious face in May too？","É isso？ Uesugi-san？\nO que aconteceu com um rosto sério em maio também？"
"5","い、いいだろ別に！　夏の醍醐味だ！","Oh, that's okay！ It's the real thrill of summer！","Oh, está tudo bem！ É a verdadeira emoção do verão！"
"6","いい感じですよ！","That's a good feeling！","É uma sensação boa！"
"7","いえいえ、私よりも上杉さんのほうが\n適役だと思いますよ。","No, I think Mr。 Uesugi is more\nthan me。","Não, acho que o Sr。 Uesugi é mais\ndo que eu。"
"8","いや、特に考えてなかった。\n海水浴なんだし泳げばいいんじゃないか？","No, I wasn't thinking about it in particular。\nI'm swimming in the sea, isn't it okay to swim？","Não, eu não estava pensando nisso em particular。\nEstou nadando no mar, não está tudo bem nadar？"
"9","うんうん、フータロー君なら、\nビシッと一発で決めてくれそうだもんね。","Yeah,\nseems to be able to decide with a single shot。","Sim,\nparece ser capaz de decidir com um único tiro。"
"10","うーん、ここはやっぱり上杉さんで\nいいんじゃないかな？","Hmm, isn't this Uesugi-san\nokay after all？","Hmm, isso não é Uesugi-san\nok afinal？"
"11","え～？\nみんなはお兄ちゃんの格好いいとこを\n見たいんじゃないかな？","Eh ~？\nEveryone sees my big brother's cool cousin\nIsn't it a lot？","Eh ~？\nTodo mundo vê o primo legal do meu irmão mais velho\nNão é muito？"
"12","おい、なにしてんだ？","Hey, what are you doing？","Ei, o que você está fazendo？"
"13","おう。","Oh","Ó"
"14","おろおろしてるフー君、ちょっと可愛い。","Fu, who is grating, is a bit cute。","Fu, que está ralando, é um pouco fofo。"
"15","お前たちの誰かでいいじゃないか。","Isn't it okay to be someone from you guys？","Não está tudo bem ser alguém de vocês？"
"16","お前たちの誰かでいいじゃないか。\nなんで俺がやるんだ？","Isn't it okay to be someone from you guys？\nWhy do I do it？","Não está tudo bem ser alguém de vocês？\nPor que eu faço isso？"
"17","さーて！\nお昼ご飯もすんだし、\nフータロー君、このあとはどうする予定？","Well！\nI'm done with lunch,\nHootaro, what are you going to do after this？","Nós vamos！\nEu terminei o almoço,\nHootaro, o que você vai fazer depois disso？"
"18","じゃあ、いくよー！","Okay, let's go！","Ok, vamos！"
"19","じゃあ、いま上杉さんが立っているところが\nスタート地点として……スイカを置いてきまーす。","Then, the place where Mr。 Uesugi is standing now is\nas the starting point, and……watermelon is placed。","Então, o lugar onde o Sr。 Uesugi está agora é\ncomo ponto de partida, e……melancia é colocada。"
"20","じゃあ指示出し、誰がやる？","Then give instructions, who will do it？","Então dê instruções, quem fará isso？"
"21","せーの！","Se's！","Ela é！"
"22","そうですね。\nここは唯一の男性である、あなたにお任せします。","That's right。\nThis is the only man, I'll leave it to you。","Está certo。\nEste é o único homem, vou deixar para você。"
"23","そこでジャンプ！　ジャンプ！","Jump there！ Jump！","Pule lá！ Pular！"
"24","そのことわざ、用法を間違えてるぞ。\nあとで正しい意味を調べておけ。","You're misusing that proverb。\nLook up the correct meaning later。","Você está usando mal esse provérbio。\nProcure o significado correto mais tarde。"
"25","そのまま真っ直ぐです！","It's straight as it is！","É direto do jeito que está！"
"26","それもそうですね。\n背に腹は変えられませんし。","That's the case, isn't it？ You can't change your belly to\nback。","Esse é o caso, não é？ Você não pode mudar sua barriga para\nde volta。"
"27","ちょっとタイムだ！　タイム！","It's a little time！ Time！","É um pouco de tempo！ Tempo！"
"28","でもスイカなんてないじゃない。\nビーチボールあたりで代用するの？","But there's no watermelon, isn't it？ Is it substituted for\nbeach balls？","Mas não há melancia, não é？ É substituído por\nbolas de praia？"
