"1","…………。","…………。","…………。"
"2","……わかってるわ。\n私だけじゃなくて、みんなでも同じよね。","……I know。\nNot just me, but everyone。","……eu sei。\nNão apenas eu, mas todos。"
"3","……仕方ないな。\nじゃあ、目を閉じろ。","……It can't be helped。\nThen close your eyes。","……Não pode ser ajudado。\nEm seguida, feche os olhos。"
"4","……弱いのは涙にってわけじゃない。\nその、お前だったから……。","……It's not like tears are weak。\nThat's because it was you……。","……Não é como se as lágrimas fossem fracas。\nIsso porque era você……。"
"5","ああ、これは――","Oh, this is。。。","Oh, isso é。。。"
"6","あんたって涙に弱いタイプなのね。","You're the type who is vulnerable to tears, aren't you？","Você é do tipo vulnerável às lágrimas, não é？"
"7","いいこと聞いちゃったわ。\nフー君に利く一番の武器は涙なのね。","I heard something good。\nTears are the best weapon for Fu-kun, aren't they？","Eu ouvi algo bom。\nLágrimas são a melhor arma para Fu-kun, não são？"
"8","ううん、思い出したら笑えてきちゃった。\nフー君ったらあんなに取りみだしちゃって。","No, when I remembered it, I started laughing。\nFu-kun has taken it out so much。","Não, quando me lembrei, comecei a rir。\nFu-kun o tirou tanto。"
"9","うるさい。\n目の前で泣かれたらああもなる。","It's noisy。\nIf you cry in front of you, it will be ah too。","É barulhento。\nSe você chorar na sua frente, será ah também。"
"10","うん、お願い。","Yeah, please。","Sim, por favor。"
"11","え……？","Eh……？","Eh……？"
"12","えっ？","Eh？","Eh？"
"13","え？","Eh？","Eh？"
"14","え？　コンタクト？","Eh？ Contacts？","Eh？ Contatos？"
"15","くすぐったいか？","Is it ticklish？","Tem cócegas？"
"16","ぐすっ……。","Gusu……","Gusu……"
"17","じゃあ、俺は行くからな。\nまだ痛いならしばらく大人しくしてろよ。","Okay, I'm going。\nIf it still hurts, stay quiet for a while。","Ok, eu vou。\nSe ainda doer, fique quieto por um tempo。"
"18","そう。\nいま直そうとしてたのよ。","That's right。\nI was trying to fix it now。","Está certo。\nEu estava tentando consertar isso agora。"
"19","そうじゃなくて……。","Instead,……。","Em vez disso,……。"
"20","そうだ！　痛いところを撫でてやろう！\n俺が撫でると痛みが和らぐとらいはも言ってたぞ！","That's right！ Let's stroke the place where it hurts！\nToraiha also said that if I stroke it, it relieves pain！","Está certo！ Vamos acariciar o lugar onde dói！\nToraiha também disse que se eu acariciar, alivia a dor！"
"21","そっか、私だからなんだ。","That's right, that's because it's me。","Isso mesmo, é porque sou eu。"
"22","それはありがたいが……\nどんな攻め方をされるのか怖くもあるぜ。","I'm thankful for that, but……\nI'm also afraid of what kind of attack I'm going to do。","Eu sou grato por isso, mas……\nEu também tenho medo do tipo de ataque que eu vou fazer。"
"23","ちょっと落ち着きなさい。\n怪我でもないし、どこか痛いわけでもないから。","Calm down a bit\nIt's not an injury, and it doesn't mean it hurts anywhere。","Acalme-se um pouco\nNão é uma lesão, e isso não significa que dói em lugar nenhum。"
"24","でも安心して、涙なんて武器は使わないわ。\n攻めるにしても、弱点をただ突くなんて\n私のやり方じゃないから。","But don't worry, I don't use weapons like tears。\nEven if I attack, I can't just poke my weaknesses\nIt's not the way to do it。","Mas não se preocupe, eu não uso armas como lágrimas。\nMesmo que eu ataque, não posso simplesmente cutucar minhas fraquezas\nNão é a maneira de fazer isso。"
"25","なっ……！","It's……！","É……！"
