"1","…………。","…………。","…………。"
"2","……ああ、わかってるよ！\n文句は、あとで親父に直接言っておく！","……Oh, I know！\nI'll tell my dad directly later！","……Ah, eu sei！\nEu direi ao meu pai diretamente mais tarde！"
"3","……あ！　ち、違います！\n私ではありませんからね！？","……ah！ Chi, it's different！\nIt's not me！？","……ah！ Chi, é diferente！\nNão sou eu！？"
"4","……その様子では、\nやはり聞いていなかったのですね。","……In that way,\nAfter all, you hadn't listened to it。","……Dessa forma,\nAfinal, você não tinha escutado。"
"5","……ですから、その、もし\n勘違いなどをしていたのなら……。","……, so if that\nIf you were making a mistake, etc。……。","……, então se isso\nSe você estava cometendo um erro, etc。……。"
"6","……はい、そうしていただけると。","……Yes, I hope you can do that。","……Sim, espero que você possa fazer isso。"
"7","……別に無理して褒めなくていい。","……You don't have to overdo it and praise it。","……Você não precisa exagerar e elogiar。"
"8","あ、ああ、そうだな。\n似合ってると思うぞ？","Oh, yeah, that's right。\nDo you think it looks good？","Ah, sim, está certo。\nVocê acha que parece bom？"
"9","あ、はーい！","Oh, huh！","Oh, hein！"
"10","ああ、こっちこそ、よろしく頼むぜ。","Oh, this is the one I'm going to ask for your best regards。","Oh, este é o que eu vou pedir seus melhores cumprimentos。"
"11","あくまで、上杉君のことを知っている\n女性としての視点から言っただけです！","I just said it from the point of view as a\nwoman who knows Uesugi-kun！","Acabei de dizer isso do ponto de vista como uma mulher\nque conhece Uesugi-kun！"
"12","あとな……成長って言えば俺もだ。\nお前に、お前たち五つ子に出会って、\n色々なことを教えられた。","Speaking of……growth, I am also。\nYou met your quintuplets and\ntaught you many things。","Falando em……crescimento, eu também estou。\nVocê conheceu seus quíntuplos e\nlhe ensinou muitas coisas。"
"13","あなたに出会ってから、\n勉強や知識のことだけではなく、\nずいぶんと成長できたような気がします。","Since I met you,\nis not just about study and knowledge, but\nI feel like I've been able to grow a lot。","Desde que te conheci,\nnão é apenas sobre estudo e conhecimento, mas\nsinto que fui capaz de crescer muito。"
"14","あの……驚かないで聞いてほしいのですが、\n今日の写真撮影のアルバイト、新婦役は私です。","Don't be surprised to hear that……\nToday's photography part-time job, the bride is me。","Não se surpreenda ao ouvir que……\nFotografia do trabalho de meio período de hoje, a noiva sou eu。"
"15","あの、上杉君？","Um, Uesugi-kun？","Uesugi-kun？"
"16","ありがとうございます……。","Thank you……。","Obrigado……。"
"17","あれは……その、言葉以上の意味は、\n特にありませんので……。","That is……What is the meaning of more than a word\nSince there is no particular……。","Isso é……Qual é o significado de mais do que uma palavra\nUma vez que não existe particular……。"
"18","あーあ……。\nこんなときまでお兄ちゃんは……。","Ahhhhh……。\nUntil such a time my brother is……。","Ahhhhh……。\nAté esse momento, meu irmão é……。"
"19","いや、撮影が終わったあとが怖いぞ。\nらいはは結構、ませてるからなぁ。","No, I'm afraid after the shooting is over。\nRaiha is pretty good, isn't it？","Não, receio que depois do tiroteio acabar。\nRaiha é muito boa, não é？"
"20","ううん、バッチリだよ！\nねえお兄ちゃん？","No, it's perfect！\nHey big brother？","Não, é perfeito！\nEi, irmão mais velho？"
"21","え、え、えええ～っ！？\n五月さん、それってもしかして！","Eh, eh, yeah！？\nSatsuki-san, maybe that's it！","Eh, eh, sim！？\nSatsuki-san, talvez seja isso！"
"22","ええ、わかっています。","Yeah, I know。","Sim, eu sei。"
"23","お、お待たせしました……。","Oh, thank you for waiting……。","Oh, me desculpe por ter feito você esperar……。"
"24","おーい、らいは！\nそろそろ始まるから、２人から離れてくれ。","Hey, raiha！\nIt's about to start, so stay away from the two of you。","Ei, raiha！\nEstá prestes a começar, então fique longe de vocês dois。"
"25","お父様が困っていると、\nらいはちゃんから聞いて引き受けたのですが……。","When my father was in trouble, I heard from\nRai-chan and accepted it。……","Quando meu pai estava com problemas, ouvi de\nRai…chan e aceitei…"
"26","こんな調子で、お嫁さん見つけられるのかな？\nずーっと１人だったらどうしよう？\n私、心配だよ。","Will you be able to find a wife in such a way？\nWhat should I do if I'm alone all the time？\nI'm worried","Você será capaz de encontrar uma esposa dessa maneira？\nO que devo fazer se estou sozinho o tempo todo？\nEstou preocupado"
"27","そ、そうか。\nまあ、なんだ、ありがとな。","That's right。\nWell, what is it, thank you。","Está certo。\nBem, o que é isso, obrigado。"
"28","そ、そうだな！\nもう少し大人になったら教えてやるよ！","That's right！\nI'll tell you when I'm a little more adult！","Está certo！\nEu vou te dizer quando eu for um pouco mais adulto！"
"29","そういうことだな。","That's what it is。","Isso é o que é。"
"30","そうしてくれると助かる。","It would be helpful if you did that。","Seria útil se você fizesse isso。"
"31","そうですか？\nこんなドレスは初めてで……。\n正直、似合わないのではないかと、心配で。","Is that so？\nThis is my first time wearing a dress like this……。\nTo be honest, I'm worried that it doesn't look good。","É isso mesmo？\nEsta é a primeira vez que uso um vestido assim……。\nPara ser honesto, estou preocupado que não pareça bom。"
"32","そのときは、また私も協力しますよ。","At that time, I will cooperate again。","Nesse momento, vou cooperar novamente。"
"33","そりゃよかった。\n家庭教師として冥利に尽きる。","That's good。\nI'm exhausted as a tutor。","Isso é bom。\nEstou exausto como tutor。"
"34","それじゃ、お兄ちゃん、五月さん。\n頑張ってね。","Well then, big brother, Satsuki-san。\nGood luck","Bem, então, irmão mais velho, Satsuki-san。\nBoa sorte"
"35","それにしても……自分の無知さに恥じ入るばかりです。\nまさか、あんな意味があったなんて。","Even so,…'m just…of my ignorance。\nNo way, it meant that。","Mesmo assim, só……da minha ignorância。\nDe jeito nenhum, isso significava isso。"
"36","それより、らいは。\n撮影が始まったら大人しくしてろよ？","More than that, Rai\nDo you want to be quiet when filming starts？","Mais que isso, Rai\nVocê quer ficar quieto quando as filmagens começarem？"
"37","だから、あの、以前の発言も……違うんです……。","That's why my previous statement is also……different……。","É por isso que minha declaração anterior também é……diferente……。"
"38","なんだ五月か、久しぶりだな。","Why is it May, it's been a while。","Por que é maio, já faz um tempo。"
"39","なんとか誤魔化せましたね。","I managed to mislead it, wasn't it？","Consegui enganar, não foi？"
"40","なんにせよ、もう断ることはできませんし、\n諦めて現場に行くしかありません。","Whatever the case, I can't refuse anymore, and I have no choice but to give up\nand go to the site。","Seja qual for o caso, não posso mais recusar, e não tenho escolha a não ser desistir de\ne ir ao site。"
"41","ねえ、お兄ちゃん。\n月が綺麗ってどういうこと？","Hey, brother。 What does it mean that\nis beautiful？","Ei irmão。 O que significa que\né bonito？"
"42","は……。","is……。","é……。"
"43","は、はああぁぁ！？\nそんなの聞いてないぞ！","Huh, huh！？\nI haven't heard of that！","Huh, hein！？\nEu não ouvi falar disso！"
"44","はあ……。","huh,……。","hein,……。"
"45","はい……。","Yes……。","Sim……。"
"46","は？","What is？","O que é？"
"47","ふふっ！\nではお互い様、ですね。","Huh！\nis like each other, isn't it？","Huh！\né igual um ao outro, não é？"
"48","むむむ……。\nそう言われると余計に気になる……。","Mummu……。\nI'm worried extra when I'm told that……。","Mummu……。\nEstou mais preocupado quando me dizem isso……。"
"49","もう、お兄ちゃん。\n似合ってる、なんて言葉じゃなくて、\nちゃんと褒めてあげなくちゃダメだよ？","Already, big brother。 It's not a word like\nlooks good,\nI have to praise them properly, right？","Já, irmão mais velho。 Não é uma palavra como\nparece bom,\neu tenho que elogiá-los corretamente, certo？"
"50","らいは","Raiha","Raiha"
"51","らいはちゃんには、まだ少し難しい話なので！","It's still a bit difficult for Raiha-chan！","Ainda é um pouco difícil para Raiha-chan！"
"52","わぁ～！　五月さん、すごく綺麗！","Wow！ Satsuki-san is so beautiful！","Uau！ Satsuki-san é tão lindo！"
"53","わかってるよー。\n邪魔しないなら見学してもいいって、\nお父さんにも言われてるからね。","Do you know\nIf you don't disturb you, you can visit,\nIt's because my dad told me too。","Você sabe\nSe você não te perturbar, você pode visitar,\nÉ porque meu pai me disse também。"
"54","ラベル0","Label 0","Rótulo 0"
"55","上杉君には、本当に色々なことを\n教えられていますね。","Uesugi-kun has taught you\nthings。","Uesugi-kun lhe ensinou\ncoisas。"
"56","上杉君も、タキシードが似合っていますよ？","Uesugi also looks good in a tuxedo, isn't it？","Uesugi também fica bem de smoking, não é？"
"57","中","midst","meio"
"58","五月","May","Maio"
"59","以前のって……。","The previous one was……。","O anterior foi……。"
"60","出右","Izu","Izu"
"61","勇也","Yuya","Yuya"
"62","勉強はしておくほうがいいって身にしみたか？","Did you learn that it's better to study？","Você aprendeu que é melhor estudar？"
"63","卒業まであと半年ですが……\nどうか私たちのことを、よろしくお願いします。","It's been half a year until graduation, but……\nPlease take care of us。","Passou meio ano até a formatura, mas……\nPor favor, cuide de nós。"
"64","右","right","certo"
"65","大丈夫だと思いますよ？\n上杉君なら、きっと。","I think it's okay, right？\nIf it's Uesugi-kun, I'm sure。","Acho que está tudo bem, certo？\nSe for Uesugi-kun, tenho certeza。"
"66","大丈夫ですよ？\n上杉君にしては上出来だと思います。","It's okay, right？\nI think it's good for Uesugi-kun。","Está tudo bem, certo？\nAcho que é bom para Uesugi-kun。"
"67","安心しろ、ちゃんとわかってる。\nあれは聞かなかったことにしてやるよ。","Don't worry, do you know it properly。\nI'm going to make sure I didn't listen to that。","Não se preocupe, você sabe disso corretamente。\nVou me certificar de que não ouvi isso。"
"68","左","left","esquerdo"
"69","念のため言っておくが、あの島で\n俺が言ったのも、言葉以上の意味はないからな。","Just in case, what I said\non that island doesn't mean more than words。","Por precaução, o que eu disse\nnaquela ilha não significa mais do que palavras。"
"70","月が綺麗だと、あなたに言ったことが\nありましたが――","I\nnever told you that the moon is beautiful--","\nnunca te disse que a lua é linda。。。"
"71","本当に似合っています。\n素直に受け取ってください。","It really looks good。\nPlease receive it obediently。","Realmente parece bom。\nPor favor, receba-o obedientemente。"
"72","目がっかり:口がっかり:頬無し:汗無し","Eyes disappointed: mouth disappointed: no cheeks: no sweat","Olhos decepcionados: boca decepcionada: sem bochechas: sem suor"
"73","目ときめき:口ときめき:頬ときめき","Eyes Crush: Mouth Crush: Cheek Crush","Esmagamento de olhos: Esmagamento na boca: esmagamento"
"74","目キョトン:口キョトン:頬無し","Eyes Kyoton: Mouth Kyoton: No cheeks","Olhos Kyoton: Boca Kyoton: Sem bochechas"
"75","目哀しみ:口哀しみ:頬無し:汗無し","Eyes sadness: mouth sadness: no cheeks: no sweat","Tristeza nos olhos: tristeza na boca: sem bochechas: sem suor"
"76","目困惑:口困惑:頬無し","Eyes Puzzled: Mouth Puzzles: No Cheeks","Olhos intrigados: quebra-cabeças de boca: sem bochechas"
