"1","…………。","…………。","…………。"
"2","あ、改めてって言えば。\n見送りに来てくれてたときに思ったけど、\nやっぱり、あんたんちのパパはイケメンよね。","Oh, let's say it again。\nI thought when they came to see me off, but\nAfter all, your daddy is a handsome guy, isn't it？","Oh, vamos dizer de novo。\nEu pensei que quando eles vieram me ver partir, mas\nAfinal, seu pai é um cara bonito, não é？"
"3","ああ、それは言えてる。","Oh, can you say that","Oh, você pode dizer isso？"
"4","ああ、別にいいぞ。","Oh, that's fine。","Oh, está tudo bem。"
"5","あっ、そうだわ！\n私がフー君と結婚すればパパになるじゃない。","Oh, that's right！\nIf I marry Fu-kun, I won't be a dad。","Oh, está certo！\nSe eu casar com Fu-kun, não serei pai。"
"6","ありがと！","Thanks！","Obrigado！"
"7","あーあ、あんな人がパパなら大歓迎なのに。","Oh, if that kind of person is Dad, I would be very welcome。","Oh, se esse tipo de pessoa é o papai, eu seria muito bem-vinda。"
"8","え……。","Eh,……。","Eh,……。"
"9","おい、近くないか？","Hey, isn't it close？","Ei, não está perto？"
"10","お前、趣味悪いぞ。","You have bad taste","Você tem mau gosto"
"11","しゃがみ","crouch","agachar"
"12","だったら、本気にしてもらえるようにするまでね。","If so, until you can get serious about it。","Se sim, até que você possa levar isso a sério。"
"13","ちょ、ちょっと待て。\nお前なにする気だ！？","Hey, wait a minute。\nWhat are you going to do！？","Ei, espere um minuto。\nO que você vai fazer！？"
"14","なに言ってんだ。\n横顔なんていつも見てるだろ。","What are you saying\nYou always look at profiles, don't you？","O que você está dizendo\nVocê sempre olha os perfis, não é？"
"15","なんだ、人を見てニヤニヤして。","Why are you smirking when you look at people","Por que você está sorrindo quando olha para as pessoas？"
"16","はっ？\nお前はそんな理由で結婚を決めるのか。\n冗談は止めてくれ。","Huh？\nDo you decide to get married for that reason？\nStop joking","Hã？\nVocê decide se casar por esse motivo？\nPare de brincar"
"17","ふふ、それは秘密よ。","heh, that's a secret。","heh, isso é um segredo。"
"18","ふふっ！","Huh！","Huh！"
"19","ふーん、冗談としか思ってくれないんだ。","Hmm, they only think of it as a joke。","Hmm, eles só pensam nisso como uma piada。"
"20","フー君、また休憩？\n隣いいかしら？","Fu-kun, are you taking a break again？ Is it okay next to\n？","Fu-kun, você está fazendo uma pausa de novo？ Está tudo bem ao lado de\n？"
"21","フー君は横顔も素敵だなって。","Fu said his profile is also wonderful。","Fu disse que o perfil dele também é maravilhoso。"
"22","ラベル0","Label 0","Rótulo 0"
"23","二乃","Nino","Nino"
"24","出右","Izu","Izu"
"25","左","left","esquerdo"
"26","当たり前だろ。","That's natural, isn't it？","Isso é natural, não é？"
"27","手前","foreground","Primeiro plano"
"28","改めて見れば新しい発見があるものよ。\nだから、いくら一緒にいても毎日が新鮮だわ。","If you look at it again, there will be new discoveries。\nThat's why every day is fresh no matter how long you're together。","Se você olhar de novo, haverá novas descobertas。\nÉ por isso que todo dia é fresco, não importa quanto tempo vocês estejam juntos。"
"29","目がっかり:口がっかり:頬無し","Eyes disappointed: mouth disappointed: no cheeks","Olhos decepcionados: boca decepcionada: sem bochechas"
"30","目ときめき:口ときめき:頬ときめき","Eyes Crush: Mouth Crush: Cheek Crush","Esmagamento de olhos: Esmagamento na boca: esmagamento"
"31","目むくれ:口むくれ:頬むくれ","Swollen eyes: swollen mouth: swollen cheeks","Olhos inchados: boca inchada: bochechas inchadas"
"32","目キョトン:口キョトン:頬無し","Eyes Kyoton: Mouth Kyoton: No cheeks","Olhos Kyoton: Boca Kyoton: Sem bochechas"
"33","目ニヤリ:口ニヤリ:頬無し","Eyes Grins: Mouth Grins: No Cheeks","Olhos sorrisos: boca sorri: sem bochechas"
"34","目困惑:口困惑:頬無し","Eyes Puzzled: Mouth Puzzles: No Cheeks","Olhos intrigados: quebra-cabeças de boca: sem bochechas"
"35","目微笑:口微笑:頬無し","Eyes Smiling: Mouth Smiling: No Cheeks","Olhos sorrindo: boca sorrindo: sem bochechas"
"36","目笑顔:口笑顔:頬無し","Eyes Smile: Mouth Smile: No Cheeks","Sorriso de olhos: sorriso na boca: sem bochechas"
"37","目通常:口通常:頬無し","Eyes Normal: Mouth Normal: No Cheeks","Olhos normais: boca normal: sem bochechas"
"38","目驚き:口驚き:頬無し","Eye surprise: mouth surprise: no cheek","Surpresa ocular: surpresa na boca: sem bochecha"
"39","行動？","Behavior？","Comportamento？"
"40","言葉だけじゃ伝わらないのなら……\nどうしたらいいかしら？","If words alone don't convey it……\nWhat should I do？","Se as palavras sozinhas não transmitem isso……\nO que devo fazer？"
"41","顔もだけど行動もイケメンだし。\nうちのパパとは違うわ。","My face is also handsome, but my behavior is also handsome。\nIt's different from my dad。","Meu rosto também é bonito, mas meu comportamento também é bonito。\nÉ diferente do meu pai。"
"42","風太郎","Futaro","Futaro"
"43","（こいつらといると\n　毎日のように新しい気付きがあるしな）","（When I'm with these guys, there's a new awareness like\nevery day）","（Quando estou com esses caras, há uma nova consciência como\ntodos os dias）"
