"1","……こ、言葉にしがたい風味です。","……This is a flavor that is hard to put into words。","……Este é um sabor difícil de colocar em palavras。"
"2","ええ……。\n頑張りましょう。","Yeah……。\nLet's do our best。","Sim……。\nVamos fazer o nosso melhor。"
"3","ですが、香りはそこまでひどくありませんね。\n味は……。","However, the scent isn't that bad, isn't it？\nFlavors are……。","No entanto, o cheiro não é tão ruim, não é？\nSabores são……。"
"4","らいは","Raiha","Raiha"
"5","ラベル0","Label 0","Rótulo 0"
"6","五月","May","Maio"
"7","出右","Izu","Izu"
"8","出左","Izusa","Izusa"
"9","材料や調味料を\n無計画にぶち込んだらどうなるか……。\nいい証明だな、これは。","What happens if ingredients and seasonings are thrown into\nhaphazardly……。\nThat's a good proof, isn't it？","O que acontece se os ingredientes e temperos forem jogados em\nao acaso……。\nEssa é uma boa prova, não é？"
"10","焦げてないのにスープが黒っぽくなってる……。","Is the soup dark even though it's not burnt……。","A sopa está escura mesmo que não esteja queimada……。"
"11","目がっかり:口がっかり:頬無し","Eyes disappointed: mouth disappointed: no cheeks","Olhos decepcionados: boca decepcionada: sem bochechas"
"12","目がっかり:口がっかり:頬無し:汗無し","Eyes disappointed: mouth disappointed: no cheeks: no sweat","Olhos decepcionados: boca decepcionada: sem bochechas: sem suor"
"13","目苦笑:口苦笑:頬無し:汗無し","Smiling eyes: bitter mouth smile: no cheeks: no sweat","Olhos sorridentes: boca amarga sorriso: sem bochechas: sem suor"
"14","風太郎","Futaro","Futaro"
"15","食えなくはないか。\n出来上がっちまったもんは責任持って食うぞ。","Isn't it impossible to eat it？\nI'm going to eat it responsibly。","Não é impossível comer？\nEu vou comer com responsabilidade。"
