"1","…………。","…………。","…………。"
"2","……うん。\nありがとう。フータロー。","……yeah。\nThanks。 Futaro","……Sim。\nObrigado。 Futaro"
"3","……すまん。","……I'm sorry。","……Desculpa。"
"4","……どっちでもいい","……whichever is fine","……o que estiver bom"
"5","……どっちでもいい。","……whichever is fine。","……o que estiver bom。"
"6","……まあ、いいわ。\n負ける気はないから。","……Well, that's okay。\nI don't feel like losing。","……Bem, está tudo bem。\nNão tenho vontade de perder。"
"7","あ……その……。","Ah……that……。","Ah……que……。"
"8","あ、ごめん二乃、なに？","Oh, sorry Nino, what？","Oh, desculpe Nino, o quê？"
"9","あ、じゃあ私も！\n三玖は……。","Oh, well then me too！\nMiku is……。","Ah, então eu também！\nSanku é……。"
"10","あ、でも、さすがに山の頂上までだと大変だから、\n目的地は別の場所で。","Oh, but as expected, it's hard to get to the top of the mountain, so the\ndestination is in a different place。","Ah, mas como esperado, é difícil chegar ao topo da montanha, então o destino\nestá em um lugar diferente。"
"11","あ、なんでもない。\nえっと、おかわりだよね。\n私はいらない、かな。","Oh, it's nothing。\nWell, it's a replacement, isn't it？\nI don't need it, I wonder。","Oh, não é nada。\nBem, é uma substituição, não é？\nEu não preciso disso, eu me pergunto。"
"12","あそこなら、夕方までには帰ってこられるよね。","If it's over there, you can come back by evening, right？","Se estiver lá, você pode voltar à noite, certo？"
"13","あなたはジョークのセンスがありませんね。","You don't have a sense of jokes, do you？","Você não tem senso de piadas, não é？"
"14","あの、おかわりを頂いてもよろしいでしょうか？","Um, is it OK if I get a refill？","Hum, tudo bem se eu receber um refil？"
"15","あのねぇ、あんたたちも食べるだけじゃなくて、\n作るほうにも少しは興味持ちなさいよ。","Hey, you guys don't just eat it, but also get a little interested in making\n。","Ei, vocês não comem apenas, mas também ficam um pouco interessados em fazer\n。"
"16","あはは、ごめんってば。","Aha, I'm sorry","Aha, eu sinto muito"
"17","ありゃ、私が最後だったんだ。","Well, I was the last one。","Bem, eu fui o último。"
"18","あれ？","Is that？","É isso？"
"19","あんた、大丈夫なの？","Are you okay？","Você está bem？"
"20","いいじゃないか森林浴。\n今までサバイバルで気を張ってた分、\nリフレッシュってわけだ。","Isn't it good to bathe in the forest。\nThe amount I've been careful about survival until now,\nThat's why refresh。","Não é bom tomar banho na floresta。\nA quantidade que eu tenho cuidado com a sobrevivência até agora,\nÉ por isso que atualizar。"
"21","いいんじゃない？\nまさに森林浴って感じだよ。","Isn't it okay？\nIt's exactly like a forest bath。","Não está tudo bem？\nÉ exatamente como um banho na floresta。"
"22","いただきます！","Itadakimasu！","Itadakimasu！"
"23","いやぁ、うちのご飯が\nますます美味しくなって困っちゃうな。\n食べすぎは禁物なのに。","Well, my rice is getting\nmore and more delicious, and I'm in trouble。\nIt's forbidden to eat too much。","Bem, não se preocupe com o nosso arroz ficar cada vez mais\n。\nVocê não deve comer muito。"
"24","ううん、私１人じゃないよ。\nらいはちゃんも手伝ってくれたから。","No, I'm not alone。\nBecause Raiha-chan helped me too。","Não, eu não estou sozinho。\nPorque Raiha-chan também me ajudou。"
"25","うちの料理当番の座は、譲るわけにはいかないわね。","I can't afford to give up my cooking duty seat。","Não posso me dar ao luxo de abrir mão do meu assento de trabalho de cozinha。"
"26","うん、平気。\nみんなで美味しいお弁当を作ろう。","Yeah, I'm fine。\nLet's make delicious bento boxes together","Sim, estou bem。\nVamos fazer deliciosas caixas de bento juntos"
"27","うん、私も負けない。","Yeah, I won't lose either。","Sim, eu também não vou perder。"
"28","うん。\nせっかくの島だから、\nここでしかできないことをやっておきたい。","Yeah。\nIt's an island, so\ncan only be done here I want to do things。","Sim。\nÉ uma ilha, então\nsó pode ser feito aqui eu quero fazer coisas。"
"29","うーん……。\n海水浴は一度してるし山でもいいかも？","Hmm……。\nI've been swimming in the sea once, maybe it's okay in the mountains？","Hmm……。\nJá nadei no mar uma vez, talvez esteja tudo bem nas montanhas？"
"30","ええ、せっかくの三玖の提案ですし。","Yeah, it's a suggestion by Miku。","Sim, é uma sugestão de Miku。"
