"1","…………。","…………。","…………。"
"2","……お腹いっぱい。\nもう動けない……。","……My stomach is full。\nI can't move anymore……。","……Meu estômago está cheio。\nNão consigo mais me mover……。"
"3","……そういうこと。\n夕食はおかずだけ準備すれば大丈夫そうね。","……That's what it is。\nIt seems okay if you only prepare side dishes for dinner。","……Isso é o que é。\nParece bom se você preparar apenas acompanhamentos para o jantar。"
"4","……やっぱり作りすぎだった？","Was ……making too much after all？","Afinal, o ……estava ganhando muito？"
"5","……んー、わかった。","……hmm, I understand。","……hmm, eu entendo。"
"6","ああ、任せておけ。","Oh, leave it to me。","Oh, deixe isso comigo。"
"7","ああ、悪いな。\n走り回ったせいで、もう喉がカラカラだったんだ。","Oh, that's bad。\nMy throat was already dry because I ran around。","Oh, isso é ruim。\nMinha garganta já estava seca porque eu corri por aí。"
"8","あっ、このおにぎり、塩がきいてますね。","Oh, this rice ball has salt, isn't it？","Oh, essa bola de arroz tem sal, não é？"
"9","あはは……。\n実は別荘に、まだいくつか残ってるんだよね。","Aha ha……\nActually, there are still a few left in the villa, right？","Aha ha……\nNa verdade, ainda restam alguns na villa, certo？"
"10","あら、よく考えてるじゃない。","Oh, I'm thinking about it a lot, isn't it？","Oh, eu estou pensando muito sobre isso, não é？"
"11","いえ、美味しかったならよかったです。\n頑張って作ったかいがありました。","No, it would have been nice if it was delicious。\nThere was a desire to make it by working hard。","Não, teria sido bom se fosse delicioso。\nHavia um desejo de fazer isso trabalhando duro。"
"12","いえいえ、ただのおにぎりですから。\nそんな褒められると、なんだか照れちゃいます。","No, it's just a rice ball。\nWhen I get compliments like that, I'm somehow embarrassed。","Não, é só uma bola de arroz。\nQuando recebo elogios como esse, fico de alguma forma envergonhado。"
"13","いや、逃げるだろ。\nそういうゲームなんだぞ？","No, I'm going to run away。\nThat's a game, isn't it？","Não, eu vou fugir。\nIsso é um jogo, não é？"
"14","うん。\n誰が最初にフータローを倒すか競争してたから。","Yeah。\nBecause we were competing to see who would defeat Futaro first。","Sim。\nPorque estávamos competindo para ver quem derrotaria Futaro primeiro。"
"15","ええ、フー君はそこで休んでていいわよ。\nもうお昼だし、何か食べる物を用意してくるわ。","Yeah, you can rest there。\nIt's already lunch, and I'm going to prepare something to eat。","Sim, você pode descansar lá。\nJá é almoço, e eu vou preparar algo para comer。"
"16","えっ？\nあ、ああ、そうだな、美味かったぞ。\n１人で作って大変だっただろ？","eh？\nOh, oh yeah, it was delicious。 Wasn't it difficult to make it by\n？","Eh？\nOh, oh sim, estava delicioso。 Não foi difícil fazer isso\n？"
"17","えっ？\nあ、途中から姿が見えないと思っていましたが、\nもしかして１人で別荘に戻って？","Eh？\nOh, I thought I couldn't see her from the middle, but\nCould you go back to the villa alone？","Eh？\nOh, eu pensei que não podia vê-la do meio, mas\nVocê poderia voltar para a villa sozinho？"
"18","おう、サンキュー。","Oh, thank you","Oh, obrigado"
"19","おにぎり、作りすぎちゃったかな？\n食べ切れなかったら残していいからね。","Did you make too many onigiri？\nIf you can't eat it, you can leave it。","Você fez muitos onigiri？\nSe você não pode comer, você pode deixá-lo。"
"20","お待たせー！","Sorry to keep you waiting！","Desculpe por deixar você esperando！"
"21","お腹空いてたんだー。\nいただきます！","I was hungry。\nItadakimasu！","Eu estava com fome。\nItadakimasu！"
"22","これくらいなら大丈夫だと思うよ。\n四葉、ありがとね。","I think it's okay if it's about this。\nYotsuba, thank you。","Acho que está tudo bem se for sobre isso。\nYotsuba, obrigado。"
"23","ごちそうさまでした！\n四葉さん、おいしかったよ！","It was a feast！\nYotsuba-san, it was delicious！","Foi um banquete！\nYotsuba-san, estava delicioso！"
"24","しかも、あんな卑怯な手を使ってくるなんて。\nガッカリだったなぁ。","What's more, I can't believe they're going to use such a cowardly hand。\nIt was disappointing。","Além do mais, eu não posso acreditar que eles vão usar uma mão tão covarde。\nFoi decepcionante。"
"25","じゃあ、お願いします上杉さん。","Okay, please, Mr。 Uesugi。","Ok, por favor, Sr。 Uesugi。"
"26","じゃあ、後片付けしてくるから。\nみんなは休んでてね。","Okay, I'm going to clean it up。\nEveryone is absent","Ok, eu vou limpá-lo。\nTodo mundo está ausente"
"27","そうですね。\nでは、何人か別荘に戻って――","That's right。\nThen, some people go back to the villa","Está certo。\nEntão, algumas pessoas voltam para a vila"
"28","そのおかげでこっちはクタクタだ……。\n少し休ませてくれ……。","Thanks to that, this is a jerk……。\nGive me a little rest……。","Graças a isso, isso é um idiota……。\nDê-me um pouco de descanso……。"
"29","それなら、私が手伝いますよ。","If that's the case, I'll help you。","Se for esse o caso, eu vou te ajudar。"
"30","それにしてもだな……。","Even so, that's……。","Mesmo assim, isso é……。"
"31","そろそろお昼だからね。\nはい、おにぎり作ってきたよ。","It's about time for lunch。\nYes, I've been making rice balls。","Está na hora do almoço。\nSim, eu tenho feito bolinhos de arroz。"
"32","だって、逃げてくフー君を見ると、\nつい追いかけたくなっちゃうんだもの。","Because, when I see Fu running away, I just want to\nafter him。","Porque, quando vejo Fu fugindo, eu só quero\natrás dele。"
"33","でも、みんな楽しそうだったし、\n邪魔しちゃ悪いかなって。","But everyone seemed to be having fun, and I thought it would be bad to disturb\n。","Mas todo mundo parecia estar se divertindo, e eu pensei que seria ruim perturbar\n。"
"34","でも、上杉さん１人だと大変じゃないですか？\nここは、やっぱり私が……。","But isn't it difficult for Uesugi-san alone？\nHere, after all, I'm……。","Mas não é difícil para Uesugi-san sozinho？\nAqui, afinal estou……。"
"35","でも自業自得だよね。\n君が最初に本気出しちゃったんだから。","But it's self-earned, isn't it？\nBecause you were the first to get serious。","Mas é auto-merecido, não é？\nPorque você foi o primeiro a ficar sério。"
