"1","…………。","…………。","…………。"
"2","……そう。","……Yes。","……Sim。"
"3","……とりあえず着替えよう。","……Let's change clothes for the time being。","……Vamos trocar de roupa por enquanto。"
"4","……ねえ、やっぱりキッチンに来たら？\n見てるだけでもいいじゃない、どうせ暇でしょ？","……Hey, why don't you come to the kitchen after all？\nIsn't it okay to just watch, it's free anyway, isn't it？","……Ei, por que você não vem para a cozinha, afinal？\nNão é bom apenas assistir, é grátis de qualquer maneira, não é？"
"5","あの鳥はいない、か。","That bird isn't there, isn't it？","Esse pássaro não está lá, não é？"
"6","あんた、普段からそんなに早起きだった？\n一花ならまだ確実に夢の中よ。","Did you usually get up so early？\nIf it's Ichika, she's definitely still in her dreams。","Você costuma se levantar tão cedo？\nSe for Ichika, ela definitivamente ainda está em seus sonhos。"
"7","うん……。","Yeah……。","Sim……。"
"8","えっ……。\nそ、それは、目が覚めたから……。","eh……\nThat's because I woke up……。","eh……\nIsso porque eu acordei……。"
"9","お、起きてるから、入っていいよ。","Oh, I'm awake, so you can go in。","Oh, eu estou acordado, então você pode entrar。"
"10","おはよ、三玖。","Good morning, Sanko","Bom dia, Sanko"
"11","おはよう。\nどうしたの、こんな時間に。","Good morning\nWhat happened at such a time","Bom dia\nO que aconteceu em tal momento"
"12","けど、作りたくないって言うわりには、\nちゃんと早く起きて着替えてるのね。","However, even\nI don't want to make it, I get up early and change my clothes。","No entanto,\nnão querendo ir, levantei cedo e troquei de roupa。"
"13","ごめん、二乃。\n今日はやめておく。\nその……そういう気分じゃなくて。","Sorry, Nino\nI'm not going to stop today。\npart……I don't feel like that。","Desculpe, Nino\nEu não vou parar hoje。\nparte……Eu não me sinto assim。"
"14","じゃあ、行ってくるね。","Okay, let's go。","Ok, vamos lá。"
"15","そういえば……。","Speaking of which,……。","Falando nisso,……。"
"16","そうだよね。\n昨日、びっくりして飛んでいっちゃったし。","That's right。\nYesterday, I was surprised and flew away。","Está certo。\nOntem, fiquei surpreso e voei para longe。"
"17","そんなの、１つしかないでしょ？","There's only one such thing, isn't it？","Só existe uma coisa dessas, não é？"
"18","そんな人が料理して、失敗したり\n怪我されたりするほうが困るわ。","It would be a problem if such a person cooks and fails or\ninjured。","Seria um problema se tal pessoa cozinhasse e falhasse ou\nmachucasse。"
"19","はいはい。\n気をつけて行ってらっしゃい。","Yes, yes。\nPlease be careful when you go","Sim, sim。\nPor favor, tenha cuidado quando você for"
"20","ふう……。","Phew……","Ufa……"
"21","ふわぁぁぁ……。","Wow, huh,……。","Uau, hein,……。"
"22","まあ、毎日作ってたら、１日くらい\nやる気が出ない日だってあるわよね。","Well, if you make it every day, there are\nwhen you don't feel motivated for about a day。","Bem, se você faz isso todos os dias, há\nem que você não se sente motivado por cerca de um dia。"
"23","らいはちゃんがキッチンで準備してるわ。\nあんたも早く来なさい。","Raiha is preparing it in the kitchen。\nYou should come early too。","Raiha está preparando na cozinha。\nVocê deve chegar cedo também。"
"24","ラベル0","Label 0","Rótulo 0"
"25","三玖","Sankaku","Sankaku"
"26","三玖、起きてる？\n起きてるなら返事しなさい。","Are you awake？\nIf you're awake, reply","Você está acordado？\nSe você estiver acordado, responda"
"27","三玖？","Sanko？","Sanko？"
"28","中","midst","meio"
"29","二乃","Nino","Nino"
"30","二乃……？","Nino……？","Nino……？"
"31","出右","Izu","Izu"
"32","夕べは眠れないかと思ったけど……。\nハイキングで疲れてたからかな。","I thought I couldn't sleep last night, but……。\nMaybe it's because I was tired from hiking。","Eu pensei que não conseguia dormir ontem à noite, mas……。\nTalvez seja porque eu estava cansado de caminhar。"
"33","左","left","esquerdo"
"34","朝ご飯……。","Breakfast……","Café da manhã……"
"35","朝ご飯。\n今から作るから手伝いなさい。","Breakfast\nI'm going to make it now, so please help me。","Café da manhã\nEu vou fazer isso agora, então por favor me ajude。"
"36","目がっかり:口がっかり:頬無し","Eyes disappointed: mouth disappointed: no cheeks","Olhos decepcionados: boca decepcionada: sem bochechas"
"37","目キョトン:口キョトン:頬無し","Eyes Kyoton: Mouth Kyoton: No cheeks","Olhos Kyoton: Boca Kyoton: Sem bochechas"
"38","目哀しみ:口哀しみ:頬無し","Eyes sadness: mouth sadness: no cheeks","Tristeza nos olhos: tristeza na boca: sem bochechas"
"39","目困惑:口困惑:頬無し","Eyes Puzzled: Mouth Puzzles: No Cheeks","Olhos intrigados: quebra-cabeças de boca: sem bochechas"
"40","目無表情:口無表情:頬無し","Eyes Expressionless: Mouth Expressionless: No Cheeks","Olhos sem expressão: boca sem expressão: sem bochechas"
"41","目真剣:口真剣:頬無し","Eye Serious: Serious Mouth: No Cheek","Olho sério: boca séria: sem bochecha"
"42","目苦笑:口苦笑:頬無し","A bitter smile: a bitter mouth smile: no cheeks","Um sorriso amargo: um sorriso amargo na boca: sem bochechas"
"43","目通常:口通常:頬無し","Eyes Normal: Mouth Normal: No Cheeks","Olhos normais: boca normal: sem bochechas"
"44","立ち上がり遅","Rise up late","Levante-se tarde"
"45","誘ってくれてありがと。\nでも、少し散歩したい気分だから。\n朝ご飯まで、外を歩いてくるつもり。","Thank you for inviting me\nBut I feel like I want to take a walk a bit。\nI'm going to walk outside until breakfast。","Obrigado por me convidar\nMas eu sinto que quero dar um passeio um pouco。\nVou sair até o café da manhã。"
"46","！……","！……","！……"
"47","（……よし、と）","（……good, and）","（……bom e）"
"48","（こんなに朝早くに、誰だろ？）","（Who is it so early in the morning？）","（Quem é tão cedo pela manhã？）"
