"1","……！？","……！？","……！？"
"2","いただきまーす！","Itadakimasu！","Itadakimasu！"
"3","お願い……。","Please……","Por favor,……"
"4","このまま食べるのは無理そうね。\n仕方ないわね、一工夫してみるわ。","It seems impossible to eat it as it is。\nIt's unavoidable, I'll try to devise something。","Parece impossível comer como está。\nÉ inevitável, vou tentar inventar algo。"
"5","ねえ、これ油っぽくない？","Hey, isn't this oily？","Ei, isso não é oleoso？"
"6","ぽいっていうかギトギトだな。\nソースが失敗だったか……。","Poi is gitogito, isn't it？\nsource failed or……。","Poi é gitogito, não é？\nfonte falhou ou……。"
"7","らいは","Raiha","Raiha"
"8","一花","Ichika","Ichika"
"9","三玖","Sankaku","Sankaku"
"10","二乃","Nino","Nino"
"11","出右","Izu","Izu"
"12","出左","Izusa","Izusa"
"13","目がっかり:口がっかり:頬無し","Eyes disappointed: mouth disappointed: no cheeks","Olhos decepcionados: boca decepcionada: sem bochechas"
"14","目キョトン:口キョトン:頬無し","Eyes Kyoton: Mouth Kyoton: No cheeks","Olhos Kyoton: Boca Kyoton: Sem bochechas"
"15","目笑顔:口笑顔:頬笑顔","Eyes Smile: Mouth Smile: Cheek Smile","Sorriso de olhos: sorriso na boca: sorriso na bochecha"
"16","目通常:口通常:頬無し","Eyes Normal: Mouth Normal: No Cheeks","Olhos normais: boca normal: sem bochechas"
"17","目驚き:口驚き:頬無し","Eye surprise: mouth surprise: no cheek","Surpresa ocular: surpresa na boca: sem bochecha"
"18","風太郎","Futaro","Futaro"
