"1","ああ、おやすみ。","Oh, good night。","Oh, boa noite。"
"2","いつもと同じだから安心感が生まれる。\n見知らぬ場所で新しいことばかりだが、\nそういった日常を大事にしたい。","It's the same as usual, so there's a sense of security\nIt's all new things in strange places, but\nI want to take care of that kind of everyday life。","É o mesmo de sempre, então há uma sensação de segurança\nSão coisas novas em lugares estranhos, mas\nEu quero cuidar desse tipo de vida cotidiana。"
"3","いや、もう少し起きているつもりだ。\nお前らに教えるだけじゃなく、\n俺自身も勉強をしたいからな。","No, I'm going to be awake a little longer。\nNot only do I teach you guys,\nI myself It's because I want to study。","Não, vou ficar acordado um pouco mais。\nEu não só ensino vocês,\nEu mesmo É porque eu quero estudar。"
"4","うん、そうだね。\nフータローの言う通りかもしれない。","Yeah, that's right。\nMaybe it's exactly what Futaro says。","Sim, está certo。\nTalvez seja exatamente o que Futaro diz。"
"5","かもしれないが……前にも言ったが、\nこういうとき『いつもと同じこと』をするってのが\n重要なんだ。","Maybe\n……As I said before,\nIt's important to do ""the same thing as usual"" at such times。","Talvez\n……Como eu disse antes,\nÉ importante fazer ""a mesma coisa de sempre"" nessas horas。"
"6","じゃあ、私はそろそろ寝るね。\nおやすみ、フータロー。","Well, it's about time I'm going to sleep。\nGood night, Futaro","Bem, está na hora de eu dormir。\nBoa noite, Futaro"
"7","せっかくの旅行なのに。","Even though it's a great trip。","Mesmo que seja uma ótima viagem。"
"8","フータロー、もう寝るの？","Futaro, are you going to sleep already？","Futaro, você já vai dormir？"
"9","三玖","Sankaku","Sankaku"
"10","出左","Izusa","Izusa"
"11","勉強より他にもやることがあるんじゃない？\nここでしかできないこと、とか。","Aren't there other things to do than study？\nSomething that can only be done here, etc。","Não há outras coisas para fazer além de estudar？\nAlgo que só pode ser feito aqui, etc。"
"12","右","right","certo"
"13","目がっかり:口がっかり:頬無し","Eyes disappointed: mouth disappointed: no cheeks","Olhos decepcionados: boca decepcionada: sem bochechas"
"14","目キョトン:口キョトン:頬無し","Eyes Kyoton: Mouth Kyoton: No cheeks","Olhos Kyoton: Boca Kyoton: Sem bochechas"
"15","目微笑:口微笑:頬無し","Eyes Smiling: Mouth Smiling: No Cheeks","Olhos sorrindo: boca sorrindo: sem bochechas"
"16","目無表情:口無表情:頬無し","Eyes Expressionless: Mouth Expressionless: No Cheeks","Olhos sem expressão: boca sem expressão: sem bochechas"
"17","目苦笑:口苦笑:頬無し","A bitter smile: a bitter mouth smile: no cheeks","Um sorriso amargo: um sorriso amargo na boca: sem bochechas"
"18","目通常:口通常:頬無し","Eyes Normal: Mouth Normal: No Cheeks","Olhos normais: boca normal: sem bochechas"
"19","私たちの日常……か。","Our daily life……？","Nossa vida diária……？"
"20","風太郎","Futaro","Futaro"
"21","（半分遭難してるようなもんだけどな\n　ははははは……）","（It's like half of them are in distress, isn't it\nhahaha……）","（É como se metade deles estivesse em perigo, não é\nhahaha……）"
