"1","……お前の仕業か。","……Is it your job？","……É o seu trabalho？"
"2","……寝起きについては、\nお前にだけは言われたくない。","……About waking up\nI don't want to be told only by you。","……Sobre acordar\nNão quero ser contado apenas por você。"
"3","あのな、起こしてくれたのはありがたいが\nやるなら普通に起こしてくれ。","You know, I'm thankful that you woke me up, but if you do\n, wake me up normally。","Sabe, eu sou grato que você me acordou, mas se você fizer\n, me acorde normalmente。"
"4","あー、やっぱり寝てた。","Oh, I was asleep after all。","Oh, eu estava dormindo depois de tudo。"
"5","うわああああああ！！！？","Wow ah ah ah！！！？","Uau ah ah ah！！！？"
"6","お、起きたね？\nまったくもう、１人で起きれないなんて\n意外とお子様なんだなー。","Oh, you woke up, didn't you？\nI can't get up alone at all anymore\nSurprisingly, it's a child。","Oh, você acordou, não foi？\nNão consigo mais me levantar sozinho\nSurpreendentemente, é uma criança。"
"7","おや？　もしかして……ときめいちゃった？","Oh？ Did you mess up with……？","Oh？ Você mexeu com……？"
"8","おーい、フータロー君。\n朝だよー、起きてー、起きてってばー。","Hey, Futaro\nIt's morning, wake up, wake up","Ei, Futaro\nÉ de manhã, acorda, acorda"
"9","お前が先生になったら、お昼寝の時間で\n子どもより寝る問題が起きそうだ。","If you become a teacher, there is likely to be a problem of sleeping more than\nchildren at nap time。","Se você se tornar professor, é provável que haja um problema de dormir mais de\ncrianças na hora da soneca。"
"10","ぐう……むにゃ……。","Gu……munya……。","Gu……munya……。"
"11","しゃがみ遅","Crouch slow","Agachar devagar"
"12","そんなわけないだろ、少し驚いただけだ。","That's not the case, I'm just a little surprised。","Esse não é o caso, só estou um pouco surpreso。"
"13","だって、１人で起きられない子どもじゃない。","Because it's not a child who can't wake up alone。","Porque não é uma criança que não consegue acordar sozinha。"
"14","って、そんな話をしてる場合じゃないや。\nみんな待ってるから早く来てね。","That's not the case when I'm talking about that。\nEveryone is waiting, so please come early。","Esse não é o caso quando estou falando sobre isso。\nTodo mundo está esperando, então, por favor, venha mais cedo。"
"15","なんだよその言い方。\n子ども扱いするな。","What is that way of saying it\nDon't treat me as a child","Qual é essa maneira de dizer isso\nNão me trate como uma criança"
"16","ふーむ、これは完全に熟睡してますな。\nかくなる上は……。","Hmm, this is a completely sound sleep, isn't it？ The top of\nis……。","Hmm, isso é um sono completamente sonoro, não é？ O topo de\né……。"
"17","ふーん？\nじゃあ、そういうことにしておいてあげますか。","Hmm？\nWell, would you like to leave that kind of thing for you？","Hmm？\nBem, você gostaria de deixar esse tipo de coisa para você？"
"18","みんなもうリビングに来てるからね～？\nフータロー君も早く着替えて降りておいで～？","Everyone's already in the living room, isn't it？\nFutaro-kun, too, change clothes early and get off ~？","Todo mundo já está na sala de estar, não é？\nFutaro-kun, também, troque de roupa cedo e saia ~？"
"19","むにゃむにゃ……。","Munyamunya……．","Munyamunya……．"
"20","ん～……。","Hmm ~……。","Hum ~……。"
"21","フータロー君……お・き・て？","Futaro-kun……O-ki Te？","Futaro-kun……O-ki Te？"
"22","フータロー君、おはよー。","Good morning, Futaro","Bom dia, Futaro"
"23","ラベル0","Label 0","Rótulo 0"
"24","ラベル1","Label 1","Etiqueta 1"
"25","ラベル2","Label 2","Etiqueta 2"
"26","一花","Ichika","Ichika"
"27","出右","Izu","Izu"
"28","右","right","certo"
"29","朝だよー、フータローくーん。\n……もしかして、まだ寝てるのかな？","It's morning, Futaro Kun。\n……Maybe they're still asleep？","É de manhã, Futaro Kun。\n……Talvez eles ainda estejam dormindo？"
"30","目がっかり:口がっかり:頬無し","Eyes disappointed: mouth disappointed: no cheeks","Olhos decepcionados: boca decepcionada: sem bochechas"
"31","目ときめき:口ときめき:頬ときめき","Eyes Crush: Mouth Crush: Cheek Crush","Esmagamento de olhos: Esmagamento na boca: esmagamento"
