"1","……ごめんなさい。\nちょっと……今は話したくなくて。\nしばらく１人にして。","……I'm sorry\nhey……I don't want to talk right now。\nLeave me alone for a while","……Me desculpe\nei……Eu não quero falar agora。\nMe deixe em paz por um tempo"
"2","……そうなの？","Is that so ……？","É assim ……？"
"3","……理由って、さっきまで\nらいはちゃんの真似をしてたことと\n関係あるよね、きっと。","……reason until a while ago\nThe fact that I was imitating Raiha-chan and\nrelationships It's there, I'm sure。","……razão até um tempo atrás\nO fato de eu estar imitando Raiha-chan e\nrelacionamentos Está lá, Tenho certeza。"
"4","あ、うん。","Oh, yeah。","Ah, sim。"
"5","あああ、行っちゃった……。","Oh, I went……。","Ah, eu fui……。"
"6","あっ！\nそういえば、今の二乃はいつもの二乃でした。","Oh！\nSpeaking of which, the current Nino was the usual Nino。","Ah！\nFalando nisso, o atual Nino era o Nino usual。"
"7","あの、そのことなんだけど……。","Um, that's it, but it's……。","Hum, é isso, mas é……。"
"8","あの、二乃さん？\nどうしたの？","Um, Mr。 Nino？\nWhat's wrong with you？","Sr。 Nino？\nO que há de errado com você？"
"9","あはは……。\n上杉さんはちょっと\n言葉が足りないところがありますからね。","Aha ha……\nUesugi-san is a little short of\nwords That's because there's a place。","Aha ha……\nUesugi-san é um pouco aquém de\npalavras Isso porque há um lugar。"
"10","いいのかな？\n今ここに呼び出したら、上杉さんを\nとっちめるような感じになっちゃうよ？","Is it okay？\nIf you call here now, Uesugi-san will be\nIt's going to feel like a jerk, isn't it？","Está tudo bem？\nSe você ligar aqui agora, Uesugi-san será\nVai parecer um idiota, não é？"
"11","いや、もちろん妹だよ？\nでもなんて言うか……\n一般的な『妹』とはちょっと違う感じなんだよね。","No, of course it's my sister, isn't it？\nbut how do you say……\nIt's a bit different from the general “younger sister” That's right。","Não, claro que é minha irmã, não é？\nmas como você diz……\nÉ um pouco diferente da “irmã mais nova” geral Isso mesmo。"
"12","うん、またお兄ちゃんが二乃さんに\nデリカシーのないことを言ったんだと思う。","Yeah, I think my brother told Nino-san that there was no\ndelicacy。","Sim, acho que meu irmão disse a Nino-san que não havia iguaria\n。"
"13","うーん、つまり二乃と上杉さんが\nすれ違っちゃった感じ？\n私たちでなんとかできないかな？","Hmm, in other words, do you feel like Nino and Uesugi have passed each other by\n？\nCan we do something about it？","Hmm, em outras palavras, você sente que Nino e Uesugi passaram um pelo outro por\n？\nPodemos fazer algo sobre isso？"
"14","ええっ！？","Eh！？","Eh！？"
"15","えっ、ちょ、らいはちゃん！？","Eh, Cho, Raiha-chan！？","Eh, Cho, Raiha-chan！？"
"16","ここでも上杉君ですか……。","Is Uesugi-kun here too……？","Uesugi-kun está aqui também……？"
"17","したいのはやまやまですが……。","I want to do it, but it's……。","Eu quero fazer isso, mas é……。"
"18","それが、先ほど外から戻って以降、この調子で。","It's been like this since I came back from the outside earlier。","Está assim desde que voltei de fora mais cedo。"
"19","それでいいのかな？\n話を聞くだけでもできないかな？","Is that okay？\nIs it possible to just listen to the story？","Está tudo bem？\nÉ possível apenas ouvir a história？"
"20","それでね、さっき、\nお兄ちゃんに呼び出されたんだって喜んでたの。","So, I was happy that I was called by my brother\na while ago。","Então, fiquei feliz por ter sido chamado pelo meu irmão\nhá algum tempo。"
"21","だったら、まずはお兄ちゃんだね！\nちょっと待ってて、呼んでくる！","If so, it's my brother first！\nWait a minute, I'll call you！","Se sim, é meu irmão primeiro！\nEspere um minuto, eu ligo para você！"
"22","って、まあ、それはいいとして。","Well, that's good。","Bem, isso é bom。"
"23","つまり二乃は、フータロー君のために\n頑張ってたってことか。","In other words, Nino was doing\nfor Hootaro。","Em outras palavras, Nino estava fazendo\npara Hootaro。"
"24","でも、ここは確かにフータロー君から\n攻めるところでしょ。","But this is certainly a place where Futaro can attack\n, isn't it？","Mas este é certamente um lugar onde Futaro pode atacar\n, não é？"
"25","でも、二乃も二乃でやりすぎだった。\nフータロー、すごく困ってたから。","But Nino also did too much with Nino。\nFutaro, I was in great trouble。","Mas Nino também fez muito com Nino。\nFutaro, Eu estava com um grande problema。"
"26","と、いうことは……。","That's……。","Isso é……。"
"27","なるほどね。\n二乃なりに、作戦を変えて\nフータロー君にアプローチしてたんだ。","I see。\nChange the strategy to Nino Nari\nFutaro-kun I was approaching it。","Eu vejo。\nMude a estratégia para Nino Nari\nFutaro-kun Eu estava me aproximando。"
"28","ねえ、二乃はどうしたの？\nこの世の終わりって感じになってるけど。","Hey, what happened to Nino？\nIt feels like the end of this world。","Ei, o que aconteceu com Nino？\nParece o fim deste mundo。"
"29","はあああぁぁ……。","huh ah ah……。","hein ah ah……。"
"30","もしかすると、二乃さんが落ち込んでるのは\nお兄ちゃんが関係してるかも。","Maybe the reason why Nino is depressed is related to\nbig brother。","Talvez a razão pela qual Nino está deprimido esteja relacionada a\nirmão mais velho。"
"31","やはり上杉君が原因でしたね。","After all, it was Uesugi-kun's cause。","Afinal, foi a causa de Uesugi-kun。"
"32","らいは","Raiha","Raiha"
"33","らいはちゃん、何か知ってるんですか？","Do you know anything about Raiha-chan？","Você sabe alguma coisa sobre Raiha-chan？"
"34","んー、三玖ってあまり妹って感じがしないから？\n私からすれば二乃もだけど。","Hmm, is it because Miku doesn't feel like a younger sister too much？\nFrom my point of view, it's Nino too。","Hmm, é porque Miku não se sente muito como uma irmã mais nova？\nDo meu ponto de vista, é o Nino também。"
"35","フータローからも話を聞いておかないと、\n本当のことはわからない。","If you don't listen to the story from Futaro as well,\nyou won't know the truth。","Se você não ouvir a história de Futaro também,\nvocê não saberá a verdade。"
"36","ラベル0","Label 0","Rótulo 0"
"37","ラベル1","Label 1","Etiqueta 1"
"38","一花","Ichika","Ichika"
"39","三玖","Sankaku","Sankaku"
"40","三玖の言う通りですね。\nとりあえず、上杉君を待ちましょう。","That's exactly what Miku says。\nFor now, let's wait for Uesugi-kun。","Isso é exatamente o que Miku diz。\nPor enquanto, vamos esperar por Uesugi-kun。"
"41","中","midst","meio"
"42","二乃","Nino","Nino"
"43","二乃がどうして落ち込んでるのか。\nそれがフータローと関係あるのかどうか……。","Why is Nino depressed？\nWhether it has anything to do with Futaro……。","Por que Nino está deprimido？\nSe tem alguma coisa a ver com Futaro……。"
"44","二乃さん……。","Nino-san……","Nino-san……"
"45","二乃はたまに、こうと決めたら\n暴走しちゃうときがあるからね。\n今回は、それが悪い方向に出ちゃったか。","\nsometimes runs out of control if he decides to do so。\nDid it go wrong this time？","\nàs vezes fica fora de controle se decidir fazê-lo。\nDeu errado dessa vez？"
"46","五月","May","Maio"
"47","出かける前は、ピクニックのときよりも\n機嫌がよかったのですが……。","Before I went out,…\n…","Antes de sair,…\n…"
"48","出右","Izu","Izu"
"49","出右遅","Dezuu Slow","Dezuu lento"
"50","出左","Izusa","Izusa"
"51","右","right","certo"
"52","右外","Right outside","Do lado de fora"
"53","四葉","Yotsuba","Yotsuba"
"54","妹というものを研究しようと、\n私や四葉を観察していたわけですか。","Were you observing\nme and Yotsuba in an attempt to study something called my sister？","Você estava observando\neu e Yotsuba na tentativa de estudar algo chamado minha irmã？"
"55","妹なら私も入ると思うんだけど……。","I think my sister would join me too, but……。","Acho que minha irmã se juntaria a mim também, mas……。"
"56","実はね、私、二乃さんから相談を受けて――","Actually, I received a consultation from Mr。 Nino","Na verdade, recebi uma consulta do Sr。 Nino"
"57","左","left","esquerdo"
"58","左外","Sadai","Sadai"
"59","本人が理由を言いたくないんじゃ、\nどうしようもない。","If he doesn't want to give a reason,\ncan't be helped。","Se ele não quer dar uma razão,\nnão pode ser ajudado。"
"60","本当に、どうしてしまったんでしょう？\n放っておいていいのでしょうか？","Really, why did it happen？ Is it okay to leave\nalone？","Sério, por que isso aconteceu？ Tudo bem deixar\nsozinho？"
"61","目がっかり:口がっかり:頬無し","Eyes disappointed: mouth disappointed: no cheeks","Olhos decepcionados: boca decepcionada: sem bochechas"
"62","目がっかり:口がっかり:頬無し:汗無し","Eyes disappointed: mouth disappointed: no cheeks: no sweat","Olhos decepcionados: boca decepcionada: sem bochechas: sem suor"
"63","目キョトン:口キョトン:頬無し","Eyes Kyoton: Mouth Kyoton: No cheeks","Olhos Kyoton: Boca Kyoton: Sem bochechas"
"64","目キョトン:口キョトン:頬無し:汗無し","Eyes Kyoton: Mouth Kyoton: No Cheeks: No Sweat","Olhos Kyoton: Boca Kyoton: Sem bochechas: Sem suor"
"65","目哀しみ:口哀しみ:頬無し","Eyes sadness: mouth sadness: no cheeks","Tristeza nos olhos: tristeza na boca: sem bochechas"
"66","目哀しみ:口哀しみ:頬無し:汗無し","Eyes sadness: mouth sadness: no cheeks: no sweat","Tristeza nos olhos: tristeza na boca: sem bochechas: sem suor"
"67","目困惑:口困惑:頬無し","Eyes Puzzled: Mouth Puzzles: No Cheeks","Olhos intrigados: quebra-cabeças de boca: sem bochechas"
"68","目困惑:口困惑:頬無し:汗無し","Eye Puzzles: Mouth Puzzles: No Cheeks: No Sweat","Quebra-cabeças de olhos: quebra-cabeças de boca: sem bochechas: sem suor"
"69","目微笑:口微笑:頬無し","Eyes Smiling: Mouth Smiling: No Cheeks","Olhos sorrindo: boca sorrindo: sem bochechas"
"70","目無表情:口無表情:頬無し","Eyes Expressionless: Mouth Expressionless: No Cheeks","Olhos sem expressão: boca sem expressão: sem bochechas"
"71","目無表情:口無表情:頬無し:汗無し","Eyes expressionless: no mouth expressionless: no cheeks: no sweat","Olhos sem expressão: sem boca sem expressão: sem bochechas: sem suor"
"72","目真剣:口真剣:頬無し","Eye Serious: Serious Mouth: No Cheek","Olho sério: boca séria: sem bochecha"
"73","目苦笑:口苦笑:頬無し","A bitter smile: a bitter mouth smile: no cheeks","Um sorriso amargo: um sorriso amargo na boca: sem bochechas"
"74","目通常:口通常:頬無し","Eyes Normal: Mouth Normal: No Cheeks","Olhos normais: boca normal: sem bochechas"
"75","目驚き:口驚き:頬無し","Eye surprise: mouth surprise: no cheek","Surpresa ocular: surpresa na boca: sem bochecha"
"76","１人にしてほしいって言ってたけど……。","He said he wanted me to be alone, but……。","Eu pedi para você ficar sozinho, mas……。"
