"1","うわぁ、生の米を食ってるみたいだ……。\nどうするんだ、これ？","Wow, it looks like you're eating raw rice……。\nWhat are you doing, this？","Nossa, parece que você está comendo arroz cru……。\nO que você está fazendo, isso？"
"2","うわわっ！？\n食べる前に崩れてきちゃった。","Wow wow！？\nIt crumbled before eating。","Uau uau！？\nEle desmoronou antes de comer。"
"3","こういうときはちょっと蒸してあげたらいいんだよ。\nそしたら、ふかふかのお米になると思うんだ。","At times like this, it's a good idea to steam them a bit。\nThen I think it will be fluffy rice。","Em momentos como esse, é uma boa ideia cozinhá-los um pouco。\nEntão eu acho que vai ser arroz fofo。"
"4","このお米、全然水分が足りてないじゃない。\n炊くとき気づかなかったの？","This rice doesn't have enough water at all, isn't it？\nDidn't you notice when cooking？","Esse arroz não tem água suficiente, não é？\nVocê não percebeu ao cozinhar？"
"5","らいは","Raiha","Raiha"
"6","ラベル0","Label 0","Rótulo 0"
"7","二乃","Nino","Nino"
"8","今日はおにぎりか。\nたまには、このくらいシンプルなものもいいな。","Is it a rice ball today？\nSometimes, something as simple as this is good。","É uma bola de arroz hoje？\nÀs vezes, algo tão simples quanto isso é bom。"
"9","出右","Izu","Izu"
"10","出左","Izusa","Izusa"
"11","目がっかり:口がっかり:頬無し","Eyes disappointed: mouth disappointed: no cheeks","Olhos decepcionados: boca decepcionada: sem bochechas"
"12","目キョトン:口キョトン:頬無し","Eyes Kyoton: Mouth Kyoton: No cheeks","Olhos Kyoton: Boca Kyoton: Sem bochechas"
"13","目困惑:口困惑:頬無し","Eyes Puzzled: Mouth Puzzles: No Cheeks","Olhos intrigados: quebra-cabeças de boca: sem bochechas"
"14","目微笑:口微笑:頬無し","Eyes Smiling: Mouth Smiling: No Cheeks","Olhos sorrindo: boca sorrindo: sem bochechas"
"15","目通常:口通常:頬無し","Eyes Normal: Mouth Normal: No Cheeks","Olhos normais: boca normal: sem bochechas"
"16","目驚き:口驚き:頬無し","Eye surprise: mouth surprise: no cheek","Surpresa ocular: surpresa na boca: sem bochecha"
"17","風太郎","Futaro","Futaro"
