"1","ええ……。\nこんなにもいい香りがするのに。","Yeah……。\nEven though it smells so good","Sim……。\nMesmo que cheire tão bem"
"2","えっ？　なぜですか？\nできたてが冷めてしまいます。","Eh？ Why is that？\nFreshly made will cool down。","Eh？ Por que é isso？\nFeito na hora vai esfriar。"
"3","これは失敗作よ。\n切り方が不揃いで、火の通りがバラバラ。\nおまけに生焼けじゃない。","This is a failure。 The way to cut\nis irregular, and the streets of fire are disjointed。\nWhat's more, it's not raw burnt。","Isso é um fracasso。 A maneira de cortar\né irregular e as ruas de fogo são desarticuladas。\nAlém do mais, não é queimado cru。"
"4","じゃあ、私がもう１回炒め直してくるね。","Well then, I'm going to fry it again one more time。","Bem, então, vou fritar de novo mais uma vez。"
"5","すまないな、らいは……。","I'm sorry, Rai is……。","Sinto muito, Rai é……。"
"6","では、いただきます！","Well, let's do it！","Bem, vamos fazer isso！"
"7","らいは","Raiha","Raiha"
"8","ダメったらダメ！\nこんなもの食べたらお腹壊しちゃうわ。","If you don't do it, don't do it！\nIf you eat something like this, you'll break your stomach。","Se você não fizer isso, não faça isso！\nSe você comer algo assim, você vai quebrar o estômago。"
"9","ラベル0","Label 0","Rótulo 0"
"10","中","midst","meio"
"11","二乃","Nino","Nino"
"12","五月","May","Maio"
"13","出右","Izu","Izu"
"14","出左","Izusa","Izusa"
"15","左外","Sadai","Sadai"
"16","待って、食べちゃダメよ。","Wait, don't eat it。","Espere, não coma。"
"17","目がっかり:口がっかり:頬無し","Eyes disappointed: mouth disappointed: no cheeks","Olhos decepcionados: boca decepcionada: sem bochechas"
"18","目がっかり:口がっかり:頬無し:汗無し","Eyes disappointed: mouth disappointed: no cheeks: no sweat","Olhos decepcionados: boca decepcionada: sem bochechas: sem suor"
"19","目キョトン:口キョトン:頬無し:汗無し","Eyes Kyoton: Mouth Kyoton: No Cheeks: No Sweat","Olhos Kyoton: Boca Kyoton: Sem bochechas: Sem suor"
"20","目哀しみ:口哀しみ:頬無し:汗無し","Eyes sadness: mouth sadness: no cheeks: no sweat","Tristeza nos olhos: tristeza na boca: sem bochechas: sem suor"
"21","目怒り:口怒り:頬無し","Eye anger: mouth rage: no cheek","Raiva ocular: raiva na boca: sem bochecha"
"22","目笑顔:口笑顔:頬無し:汗無し","Eyes Smile: Mouth Smile: No Cheeks: No Sweat","Sorriso de olhos: sorriso na boca: sem bochechas: sem suor"
"23","目通常:口通常:頬無し","Eyes Normal: Mouth Normal: No Cheeks","Olhos normais: boca normal: sem bochechas"
"24","風太郎","Futaro","Futaro"
