"1","…………。","…………。","…………。"
"2","ああ、すまん。","Oh, I'm sorry。","Oh, desculpa。"
"3","ああ、よかった……。","Oh, that was good……。","Oh, bom……。"
"4","ああ、約束する。","Oh, I promise。","Oh, eu prometo。"
"5","あなたに節度など、とやかく言った以上、\n謝らなくては私の気がすまないので。","As long as I told you about moderation, I'm sorry I have to\n。","Desde que eu tenha falado sobre moderação, me desculpe, eu tenho que\n。"
"6","あなたは油断ならない人ですから。\n……約束ですからね？","Because you are a vigilant person。\n……It's a promise, right？","Porque você é uma pessoa vigilante。\n……É uma promessa, certo？"
"7","あの……いまさらですけど、本当は……\nかなり無理をしているんじゃないですか？","That……is just now, but the truth……\nAren't you overdoing it quite a bit？","Esse……é só agora, mas a verdade……\nVocê não está exagerando um pouco？"
"8","いくら話しかけても反応がないから\n心配したんですよ？","No matter how much you talk to them, there's no response, so\nI was worried, right？","Não importa o quanto você fale com eles, não há resposta, então\neu estava preocupado, certo？"
"9","いや、慣れないことの連続で\n少し疲れが出ただけだろ。\nお前が気に病むことはない。","No, I'm just a little tired from\nbecause of the series of things I'm not used to。\nYou don't have to worry about it。","Não, eu só estou um pouco cansado de\npor causa da série de coisas que eu não estou acostumado。\nVocê não precisa se preocupar com isso。"
"10","え……。","Eh,……。","Eh,……。"
"11","お、同じようなことを私たちの誰かがすれば、\nあなたも心配するでしょう？\n私の気持ちはそれと同じです。","Oh, if any of us do something similar,\nwould you be worried too？\nMy feelings are the same。","Oh, se algum de nós fizer a mesma coisa,\nvocê se preocuparia também？\nMeus sentimentos são os mesmos。"
"12","これでいいか？","Is this okay？","Está tudo bem？"
"13","せめて、私に言ってください。","Please at least tell me","Por favor, pelo menos me diga"
"14","それから……\n勝手に部屋に入ってしまって、すみませんでした。","Then……\nI'm sorry I entered the room without permission。","Então……\nSinto muito por ter entrado na sala sem permissão。"
"15","それであなた自身が倒れてしまったら、\n本末転倒にもほどがあります。","If you fall down, there is a\nchance that you will fall down。","Se você cair, há uma\nchance de você cair。"
"16","そんなに熟睡してたのか、俺。","Was I sleeping so well","Eu estava dormindo tão bem？"
"17","そんな言い方……！\n私は本当にあなたのことを心配してるんです！","Such a way of saying……！\nI'm really worried about you！","Essa maneira de dizer……！\nEstou realmente preocupado com você！"
"18","だとしてもです。","Even if that's the case。","Mesmo que seja esse o caso。"
"19","ですが……１人ですべてを抱えるくらいなら、\nあるいはみんなに話すことが嫌なら――","But……If you don't want to talk to\nor everyone, if you don't want to hold everything by yourself--","Mas……Se você não quer falar com\nou com todo mundo, se você não quer segurar tudo sozinho。。。"
"20","とりあえずなのかよ。","Is it for now？","É por enquanto？"
"21","はい、とりあえずは。","Yes, for now。","Sim, por enquanto。"
"22","は？　いや、別に謝ることはないだろ。\n俺を心配してくれたんだし。","What is？ No, there's nothing to apologize for。\nThey were worried about me。","O que é？ Não, não há nada para se desculpar。\nEles estavam preocupados comigo。"
"23","わかった、悪かった。\n１人で抱え込まない。困ったら相談する。\nそして、時には任せる。","Okay, that was bad。\nI can't hold it alone。 I'll talk to you if you're in trouble。\nAnd sometimes I leave it to you。","Ok, isso foi ruim。\nEu não consigo segurar isso sozinho。 Eu falo com você se você estiver com problemas。\nE às vezes eu deixo isso para você。"
"24","わかったわかった。\nこれは緊急事態だったんだし、\n除外ってことにしよう。","Okay, I understand。\nThis was an emergency, and\nexcluded Let's do that。","Ok, eu entendo。\nIsso foi uma emergência, e\nexcluído Vamos fazer isso。"
"25","わかりました。\n今はその言葉を受け入れます。","I understand it。\nI accept that word now。","Eu entendo isso。\nEu aceito essa palavra agora。"
"26","ラベル0","Label 0","Rótulo 0"
"27","上杉君！　上杉君！","Uesugi-kun！ Uesugi-kun！","Uesugi-kun！ Uesugi-kun！"
"28","上杉君！　聞こえてますか！！\n聞こえてたら、何か反応してください！","Uesugi-kun！ Can you hear me！！\nIf you hear it, please respond to something！","Uesugi-kun！ Você pode me ouvir！！\nSe você ouvir, por favor, responda a algo！"
"29","五月","May","Maio"
"30","五月、か？","May, huh？","Maio, hein？"
"31","右","right","certo"
"32","大丈夫だって。\nお前がそこまで俺のことを気にするなんて、\n槍でも降るんじゃないだろうな。","It's okay\nI can't believe you care about me that much,\nIt's not going to fall even with a spear, is it？","Está tudo bem\nNão acredito que você se preocupa tanto comigo,\nNão vai cair nem com uma lança, não é？"
"33","熟睡どころではありません。\nすごく汗をかいてうなされていましたし、\n何かあったのではと……。","It's not a good night's sleep。\nI was sweating a lot,\nI wondered if something happened……","Não é uma boa noite de sono。\nEu estava suando muito,\neu me perguntava se algo tinha acontecido……"
"34","疲れていないと言えば嘘になるが、\nこれくらいで倒れるほどヤワじゃないつもりだ。","It would be a lie to say that I'm not tired, but I'm not going to be so bad that I can fall down at about\n。","Seria mentira dizer que não estou cansado, mas não vou ser tão ruim a ponto de poder cair por volta de\n。"
"35","目がっかり:口がっかり:頬無し","Eyes disappointed: mouth disappointed: no cheeks","Olhos decepcionados: boca decepcionada: sem bochechas"
"36","目がっかり:口がっかり:頬無し:汗無し","Eyes disappointed: mouth disappointed: no cheeks: no sweat","Olhos decepcionados: boca decepcionada: sem bochechas: sem suor"
"37","目ときめき:口ときめき:頬ときめき:汗無し","Eyes Crush: Mouth Crush: Cheeks Crush: No Sweat","Esmagamento dos olhos: esmagamento da boca: esmagamento das bochechas:"
"38","目むくれ:口むくれ:頬むくれ:汗無し","Swollen eyes: swollen mouth: swollen cheeks: no sweat","Olhos inchados: boca inchada: bochechas inchadas: sem suor"
"39","目キョトン:口キョトン:頬無し","Eyes Kyoton: Mouth Kyoton: No cheeks","Olhos Kyoton: Boca Kyoton: Sem bochechas"
"40","目哀しみ:口哀しみ:頬無し:汗無し","Eyes sadness: mouth sadness: no cheeks: no sweat","Tristeza nos olhos: tristeza na boca: sem bochechas: sem suor"
"41","目困惑:口困惑:頬無し:汗無し","Eye Puzzles: Mouth Puzzles: No Cheeks: No Sweat","Quebra-cabeças de olhos: quebra-cabeças de boca: sem bochechas: sem suor"
"42","目微笑:口微笑:頬無し","Eyes Smiling: Mouth Smiling: No Cheeks","Olhos sorrindo: boca sorrindo: sem bochechas"
"43","目怒り:口怒り:頬無し:汗無し","Eye anger: mouth anger: no cheek: no sweat","Raiva ocular: raiva na boca: sem bochecha: sem suor"
"44","目真剣:口真剣:頬無し:汗無し","Eye Serious: Serious Mouth: No Cheeks: No Sweat","Olho sério: boca séria: sem bochechas: sem suor"
"45","目苦笑:口苦笑:頬無し","A bitter smile: a bitter mouth smile: no cheeks","Um sorriso amargo: um sorriso amargo na boca: sem bochechas"
"46","目苦笑:口苦笑:頬無し:汗無し","Smiling eyes: bitter mouth smile: no cheeks: no sweat","Olhos sorridentes: boca amarga sorriso: sem bochechas: sem suor"
"47","目通常:口通常:頬無し","Eyes Normal: Mouth Normal: No Cheeks","Olhos normais: boca normal: sem bochechas"
"48","目驚き:口驚き:頬無し","Eye surprise: mouth surprise: no cheek","Surpresa ocular: surpresa na boca: sem bochecha"
"49","私たちのために、と\n色々してくださるのは嬉しいです。\nけれど……。","I'm glad that you do\nthings for us。\nbut……。","Estou feliz que você faça\ncoisas para nós。\nmas……。"
"50","立ち上がり遅","Rise up late","Levante-se tarde"
"51","風太郎","Futaro","Futaro"
"52","（……なんだ？　誰かの声が……）","（……What？ Someone's voice is……）","（……O quê？ A voz de alguém é……）"
"53","（ずいぶんと寝たような……。\n　若干頭痛がするな、水分不足かもしれない）","（It's like I slept a lot……。 （\nI don't have a slight headache, it may be a lack of water）","（É como se eu dormisse muito……。 （\nEu não tenho uma leve dor de cabeça, pode ser falta de água）"
"54","？？？","？？？","？？？"
