"1","……なんだこのハートマークは。","……What is this heart symbol？","……O que é este símbolo de coração？"
"2","……よお。","……yo","……yo"
"3","……ペンか？\nそれがどうした。","Is it a ……pen？\nWhat happened to that","É uma caneta ……？\nO que aconteceu com isso"
"4","あははっ！　そんな必死な顔しなくても平気よ。\nそれリップだから。","Aha ha ha！ It's okay if you don't make such a desperate face。\nThat's because it's a lip。","Ah, ha, ha！ Tudo bem se você não fizer uma cara tão desesperada。\nIsso porque é um lábio。"
"5","うわっ！？　触ったら指が真っ赤に！？","Wow！？ When I touch it, my finger turns bright red！","Uau！？ Quando eu toco, meu dedo fica vermelho brilhante！"
"6","え？　いいの？\nじゃあお言葉に甘えて毎日来ちゃおうかしら？","Eh？ Is that okay？\nThen why don't you indulge in your words and come every day？","Eh？ Está tudo bem？\nEntão por que você não se entrega às suas palavras e vem todos os dias？"
"7","おはよう……。\nお前、また勝手に部屋に入ってきたのか。\nまあいいけどな。","Good morning……。\nDid you come into the room without permission again？\nWell, that's okay。","Bom dia……\nVocê entrou na sala novamente sem permissão？\nBem, no entanto。"
"8","お前の常識では人の顔にペンで落書きをするのか？\n勉強の前にその頭に一般常識を叩き込むべきなのか？","Your common sense is that you scribble on people's faces with a pen？\nShould we hammer general common sense into our minds before studying？","Seu bom senso é que você rabisca no rosto das pessoas com uma caneta？\nDevemos martelar o bom senso geral em nossas mentes antes de estudar？"
"9","お目覚めかしら、フー君？\nおはよう。","I wonder if you wake up, Mr。 Fu？\nGood morning","Eu me pergunto se você acorda, Sr。 Fu？\nBom dia"
"10","ぐー……ぐー……。","goo……goo……。","bom……bom……。"
"11","こうして、こうで……これでよし、っと。\nさて！","So, like this,……, this is OK, huh。\nOkay！","Desta forma, isso é……Tudo bem。\nBem！"
"12","すう……すう……。","Soo……suu……。","Suu……Suu……。"
"13","だって、なかなか起きてくれないんだもの。\n暇だから落書きしちゃった。","Because it's not easy for me to wake up。\nI did graffiti because I was free。","Porque não é fácil para mim acordar。\nEu fiz graffiti porque estava livre。"
"14","ところで、フー君？\nこれなーんだ。","By the way, Fu-kun？\nWhat is this","A propósito, Fu-kun？\nO que é isso"
"15","どう？　結構上手に描けたでしょ？","How's it going？ You were able to draw pretty well, right？","Como está indo？ Você conseguiu desenhar muito bem, certo？"
"16","はあ……。\nそこまでちゃんと用意してたのか。","huh,……。\nDid you prepare it properly up to that point？","hein,……。\nVocê o preparou adequadamente até esse ponto？"
