"1","…………。","…………。","…………。"
"2","……あ。\nえ、え、え、なんで起きて！？","……ah\nEh, eh, why do you wake up！？","……ah\nEh, eh, por que você acorda！？"
"3","……もうちょっとで\n唇がぶつかっちゃうかと思ったけど。","……a little more\nI thought my lips would hit me。","……um pouco mais\nEu pensei que meus lábios iriam me bater。"
"4","……フータロー。","……Futaro","……Futaro"
"5","……！","……！","……！"
"6","あ、朝から変なことを言い出すんじゃない。\nほら、俺は着替えるから出て行ってくれ。","Oh, don't you start saying strange things in the morning。\nLook, I'm going to change clothes, so get out。","Oh, não comece a dizer coisas estranhas pela manhã。\nOlha, eu vou trocar de roupa, então saia。"
"7","ああ、むしろいい目覚ましになったよ。","Oh, it was a rather good alarm。","Oh, foi um alarme muito bom。"
"8","いたっ！？","Were there！？","Estavam lá！？"
"9","うううう……おでこ痛い……。","Uuuuuuuuu……my forehead hurts……。","Uuuuuuuuuu……minha testa dói……。"
"10","ううん、平気。\nおでこをぶつけただけだから。","No, I'm fine。\nBecause I just hit my forehead。","Não, estou bem。\nPorque acabei de bater na minha testa。"
"11","うわっ！？\nお前、近すぎ――","Wow！？\nYou're too close","Uau！？\nVocê está muito perto"
"12","うん、わかった。","Yeah, I understand。","Sim, eu entendo。"
"13","えっ！？\nそれは、その、起こそうと思って。","Eh！？\nI thought it was going to happen。","Eh！？\nEu pensei que isso ia acontecer。"
"14","す、すまん三玖、大丈夫か？","Sooo, sorry, are you okay？","Então, desculpe, você está bem？"
"15","すう……すう……。","Soo……suu……。","Suu……Suu……。"
"16","だったら普通に声をかけてくれよ。","Then call me out normally。","Então me chame normalmente。"
"17","ってえ……！","Eh……！","Eh……！"
"18","ていうか顔が真っ赤だぞ？\n変なところを打ったんじゃないか？","I mean, my face is bright red, isn't it？\nDidn't you hit a strange place？","Quero dizer, meu rosto está vermelho brilhante, não é？\nVocê não atingiu um lugar estranho？"
"19","なんでってビックリしてとっさにだな。\nお前こそなにしてたんだよ、あんなに近くで。","I was surprised why and it was so quick。\nWhat were you doing, so close to that。","Fiquei surpreso com o porquê e foi tão rápido。\nO que você estava fazendo, tão perto disso。"
"20","は？\nいや、それは……まあ、あり得たかもしれんが。","What is？\nNo, it's……Well, maybe it was possible。","O que é？\nNão, é……Bem, talvez fosse possível。"
"21","むにゃ……。","Mumya……","Mumya……"
"22","もしそうなってたらフータローはどうする？\n責任取ってくれる？","If that were the case, what would Futaro do？\nCan you take responsibility for me？","Se fosse esse o caso, o que Futaro faria？\nVocê pode assumir a responsabilidade por mim？"
