"1","……したのか？","Did you do ……？","Você fez ……？"
"2","……ふーん。\n信頼されてるなぁ、私。","……hmm\nI'm trusted, huh？","……hmm\nEu sou confiável, hein？"
"3","あ、おはようフータロー君。\nやっと起きたね。","Oh, good morning, Futaro。\nIt finally woke up, didn't it？","Bom dia, Futaro。\nFinalmente acordou, não foi？"
"4","あ、前のこと覚えてたんだ。","Oh, did you remember the previous one。","Oh, você se lembrou do anterior。"
"5","いつもは君が起こしに来る\nイメージあったんだけど……。","I usually came to wake you up there was an image of\nbut……。","Eu costumava ter\nimagens de você vindo para me acordar, mas……。"
"6","いまさらだろ。\nまあ、そもそもお前がそんなやつだとは\n思ってなかったけどな。","It's too late。\nWell, I didn't think you were such a guy in the\nplace。","É tarde demais。\nBem, em\nlugar, eu não achava que você fosse um cara assim。"
"7","いや、止めておく。\n聞くと面倒なことになりそうな予感が\nひしひしと……。","No, I'll stop。\nI have a feeling that it will be troublesome to listen to\nand……。","Não, eu vou parar。\nTenho a sensação de que será problemático ouvir\ne……。"
"8","う……。","Wow……","Uau……"
"9","うわあっ！！","Wow！！","Uau！！"
"10","うーん……むにゃむにゃ……。","Hmm……munyamunya……。","Hmm……munyamunya……。"
"11","えっ？","Eh？","Eh？"
"12","おおっと、熱血先生だねぇ。\nでもそれって家庭教師の仕事、越えてない？","Oops, it's Nekketsu-sensei, isn't it？\nBut isn't that beyond the job of a tutor？","Opa, é Nekketsu-sensei, não é？\nMas isso não está além do trabalho de um tutor？"
"13","おはようって……一花、お前、何を……？","Good morning……what are you, Ichika……？","Bom dia……o que você é, Ichika……？"
"14","さっきのは指先で軽く押しただーけ。\n結構それっぽかったでしょ？","I just pressed it lightly with my fingertips。\nIt was pretty much like that, wasn't it？","Eu só pressionei levemente com a ponta dos dedos。\nFoi bem assim, não foi？"
"15","さて！　さあ、早く着替えて。\nなんなら手伝ってあげよっか？","Okay！ Now, change your clothes quickly。\nWhy don't you help me？","OK！ Agora, troque de roupa rapidamente。\nPor que você não me ajuda？"
"16","じゃ、先に行って待ってるよ。\n二度寝しちゃダメだぞー。","Well, I'll go ahead and wait for you。\nYou don't have to sleep twice","Bem, eu vou em frente e espero por você。\nVocê não precisa dormir duas vezes"
