"1","うん、このスムージー最高だね！\n味も舌触りも、お店で出してもいいクオリティだよ。","Yeah, this smoothie is awesome！\nThe taste and texture are of a quality that can be served at a store。","Sim, esse smoothie é incrível！\nO sabor e a textura são de uma qualidade que pode ser servida em uma loja。"
"2","ふふ、任せて！","Heh, leave it to me！","Heh, deixe isso comigo！"
"3","へー、自信ありげだな。\n二乃が作ったスムージー、楽しみにしておくか。","Wow, I'm confident。\nDo you want to look forward to the smoothies made by Nino？","Uau, estou confiante。\nVocê quer esperar os smoothies feitos pela Nino？"
"4","フー君もスムージーのよさに目覚めた？\nだったら、いい素材が手に入ったときに\n私がもっと美味しいのを味わわせてあげるわ。","Did you wake up to the goodness of smoothies too？ If it's\n, when I get a good material, I'm\nI'll let you taste even more delicious。","Você acordou com a bondade dos smoothies também？ Se for\n, quando eu conseguir um bom material, eu sou\nvou deixar você provar ainda mais delicioso。"
"5","ラベル0","Label 0","Rótulo 0"
"6","一花","Ichika","Ichika"
"7","二乃","Nino","Nino"
"8","出右","Izu","Izu"
"9","出左","Izusa","Izusa"
"10","目微笑:口微笑:頬無し","Eyes Smiling: Mouth Smiling: No Cheeks","Olhos sorrindo: boca sorrindo: sem bochechas"
"11","目笑顔:口笑顔:頬無し","Eyes Smile: Mouth Smile: No Cheeks","Sorriso de olhos: sorriso na boca: sem bochechas"
"12","目通常:口通常:頬無し","Eyes Normal: Mouth Normal: No Cheeks","Olhos normais: boca normal: sem bochechas"
"13","確かに美味い。\nこれなら毎日飲んでもいいな。","It certainly tastes good。\nIf this is the case, it's okay to drink it every day。","Certamente tem um gosto bom。\nSe for esse o caso, não há problema em beber todos os dias。"
"14","風太郎","Futaro","Futaro"
