"1","…………。","…………。","…………。"
"2","……うん。","……yeah。","……Sim。"
"3","……一花のことで、話が。\nみんなにも聞いてもらうべきかもしれません。","……I have a story about one flower。\nMaybe everyone should listen。","……Eu tenho uma história sobre uma flor。\nTalvez todos devessem ouvir。"
"4","あ、ありがとうございます……。","Oh, thank you……。","Ah, obrigado……。"
"5","あー……。","Uh,……。","Uh,……。"
"6","あー、いや、意味はあとでな。\nとにかく仕事としては――","Oh, no, the meaning will be later。\nAnyway, as a job","Oh, não, o significado será mais tarde。\nDe qualquer forma, como um trabalho"
"7","いいから、まずは聞け。\nこの方法で必ず一花の首を縦に振らせるぞ。","Okay, listen to it first。\nBe sure to swing Ichika's head vertically in this way。","Ok, ouça primeiro。\nCertifique-se de balançar a cabeça de Ichika verticalmente dessa maneira。"
"8","うわぁ……。\n上杉さんの顔が悪に染まってます。","Wow……。\nMr。 Uesugi's face is stained with evil。","Uau……。\nO rosto do Sr。 Uesugi está manchado de mal。"
"9","え……。","Eh,……。","Eh,……。"
"10","ええ？　仕事はなしって\nたったいま言ったではありませんか。","yes？\nn't you just say that you didn't have a job？","sim？\nnão acabou de dizer que não tinha um emprego？"
"11","こうなったら、\n部屋に閉じ込めて強引に撮りましょう。","If this happens, lock yourself in room\nand forcibly shoot。","Se isso acontecer, tranque-se na sala\ne atire à força。"
"12","ここで女優としての一花に依頼するのは\n本末転倒だろ。","It would be the end of\nto ask Ichihana as an actress here。","Seria o fim de\npara pedir Ichihana como atriz aqui。"
"13","すぐには無理だと思います。\nでもこれは、私たちでやるべきことですので。","I think it's impossible right away。\nBut this is something we should do。","Acho que é impossível de imediato。\nMas isso é algo que devemos fazer。"
"14","そうか。\nわかった、ひとまず俺が聞こう。","That's right。\nOkay, I'll hear you for now。","Está certo。\nOk, eu vou te ouvir por enquanto。"
"15","そうか！　仕事だ！\nあるぞ、一花攻略法が！","That's right！ It's work！\nThere is a strategy for Ichika！","Está certo！ É trabalho！\nExiste uma estratégia para Ichika！"
"16","それで、目の前の問題はどうしましょうか？","So what should we do with the problem at hand？","Então, o que devemos fazer com o problema em questão？"
"17","それで五月は、\n一花の悩みが仕事以外にもあると思ってるんだな？","That's why in May, you think there are other troubles with\nIchihana other than work, right？","É por isso que em maio, você acha que há outros problemas com\nIchihana além do trabalho, certo？"
"18","それに心当たりは？","Do you have any idea about that？","Você tem alguma ideia sobre isso？"
"19","それもやめろ！\nてか、お前らはどうして\n自由を奪うことから入るんだよ！","Stop doing that too！\nteka, why do you guys take away\nfreedom I'm going to enter from！","Pare de fazer isso também！\nteka, por que vocês tiram\nliberdade da qual vou entrar！"
"20","そんな浮かない顔をしてりゃ、\n何かあったと判断するのが普通だろ。","If you have such a non-floating face, it's normal to judge that\nhappened。","Se você tem um rosto tão não flutuante, é normal julgar que\naconteceu。"
"21","だったら俺は見守るだけだが、\n何かあったらすぐに相談しろよ。","Then I'll just watch over you, but\nif something happens, talk to me as soon as possible。","Então eu vou apenas cuidar de você, mas\nse algo acontecer, fale comigo o mais rápido possível。"
"22","どうした？　何があった？","What's wrong with you？ What happened？","O que há de errado com você？ O que aconteceu？"
"23","はい、そうです。","Yes, it is。","Sim, é。"
"24","や、やりすぎないでね？","Oh, don't overdo it, is it？","Oh, não exagere, não é？"
"25","やはり、一花がああして\nカメラマンに徹してるのには理由があったわけか。","After all, there was a reason why Ichihana was so devoted to\nphotographers。","Afinal, havia uma razão pela qual Ichihana era tão dedicada a\nfotógrafos。"
"26","わかった、なら聞かない。\nが、お前たちだけで解決できる問題なのか？","Okay, then I won't listen。 Is\na problem that you can solve alone？","Ok, então eu não vou ouvir。\né um problema que você pode resolver sozinho？"
"27","フー君の時みたいに……盛ろうかしら。","I wonder if it will be……as much as Fu-kun。","Eu me pergunto se será……tanto quanto Fu-kun。"
"28","フー君？","Fu-kun？","Fu-kun？"
