"1","うわぁ！\n今日のホットドッグ、野菜いっぱいですね！","Wow！\nToday's hot dog is full of vegetables！","Uau！\nO cachorro-quente de hoje está cheio de vegetais！"
"2","うん、野菜のシャキシャキした食感が\n気持ちいいですね、上杉さん。","Yeah, the crispy texture of the\nfeels good, Mr。 Uesugi。","Sim, a textura crocante dos\né boa, Sr。 Uesugi。"
"3","んぐんぐ……。","Ngungu……","Ngungu……"
"4","シンプルだが、結構なボリュームだな。","It's simple, but it's quite voluminous。","É simples, mas é bastante volumoso。"
"5","ラベル0","Label 0","Rótulo 0"
"6","二乃","Nino","Nino"
"7","出右","Izu","Izu"
"8","出左","Izusa","Izusa"
"9","四葉","Yotsuba","Yotsuba"
"10","少ない素材でも満足感をいかに出せるか……。\nよく考えてあるわね。","How can you get a sense of satisfaction even with a small amount of material……。\nYou've been thinking about it a lot。","Como você pode ter uma sensação de satisfação mesmo com uma pequena quantidade de material……。\nVocê tem pensado muito sobre isso。"
"11","目キョトン:口キョトン:頬無し","Eyes Kyoton: Mouth Kyoton: No cheeks","Olhos Kyoton: Boca Kyoton: Sem bochechas"
"12","目無表情:口無表情:頬無し","Eyes Expressionless: Mouth Expressionless: No Cheeks","Olhos sem expressão: boca sem expressão: sem bochechas"
"13","目笑顔:口笑顔:頬無し","Eyes Smile: Mouth Smile: No Cheeks","Sorriso de olhos: sorriso na boca: sem bochechas"
"14","目通常:口通常:頬無し","Eyes Normal: Mouth Normal: No Cheeks","Olhos normais: boca normal: sem bochechas"
"15","風太郎","Futaro","Futaro"
"16","（気持ちいい……ってのは料理に対しての\n　褒め言葉になるんだろうか？）","（Is comfortable……a\ncompliment to cooking？）","（O confortável……a\né um elogio à cozinha？）"
