"1","…………。","…………。","…………。"
"2","……お前らも聞いてたのか。","……Were you guys listening too？","……Vocês estavam ouvindo também？"
"3","ああ、スマホありがとな。","Oh, thank you for your smartphone。","Oh, obrigado pelo seu smartphone。"
"4","あなたにお父さんと呼ぶ筋合いはありません。","I don't deserve to call you dad。","Não mereço chamá-lo de pai。"
"5","あはは、さっきの二乃の声が大きかったので。","Aha, because the voice of Nino just now was loud。","Aha, porque a voz de Nino agora estava alta。"
"6","ありがとうございます！","Thank you！","Obrigado！"
"7","あ・そ・び・た・い！","Oh, that, I, I, I！","Oh, isso, eu, eu, eu！"
"8","いえ、では私はこれで。","No, then I'm with this。","Não, então eu estou com isso。"
"9","いえ、父から電話が。\nあなたに話があるので代わってほしいと。","No, I got a phone call from my father。\nI have a story with you, so I want you to replace it。","Não, recebi um telefonema do meu pai。\nEu tenho uma história com você, então eu quero que você a substitua。"
"10","うん、ゲームだと敵の士気を下げて\n潰走を誘うのは基本だから。","Yeah, in a game, it's basic to lower the morale of the enemy and invite\nrush。","Pois é, em um jogo, é básico baixar o moral do inimigo e convidar\nrush。"
"11","うーむ、確かに一理あるな。\nしかし三玖、潰走なんて言葉知ってたのか。","Hmm, there's certainly a point。\nBut did you know the word Mitsuhashi, Kasuwa？","Hmm, certamente há um ponto。\nMas você conhecia a palavra Mitsuhashi, Kasuwa？"
"12","ええそうね、大問題だわ。","Yeah, that's a big problem。","Sim, isso é um grande problema。"
"13","お電話代わりました上杉です！\nご無沙汰しております、お父さん！","This is Uesugi who replaced the phone！\nI haven't been there for a while, Dad！","Este é Uesugi que substituiu o telefone！\nEu não estive lá por um tempo, pai！"
"14","そう、士気に関わる。\n士気が下がったら待っているのは潰走。\n生き残れないよ。","Yes, it's related to morale。\nWhen morale drops, what is waiting for is a runaway。\nI can't survive。","Sim, está relacionado ao moral。\nQuando o moral cai, o que está esperando é um fugitivo。\nEu não consigo sobreviver。"
"15","そうですよ、なんでもないって感じじゃないですよ？\n完全にフリーズしちゃってましたから。","That's right, it's not like nothing, is it？\nIt was completely frozen。","Isso mesmo, não é nada, não é？\nEstava completamente congelado。"
"16","そうよ、息抜きしたいわ。","Yes, I want to take a break。","Sim, eu quero fazer uma pausa。"
"17","その割には浮かない顔ですね。","It's a face that doesn't float for that reason。","É um rosto que não flutua por esse motivo。"
"18","それのどこが大問題だ。","What is the big problem with that。","Qual é o grande problema com isso。"
"19","それは……私はただ、今は緊急事態ですし\n節度を持った行動をすべきだと思っているだけです。\nそうですよね、上杉君？","It's……I'm just in an emergency right now\nI just think we should act in moderation。\nThat's right, Uesugi-kun？","É……Estou apenas em uma emergência agora\nEu só acho que devemos agir com moderação。\nIsso mesmo, Uesugi-kun？"
"20","それは、別荘の件でしょうか？","Is it about the villa？","É sobre a vila？"
"21","でも、遊ぶくらいはいいと思う。","But I think it's good to play。","Mas acho que é bom jogar。"
"22","ところで、上杉君。","By the way, Uesugi-kun","A propósito, Uesugi-kun"
"23","なに……？","What is……？","O que é……？"
"24","なに、五月。\nあんたは遊びたくないの？","What is May\nDon't you want to play？","O que é\nde maio Você não quer jogar？"
