"1","…………。","…………。","…………。"
"2","ああ、おはよう三玖。\n入ってくれていいぞ。","Oh, good morning Sanko。\nIt's okay if you come in。","Oh, bom dia Sanko。\nTudo bem se você entrar。"
"3","お邪魔します。","I'm sorry to bother you。","Sinto muito incomodá-lo。"
"4","なんだ、どうした？\n俺の顔に何かついてるか？","What is it, what happened？\nIs there something on my face？","O que é isso, o que aconteceu？\nTem alguma coisa no meu rosto？"
"5","なんだって！？\nま、待て三玖！　今すぐ行くから！","What is it！？\nWell, wait three times！ I'm going right now！","O que é isso！？\nBem, espere três vezes！ Estou indo agora mesmo！"
"6","はあ……。","huh,……。","hein,……。"
"7","は？　最初って？","What is？ What is the first one？","O que é？ Qual é o primeiro？"
"8","フータロー、起きてる？","Futaro, are you awake？","Futaro, você está acordado？"
"9","フータローは知らなくていいよ。","You don't have to know Futaro。","Você não precisa conhecer Futaro。"
"10","三玖","Sankaku","Sankaku"
"11","今日は、最初は私だなって。","Today, it was me at first。","Hoje, fui eu no começo。"
"12","先に行ってるね。\n早く来ないとフータローの分も食べちゃうから。","You're going ahead, aren't you？\nIf you don't come early, you'll eat Futaro's portion as well。","Você está indo em frente, não está？\nSe você não chegar cedo, também comerá a porção de Futaro。"
"13","出左","Izusa","Izusa"
"14","右","right","certo"
"15","目がっかり:口がっかり:頬無し","Eyes disappointed: mouth disappointed: no cheeks","Olhos decepcionados: boca decepcionada: sem bochechas"
"16","目キョトン:口キョトン:頬無し","Eyes Kyoton: Mouth Kyoton: No cheeks","Olhos Kyoton: Boca Kyoton: Sem bochechas"
"17","目困惑:口困惑:頬無し","Eyes Puzzled: Mouth Puzzles: No Cheeks","Olhos intrigados: quebra-cabeças de boca: sem bochechas"
"18","目微笑:口微笑:頬無し","Eyes Smiling: Mouth Smiling: No Cheeks","Olhos sorrindo: boca sorrindo: sem bochechas"
"19","目無表情:口無表情:頬無し","Eyes Expressionless: Mouth Expressionless: No Cheeks","Olhos sem expressão: boca sem expressão: sem bochechas"
"20","目通常:口通常:頬無し","Eyes Normal: Mouth Normal: No Cheeks","Olhos normais: boca normal: sem bochechas"
"21","目驚き:口驚き:頬無し","Eye surprise: mouth surprise: no cheek","Surpresa ocular: surpresa na boca: sem bochecha"
"22","立ち上がり","Rise up","Levante-se"
"23","起こしに来てくれたのか。\nありがとう。","Did you come to wake me up？\nThanks","Você veio me acordar？\nObrigado"
"24","風太郎","Futaro","Futaro"
"25","（うん……？\n　なんだ、もう朝か……）","（Yeah……？\nWhat is it already morning……）","（Sim……？\nO que já é manhã……）"
