"1","…………。","…………。","…………。"
"2","いや、話が妙に仰々しいものになってないか？","No, isn't the story strangely loud？","Não, a história não é estranhamente alta？"
"3","お魚やお肉、１人ずつ食べるものは\nメインなんだから、ちゃんと飾り付けてあげないと。","Fish, meat, and what you eat one by one is\nmain, so you have to decorate them properly。","Peixe, carne e o que você come um por um são\nprincipais, então você deve decorá-los adequadamente。"
"4","ここはレストランじゃないんだし、\n別に俺は大皿でもいいけどな。","This isn't a restaurant, and I can use a platter apart from\n。","Isso não é um restaurante, e eu posso usar um prato além de\n。"
"5","それと同じ。\n食べ物を雑に並べて、ただの栄養補給に\nするんじゃなくて――","Same as that。\nArrange foods in a sloppy manner for just nutritional supplementation\nDon't do it","O mesmo que isso。\nOrganize os alimentos de maneira desleixada apenas para suplementação nutricional\nNão faça isso"
"6","そんなにたくさん必要か？\n大皿のほうが洗いものも減っていいだろ。","Do we need so much？\nIsn't it possible to wash less on a platter？","Precisamos de tanto？\nNão é possível lavar menos em uma travessa？"
"7","たとえば、高級なアクセサリーを身につけて\n１ヶ月過ごすとどうなるか、っていう話が\nあるんだけど、知ってる？","For example, there is\nstory about what happens if you wear high-end accessories and spend\nmonths, do you know？","Por exemplo, há\nhistória sobre o que acontece se você passar\nmeses usando acessórios sofisticados。"
"8","でも、そうだろ？","But that's right, isn't it？","Mas está certo, não é？"
"9","へえ～。\nなんかそれ、とってもいいね。","Oh yeah Something like\n, that's very good。","Ah, sim, algo como\n, isso é muito bom。"
"10","もう、わかってないわね。","I don't know anymore, do you？","Eu não sei mais, não é？"
"11","らいは","Raiha","Raiha"
"12","わかるけど、だからこそ余裕が必要なのよ。","I know, but that's why I need to afford it。","Eu sei, mas é por isso que preciso pagar。"
"13","ピンときてないって顔ね。\nまあ、これは感覚の問題だから……。","It's a face that doesn't have a pin。\nWell, because this is a sensory problem……。","É um rosto que não tem um alfinete。\nBem, porque isso é um problema sensorial……。"
"14","フー君、お皿とってもらえる？\n長方形のものを人数分ね。","Can you get a plate, Mr。 Fu-kun？\nrectangular ones are the number of people。","Pode pegar um prato, Sr。 Fu-kun？\nretangulares são o número de pessoas。"
"15","フー君、料理はね、\n食べてお腹に入れるだけのものじゃないの。\n目で見て楽しむことも、食べる楽しさの１つよ。","Fu-kun, cooking isn't just about\nand putting it in your stomach。 Enjoying it at a glance is\nof the pleasures of eating。","Fu-kun, cozinhar não é só\ne colocar no estômago。 Apreciá-lo de relance é\ndos prazeres de comer。"
"16","ラベル0","Label 0","Rótulo 0"
"17","中","midst","meio"
"18","二乃","Nino","Nino"
"19","今、見た目じゃ腹は膨れない、とか思ったでしょ。","Now, you thought your stomach wouldn't swell by the way it looks。","Agora, você pensou que seu estômago não iria inchar pelo jeito que parece。"
"20","出右","Izu","Izu"
"21","出左","Izusa","Izusa"
"22","右外","Right outside","Do lado de fora"
"23","大皿は、サラダとかある程度かき混ぜても\n見栄えのするものにするの。","Do you make a platter look\neven if you stir it to some extent, such as a salad。","Você faz um prato parecer\nmesmo se você mexer até certo ponto, como uma salada。"
"24","次の皿は何が出るんだろう、って\n楽しく思ってもらえるような食卓を準備するのも\n重要なのよ。","What will be served on the next dish？\nIt is also possible to prepare a dining table that makes people think it's fun\nIt's important","O que será servido no próximo prato？\nTambém é possível preparar uma mesa de jantar que faça as pessoas pensarem que é divertido\nÉ importante"
"25","目がっかり:口がっかり:頬無し","Eyes disappointed: mouth disappointed: no cheeks","Olhos decepcionados: boca decepcionada: sem bochechas"
"26","目キョトン:口キョトン:頬無し","Eyes Kyoton: Mouth Kyoton: No cheeks","Olhos Kyoton: Boca Kyoton: Sem bochechas"
"27","目困惑:口困惑:頬無し","Eyes Puzzled: Mouth Puzzles: No Cheeks","Olhos intrigados: quebra-cabeças de boca: sem bochechas"
"28","目微笑:口微笑:頬無し","Eyes Smiling: Mouth Smiling: No Cheeks","Olhos sorrindo: boca sorrindo: sem bochechas"
"29","目無表情:口無表情:頬無し","Eyes Expressionless: Mouth Expressionless: No Cheeks","Olhos sem expressão: boca sem expressão: sem bochechas"
"30","目真剣:口真剣:頬無し","Eye Serious: Serious Mouth: No Cheek","Olho sério: boca séria: sem bochecha"
"31","目笑顔:口笑顔:頬無し","Eyes Smile: Mouth Smile: No Cheeks","Sorriso de olhos: sorriso na boca: sem bochechas"
"32","目笑顔:口笑顔:頬笑顔","Eyes Smile: Mouth Smile: Cheek Smile","Sorriso de olhos: sorriso na boca: sorriso na bochecha"
"33","目通常:口通常:頬無し","Eyes Normal: Mouth Normal: No Cheeks","Olhos normais: boca normal: sem bochechas"
"34","知らない。\nどうなるの？","I don't know。\nWhat's going to happen？","Eu não sei。\nO que vai acontecer？"
"35","確かにね、今みたいな状況で\n食料も限られている中、何を言ってるのかって\n意見もあることはわかる。","Certainly, in a situation like now where\nfood is limited, what are you saying\nDo you know there are opinions as well。","Certamente, em uma situação como agora em que\ncomida é limitada, o que você está dizendo\nVocê sabe que existem opiniões também。"
"36","私が、フー君に新しい世界を見せてあげるわね。","I'll show you a new world to Fu-kun。","Eu vou te mostrar um novo mundo para Fu-kun。"
"37","自信が生まれるのよ。\n自分が『何かを持っている』ということを\n知っているだけで、人は変わることができるわ。","It builds confidence。\nWhat does it mean that you “have something”\nPeople can change just by knowing it。","Isso gera confiança。\nO que significa que você “tem alguma coisa”\nAs pessoas podem mudar só por saberem disso。"
"38","風太郎","Futaro","Futaro"
