"1","……四葉か？","Is it ……four leaves？","São ……quatro folhas？"
"2","ああ、すまん。\nわざわざ起こしに来てくれたのか。","Oh, I'm sorry。\nDid you come all the way to wake me up？","Oh, desculpa。\nVocê veio até o fim para me acordar？"
"3","ああ、急いで準備する。\n先に行ってていいぞ。","Oh, hurry up and get ready。\nIt's okay to go ahead。","Oh, se apresse e prepare-se。\nTudo bem ir em frente。"
"4","あれ？　聞こえなかったのかな。\nもしもし上杉さーん！　朝ですよー！","Is that？ I wonder if I didn't hear it。\nHello, Uesugi san！ It's morning！","É isso？ Eu me pergunto se eu não ouvi。\nOlá, Uesugi san！ É de manhã！"
"5","いえいえ。\nさあ、今日も１日頑張っていきましょう。\nまずは朝ご飯を食べてエネルギーチャージ、ですね。","No, no。\nNow, let's do our best for a day today as well。\nFirst, eat breakfast to charge your energy, isn't it？","Não, não。\nAgora, vamos fazer o nosso melhor por um dia hoje também。\nPrimeiro, tome café da manhã para carregar sua energia, não é？"
"6","おっはよーございまーす！","Whoa, go！","Uau, vá！"
"7","すう……くかー……。","Sooo……Kuka……。","Sooo……Kuka……。"
"8","はい、そうです！　おはようございます！\nもうみんな起きてますよ。","Yes, it is！ Good morning！\nEveryone is already awake。","Sim, é！ Bom dia！\nTodo mundo já está acordado。"
"9","はーい、では失礼します！","Huh, excuse me！","Huh, desculpe-me！"
"10","ラベル0","Label 0","Rótulo 0"
"11","ラベル1","Label 1","Etiqueta 1"
"12","出左","Izusa","Izusa"
"13","四葉","Yotsuba","Yotsuba"
"14","目がっかり:口がっかり:頬無し","Eyes disappointed: mouth disappointed: no cheeks","Olhos decepcionados: boca decepcionada: sem bochechas"
"15","目笑顔:口笑顔:頬無し","Eyes Smile: Mouth Smile: No Cheeks","Sorriso de olhos: sorriso na boca: sem bochechas"
"16","目通常:口通常:頬無し","Eyes Normal: Mouth Normal: No Cheeks","Olhos normais: boca normal: sem bochechas"
"17","立ち上がり遅","Rise up late","Levante-se tarde"
"18","風太郎","Futaro","Futaro"
"19","（……誰かが呼んでいる。\n　らいは、じゃない。この声は……）","（……Someone is calling。\nIt's not。 This voice is……）","（……Alguém está ligando。\nNão está。 Essa voz é……）"
"20","？？？","？？？","？？？"
