"1","……うん。\nむせないように気をつけて、ゆっくり飲んで。","……yeah。\nBe careful not to get bogged down and drink slowly。","……Sim。\nTenha cuidado para não ficar atolado e beber devagar。"
"2","……水か？","Is it ……water？","É ……água？"
"3","ああ本当だ、温かいな。","Oh, that's true, it's warm。","Oh, isso é verdade, está quente。"
"4","ありがとな三玖。\nいただくよ。","Thank you, Sanko。 I'll get\n","Obrigado, Sanko。 Eu vou pegar\n"
"5","いいぞ。","That's good。","Isso é bom。"
"6","ううん、これくらいしかできないから。\n本当は抹茶を持ってきたかったんだけど。","No, this is the only way I can do it。\nI really wanted to bring matcha。","Não, essa é a única maneira que eu posso fazer isso。\nEu realmente queria trazer matcha。"
"7","ううん、白湯。\nどうぞ。","No, white water。\nGo ahead","Não, água branca。\nVá em frente"
"8","うん、正解。\n現代で飲まれているお茶は、製法自体違うけど。","Yeah, correct answer。\nThe tea that is drunk in modern times is made in a different way。","Sim, resposta correta。\nO chá que é bebido nos tempos modernos é feito de uma maneira diferente。"
"9","おはよう。\n……なんか、すごく眠そうだね。","Good morning\n……Something looks really sleepy。","Bom dia\n……Algo parece muito sonolento。"
"10","これは薬湯じゃないけど、役割は充分かなって。","This isn't a medicinal bath, but it plays a good role。","Este não é um banho medicinal, mas desempenha um bom papel。"
"11","じゃあちょうどよかった。\nいいもの持ってきたんだ、はい、これ。","Well then it was just right。\nI brought something good, yes, this one。","Bem, então estava certo。\nEu trouxe algo bom, sim, este。"
"12","そういえば、昔、茶の湯は薬としても\n愛飲されていたって言うな。","By the way, don't say that tea ceremony was used as a medicine in the old\n。","A propósito, não diga que a cerimônia do chá era usada como remédio\n。"
"13","そりゃ、今起きたばかりだからなぁ。","Well, it's because I just woke up。","Bem, é porque eu acabei de acordar。"
"14","ふわぁ……。\n三玖か？　ああ、今起きた。","Fuwa……\nIs it Miku？ Oh, it just woke up。","Fuwa……\nÉ Miku？ Oh, acabou de acordar。"
"15","フータロー、朝だよ。\n起きてる？","Futaro, it's morning。\nAre you awake？","Futaro, é de manhã。\nVocê está acordado？"
"16","フータローは、ここに来てから力仕事もしてる。\n私たちの勉強も見て、頭もいっぱい使ってるから\n疲れてるよね。","Futaro has also been doing heavy lifting since he came here。\nBecause I'm watching our studies and using my head a lot\nYou're tired, aren't you？","Futaro também faz trabalho pesado desde que chegou aqui。\nPorque estou assistindo nossos estudos e usando muito minha cabeça\nVocê está cansado, não está？"
"17","ラベル0","Label 0","Rótulo 0"
"18","三玖","Sankaku","Sankaku"
"19","中","midst","meio"
"20","中に入ってもいい？","Can I go inside？","Posso entrar？"
"21","出左","Izusa","Izusa"
"22","右","right","certo"
"23","寝起きは水分が抜けてるから、\n活動する前に白湯を飲むといいんだって。","When you wake up, you lose water, so it's a good idea to drink plain hot water before doing\nactivities。","Quando você acorda, você perde água, então é uma boa ideia beber água quente antes de fazer\natividades。"
"24","左","left","esquerdo"
"25","気を遣ってくれたのか。\nありがとな。","Did you care about me？\nThank you","Você se importava comigo？\nObrigado"
"26","目がっかり:口がっかり:頬無し","Eyes disappointed: mouth disappointed: no cheeks","Olhos decepcionados: boca decepcionada: sem bochechas"
"27","目キョトン:口キョトン:頬無し","Eyes Kyoton: Mouth Kyoton: No cheeks","Olhos Kyoton: Boca Kyoton: Sem bochechas"
"28","目哀しみ:口哀しみ:頬無し","Eyes sadness: mouth sadness: no cheeks","Tristeza nos olhos: tristeza na boca: sem bochechas"
"29","目微笑:口微笑:頬無し","Eyes Smiling: Mouth Smiling: No Cheeks","Olhos sorrindo: boca sorrindo: sem bochechas"
"30","目通常:口通常:頬無し","Eyes Normal: Mouth Normal: No Cheeks","Olhos normais: boca normal: sem bochechas"
"31","立ち上がり遅","Rise up late","Levante-se tarde"
"32","茶の湯と薬を削って煮出す薬湯は\n切り離せないものだった――\nさすが、戦国のことには詳しいな。","The chanoyu and the medicinal bath, which are boiled by cutting medicine, were inseparable from\n\nAs expected, I'm familiar with the Sengoku period。","O chanoyu e o banho medicinal, que são fervidos cortando remédios, eram inseparáveis de\n\nComo esperado, estou familiarizado com o período Sengoku。"
"33","風太郎","Futaro","Futaro"
"34","（三玖は三玖なりに、俺のことを\n　心配してくれてるんだな）","（Sanku is just like Sanku, and he's worried about me\n）","（Sanku é como Sanku, e ele está preocupado comigo\n）"
"35","（心配かけさせるようじゃ、俺もまだまだだ）","（Let's make you worry, I'm still there too）","（Vamos fazer você se preocupar, eu ainda estou lá também）"
"36","？？？","？？？","？？？"
