"1","…………。","…………。","…………。"
"2","……わかった。","I understand ……。","Eu entendo ……。"
"3","……平気なわけないのにね。","There's no way I'm okay with ……。","De jeito nenhum eu estou bem com o ……。"
"4","あ、悪い。\n邪魔だったか。","Oh, that's bad。\nWas it a hindrance？","Oh, isso é ruim。\nFoi um obstáculo？"
"5","あはは、そうだよね男の子だもんね。\nそれじゃ、いったん降ろしてくれる？","Aha, that's right, it's a boy, isn't it？\nThen, can you drop me off once？","Aha, isso mesmo, é um menino, não é？\nEntão, você pode me deixar uma vez？"
"6","ありがとね、フータロー君。\n助かったよ。","Thank you, Futaro。\nIt was saved。","Obrigado, Futaro。\nFoi salvo。"
"7","いいぜ。\n背中でも押せばいいのか？","That's okay\nShould I push it on my back？","Tudo bem\nDevo empurrá-lo nas minhas costas？"
"8","いち、に、いち、に。","1, 1, 1, 1","1, 1, 1, 1"
"9","いやいや、体力なしの君に\nそんなこと言うわけないじゃん。","No, no, there's no reason to say\nsuch a thing to you without physical strength。","Não, não, não há razão para dizer\ntal coisa para você sem força física。"
"10","ううん、こんなに簡単に持ち上げられちゃうとは\n思ってなくて、ビックリだよ。\nフータロー君のくせに力あるなぁ。","Yeah, I was surprised that I didn't\nit to be lifted so easily。\nHootaro has power in his habit。","Sim, fiquei surpreso que não\nque fosse levantado tão facilmente。\nHootaro tem poder em seu hábito。"
"11","お、おう。","Oh, oh","Ah, oh"
"12","おおっ！？","Whoa！？","Uau！？"
"13","おー、またあっさりいったね！\nさすがだ。","Oh, it's easy again！\nThat's true。","Oh, é fácil de novo！\nIsso é verdade。"
"14","しゃがみ","crouch","agachar"
"15","じゃなくて、こっちに来て立って。\n私の後ろで背中合わせになる感じね。\nで、腕を組んで――","No, come over here and stand up。\nIt's like you're going to be back to back behind me。\n, cross your arms","Não, venha aqui e se levante。\nÉ como se você estivesse indo para trás atrás de mim。\n, cruze os braços"
"16","だよね。\nじゃあもう１回、持ち上げてくれる？","That's right。\nThen can you lift it up one more time？","Está certo。\nEntão você pode levantá-lo mais uma vez？"
"17","どうした？　勢いよすぎたか？","What's wrong with you？ Was it too much momentum？","O que há de errado com você？ Foi muito impulso？"
"18","なにって、別に変なことじゃないよ？\nそのまま私を持ち上げてくれる？","What is not something strange, isn't it？\nCan you lift me up as it is？","O que não é algo estranho, não é？\nVocê pode me levantar como está？"
"19","なんだって、見てわからないかな？\nジョギングしてこようと思って着替えたの。","I don't know what it is by looking at it？\nDid you change your clothes because you wanted to go jogging？","Eu não sei o que é olhando para ele？\nVocê trocou de roupa porque queria correr？"
"20","ねえ、今フータロー君が考えてること\n当ててあげようか？","Hey, what are you thinking about now,\n？","Ei, no que você está pensando agora,\n？"
"21","はあ……。\n体が伸びてるって感じで気持ちいいなぁ。","huh,……。\nIt feels good to feel like my body is growing。","hein,……。\nÉ bom sentir que meu corpo está crescendo。"
"22","は！？　な、何も考えてないぞ俺は！","is！？ Oh, I'm not thinking about anything！","é！？ Oh, eu não estou pensando em nada！"
"23","は？　ちょ？　おい、なにするんだ！","What is？ Cho？ Hey, what are you going to do！","O que é？ Cho？ Ei, o que você vai fazer！"
"24","は？　まさか一緒に走れと？","What is？ No way do you want me to run together？","O que é？ De jeito nenhum você quer que eu corra junto？"
"25","へえ、そうなのか。","Oh, is that so？","Oh, é isso mesmo？"
"26","まあ、正直言えばな。\nお前が運動好きだとは知らなかった。","Well, to be honest。\nI didn't know you liked exercising。","Bem, para ser honesto。\nEu não sabia que você gostava de se exercitar。"
"27","もー、その顔はなに？　そんなに意外？","Oh, what is that face？ Is that surprising？","Oh, o que é esse rosto？ Isso é surpreendente？"
"28","んー、私がフータロー君を持ち上げるのは\nさすがに厳しそう。","Hmmm, it seems to be difficult for me to lift\n。","Hmmm, parece ser difícil para mim levantar o\n。"
"29","ジョギング？　急にどうした。","Jogging？ What happened all of a sudden","Jogging？ O que aconteceu de repente？"
"30","ストレッチを手伝ってほしいの。\n走る前に体をよく解しておきたいんだ。","I want you to help me with my stretching\nI want to unravel my body well before I run。","Eu quero que você me ajude com meu alongamento\nEu quero desvendar meu corpo bem antes de correr。"
"31","フータロー君？\nそんなにじっと見られるとやりにくいんだけど。","Futaro-kun？\nIt's hard to do if you can stare at it so much。","Futaro-kun？\nÉ difícil de fazer se você consegue olhar tanto para ele。"
"32","ホント、フータロー君ってば……。\nきっと、なんで平気な顔してるんだって\n思ってるだろうな。","Really, Hootaro is……。\nI'm sure you're wondering why you have a\nface。","Realmente, Hootaro é……。\nTenho certeza de que você está se perguntando por que tem um rosto\n。"
"33","ラベル0","Label 0","Rótulo 0"
"34","ラベル1","Label 1","Etiqueta 1"
"35","ラベル2","Label 2","Etiqueta 2"
"36","一花","Ichika","Ichika"
"37","一花？\nなんだその格好。","Ichika？\nWhat is that outfit。","Ichika？\nO que é essa roupa。"
"38","中","midst","meio"
"39","俺だってこのくらいはできる。","I can do this much, too。","Eu posso fazer isso também。"
"40","出右","Izu","Izu"
"41","出左","Izusa","Izusa"
"42","右","right","certo"
"43","奥","Oku","Oku"
"44","好きというか色々と維持したいものがあってね。\nさて、まずは準備運動っと。","There are a lot of things I like or want to maintain。\nWell, let's start with the preparatory exercise。","Há muitas coisas que eu gosto ou quero manter。\nBem, vamos começar com o exercício preparatório。"
"45","左","left","esquerdo"
"46","急じゃないよ、日課だし。\nここに来てからも時間が空いたときに\nやってたんだから。","It's not sudden, it's a daily routine。\nI was doing\nwhen I had free time since I came here。","Não é repentino, é uma rotina diária。\nEu estava fazendo\nquando tinha tempo livre desde que cheguei aqui。"
"47","本当だ！　もう充分だろ降ろすぞ！","That's true！ That's enough, I'll drop you off！","Isso é verdade！ Chega, eu vou te deixar！"
"48","本当に～？","Really ~？","Realmente ~？"
