"1","おお、美味しそうな天ぷらそばです！","Oh, it's tempura soba that looks delicious！","Oh, é tempura soba que parece delicioso！"
"2","これは、また食べたくなる美味さだな。","This is a deliciousness that makes you want to eat it again。","Essa é uma delícia que dá vontade de comer de novo。"
"3","さっ、のびる前に食べちゃおう！","Now, let's eat it before it stretches！","Agora, vamos comer antes que ele se estique！"
"4","ぷはーっ！　お代わりを所望します！","Pooh huh！ I would like a replacement！","Pooh hein！ Eu gostaria de uma substituição！"
"5","らいは","Raiha","Raiha"
"6","んんっ！\nつるつるで、のどごし最高です！","Hmm！\nIt's slippery, and it's the best！","Hmm！\nÉ escorregadio e é o melhor！"
"7","出右","Izu","Izu"
"8","出左","Izusa","Izusa"
"9","四葉","Yotsuba","Yotsuba"
"10","天ぷらもサクサクして美味しい！","Tempura is also crispy and delicious！","Tempura também é crocante e deliciosa！"
"11","目微笑:口微笑:頬無し","Eyes Smiling: Mouth Smiling: No Cheeks","Olhos sorrindo: boca sorrindo: sem bochechas"
"12","目笑顔:口笑顔:頬無し","Eyes Smile: Mouth Smile: No Cheeks","Sorriso de olhos: sorriso na boca: sem bochechas"
"13","目笑顔:口笑顔:頬笑顔","Eyes Smile: Mouth Smile: Cheek Smile","Sorriso de olhos: sorriso na boca: sorriso na bochecha"
"14","目通常:口通常:頬無し","Eyes Normal: Mouth Normal: No Cheeks","Olhos normais: boca normal: sem bochechas"
"15","私もー！","Me too！","Eu também！"
"16","風太郎","Futaro","Futaro"
"17","香りもいいし、天ぷらも\n美味そうに揚がってるじゃないか。","The aroma is good, and the tempura is\nIt looks delicious。","O aroma é bom e o tempura é\nParece delicioso。"
