"1","あ、そうだ！\n上杉さん、知ってますか？\nキクラゲはクラゲじゃないんですよ。","Oh, that's right！\nDo you know Uesugi-san？\nWood ear fish are not jellyfish。","Oh, está certo！\nVocê conhece Uesugi-san？\nOs peixes-orelha de madeira não são água-viva。"
"2","あんなにのんびりしているのに、\n近づくと電気ショックで、ビリビリ！　って\nされちゃうんですか。","It's so leisurely, but when I get close to\n, it's an electric shock, and I'm scared！ Is it going to be\n？","É tão tranquilo, mas quando chego perto de\n, é um choque elétrico e estou com medo！ Vai ser\n？"
"3","いや、電気ショックってなんだよ。\n確かに電気クラゲもいることはいるが――","No, what is an electric shock\nCertainly there are electric jellyfish","Não, o que é um choque elétrico\nCertamente existem águas-vivas elétricas"
"4","そいつは残念だったな！","That was a shame！","Foi uma pena！"
"5","そんな……。\n私は最近知ったので、この知識でいつか上杉さんを\nどひゃーってさせるつもりだったんですが……。","That's……。\nI recently learned about it, so someday I will use this knowledge to Mr。 Uesugi\nI was going to let you do it, but it's……。","Isso é……。\nEu aprendi recentemente sobre isso, então algum dia eu vou usar esse conhecimento para o Sr。 Uesugi\nEu ia deixar você fazer isso, mas é……。"
"6","そんな事態に陥ることは想像したくないな。","I don't want to imagine falling into such a situation。","Não quero imaginar cair nessa situação。"
"7","そんな危険なクラゲでも、\nいざとなったら食べることになるんでしょうか。","Will such dangerous jellyfish be eaten in case of\nemergency？","Essas águas-vivas perigosas serão comidas em caso de emergência\n？"
"8","なんですとー！？\nまさか、知ってたんですか？","What is it！？\nNo way, did you know it？","O que é isso！？\nDe jeito nenhum, você sabia disso？"
"9","へー、『木の耳』ですか。\n確かに耳っぽいですもんね。","Wow, is it “wooden ears”？\nIt certainly looks like an ear。","Uau, é “orelhas de madeira”？\nCertamente parece uma orelha。"
"10","んー、でも、どんな味かは興味がありますね。\nイカみたいな食感か、コリコリしているのか……。","Hmm, but I'm interested in what kind of flavor it tastes like。\nDoes it have a texture like squid or is it crunchy……。","Hmm, mas eu estou interessado em que tipo de sabor tem gosto。\nTem uma textura parecida com lula ou é crocante……。"
"11","ラベル0","Label 0","Rótulo 0"
"12","ラベル1","Label 1","Etiqueta 1"
"13","全然まったく残念そうじゃない顔ですよ！？","It's a face that doesn't look disappointing at all！？","É um rosto que não parece decepcionante！？"
"14","出ねぇよ……。","I'm not going to go out……。","Não vai sair……。"
"15","出右","Izu","Izu"
"16","出左","Izusa","Izusa"
"17","四葉","Yotsuba","Yotsuba"
"18","大体、キクラゲは漢字で『木の耳』と書くんだぞ？\nまったく海の要素がないだろ。","Generally, wood ear is written as “tree ear” in kanji, isn't it？\nThere's no ocean element at all。","Geralmente, a orelha de madeira é escrita como “orelha de árvore” em kanji, não é？\nNão há nenhum elemento oceânico。"
"19","大半は、刺された毒でビリビリ感じることを\n差してるんだろうな。","I guess the majority of people have a difference of\nthat they feel rattled by the poison they were stung by。","Acho que a maioria das pessoas tem uma diferença de\nque se sentem abaladas pelo veneno pelo qual foram picadas。"
"20","当たり前だ。\nキクラゲがシーフードだなんて\n恥ずかしい間違いはしない。","No wonder。\nThere is\nembarrassing mistake that wood ear is seafood。","Não admira。\nNão há\nerro embaraçoso que a orelha de madeira é frutos do mar。"
"21","目がっかり:口がっかり:頬無し","Eyes disappointed: mouth disappointed: no cheeks","Olhos decepcionados: boca decepcionada: sem bochechas"
"22","目むくれ:口むくれ:頬無し","Swollen eyes: swollen mouth: no cheeks","Olhos inchados: boca inchada: sem bochechas"
"23","目キョトン:口キョトン:頬無し","Eyes Kyoton: Mouth Kyoton: No cheeks","Olhos Kyoton: Boca Kyoton: Sem bochechas"
"24","目ニヤリ:口ニヤリ:頬無し","Eyes Grins: Mouth Grins: No Cheeks","Olhos sorrisos: boca sorri: sem bochechas"
"25","目哀しみ:口哀しみ:頬無し","Eyes sadness: mouth sadness: no cheeks","Tristeza nos olhos: tristeza na boca: sem bochechas"
"26","目困惑:口困惑:頬無し","Eyes Puzzled: Mouth Puzzles: No Cheeks","Olhos intrigados: quebra-cabeças de boca: sem bochechas"
"27","目無表情:口無表情:頬無し","Eyes Expressionless: Mouth Expressionless: No Cheeks","Olhos sem expressão: boca sem expressão: sem bochechas"
"28","目笑顔:口笑顔:頬無し","Eyes Smile: Mouth Smile: No Cheeks","Sorriso de olhos: sorriso na boca: sem bochechas"
"29","目苦笑:口苦笑:頬無し","A bitter smile: a bitter mouth smile: no cheeks","Um sorriso amargo: um sorriso amargo na boca: sem bochechas"
"30","目通常:口通常:頬無し","Eyes Normal: Mouth Normal: No Cheeks","Olhos normais: boca normal: sem bochechas"
"31","目驚き:口驚き:頬無し","Eye surprise: mouth surprise: no cheek","Surpresa ocular: surpresa na boca: sem bochecha"
"32","知ってるぞ。\nキクラゲはキノコの一種で、海の生物じゃない。","Do you know\nWood ear mushrooms are a type of mushroom, not a sea creature。","Você sabe\nCogumelos de orelha de madeira são um tipo de cogumelo, não uma criatura marinha。"
"33","見てください、クラゲがいますよ。\nぷかぷか平和そうに漂ってますねー。","Look, there are jellyfish。\nIt's drifting peacefully, isn't it？","Olha, tem água-viva。\nEstá flutuando pacificamente, não é？"
"34","電気ウナギに電気ナマズ、それに電気クラゲですか。\nそのうち、電気ザメとか電気ライオンとか\n出てきそうです。","Is it an electric eel, an electric catfish, or an electric jellyfish？\nof them, electric sharks, electric lions, etc。\nIt's going to come out。","É uma enguia elétrica, um bagre elétrico ou uma água-viva elétrica？\ndeles, tubarões elétricos, leões elétricos, etc。\nVai sair。"
"35","風太郎","Futaro","Futaro"
