"1","あっ、ねえ見て！\nあそこに、くだものみたいなものがあるわ！","Oh, hey look！\nThere's something over there that looks like a fruit！","Oh, ei, olha！\nHá algo ali que parece uma fruta！"
"2","あっ、危ない！　気をつけて！","Oh, it's dangerous！ Be careful！","Oh, é perigoso！ Tenha cuidado！"
"3","あっ！\nこれ、たぶんアケビだわ。","Oh！\nThis is probably Akebi。","Ah！\nProvavelmente é Akebi。"
"4","あっ！　待って！","Oh！ Wait！","Ah！ Espere！"
"5","うっ……！\nなんだこれ、苦い……。","Ugh……！\nWhat is this bitter……。","Ugh……！\nO que é isso amargo……。"
"6","しゃがみ","crouch","agachar"
"7","すまん……。","I'm sorry……。","Desculpa……。"
"8","それはそうよ。\n今の時期はまだ実が若いし、\nアケビが甘くなるのは秋だもの。","That's right。\nThe fruit is still young at this time of year, and\nAkebi is sweet It's autumn。","Está certo。\nA fruta ainda é jovem nesta época do ano, e\nAkebi é doce É outono。"
"9","でも――","But。。。","Mas。。。"
"10","な、なるほど、熟してないから\n俺が知ってるアケビと色も形も違うのか。","Oh, I see, it's not ripe\nIs it different in color and shape from the Akebi I know？","Oh, eu vejo, não está maduro\nÉ diferente em cor e forma do Akebi que eu conheço？"
"11","なによその目、信じてないの？","Why don't you believe in those eyes？","Por que você não acredita nesses olhos？"
"12","ねえ、採って味見してみない？","Hey, why don't you pick it up and taste it？","Ei, por que você não pega e prova？"
"13","まったくもう、人の話は最後まで聞きなさいよね。","Listen to people's stories until the end, right？","Ouça as histórias das pessoas até o fim, certo？"
"14","やってみる。\nちょっと待っててくれ。","I'll give it a try\nWait a minute","Vou tentar\nEspere um minuto"
"15","よし、さっそく味見を……。","Okay, let's taste it now……。","Ok, vamos provar agora……。"
"16","よし、やったぞ！","Okay, I did it！","Ok, eu fiz isso！"
"17","よっ……。","Okay,……。","Ok,……。"
"18","アケビはお菓子作りで使うことがあるから、\n本で何度も見たことがあるのよ。","Akebia is sometimes used to make sweets, so I've seen it many times in\nbottles。","Às vezes, o Akebia é usado para fazer doces, então eu já vi isso muitas vezes em\ngarrafas。"
"19","フー君、頑張って！","Good luck, Fu-kun！","Boa sorte, Fu-kun！"
"20","中","midst","meio"
"21","二乃","Nino","Nino"
"22","出右","Izu","Izu"
"23","出左","Izusa","Izusa"
"24","右","right","certo"
"25","左","left","esquerdo"
"26","目がっかり:口がっかり:頬無し","Eyes disappointed: mouth disappointed: no cheeks","Olhos decepcionados: boca decepcionada: sem bochechas"
"27","目むくれ:口むくれ:頬むくれ","Swollen eyes: swollen mouth: swollen cheeks","Olhos inchados: boca inchada: bochechas inchadas"
"28","目むくれ:口むくれ:頬無し","Swollen eyes: swollen mouth: no cheeks","Olhos inchados: boca inchada: sem bochechas"
"29","目キョトン:口キョトン:頬無し","Eyes Kyoton: Mouth Kyoton: No cheeks","Olhos Kyoton: Boca Kyoton: Sem bochechas"
"30","目困惑:口困惑:頬無し","Eyes Puzzled: Mouth Puzzles: No Cheeks","Olhos intrigados: quebra-cabeças de boca: sem bochechas"
"31","目微笑:口微笑:頬無し","Eyes Smiling: Mouth Smiling: No Cheeks","Olhos sorrindo: boca sorrindo: sem bochechas"
"32","目怒り:口怒り:頬無し","Eye anger: mouth rage: no cheek","Raiva ocular: raiva na boca: sem bochecha"
"33","目無表情:口無表情:頬無し","Eyes Expressionless: Mouth Expressionless: No Cheeks","Olhos sem expressão: boca sem expressão: sem bochechas"
"34","目笑顔:口笑顔:頬無し","Eyes Smile: Mouth Smile: No Cheeks","Sorriso de olhos: sorriso na boca: sem bochechas"
"35","目通常:口通常:頬無し","Eyes Normal: Mouth Normal: No Cheeks","Olhos normais: boca normal: sem bochechas"
"36","目驚き:口驚き:頬無し","Eye surprise: mouth surprise: no cheek","Surpresa ocular: surpresa na boca: sem bochecha"
"37","風太郎","Futaro","Futaro"
"38","（……アケビ？　こんなだったか？）","（……Akebi？ Was it like this？）","（……Akebi？ Foi assim？）"
"39","（うーん、あの位置なら\n　木の枝に手をかけて幹を少し登れば\n　なんとかいけるか……）","（Well, in that position,\ncan be done by touching the branches of the tree and climbing the trunk\nlittle。……）","（Bem, nessa posição,\npode ser feito tocando os galhos da árvore e subindo\npouco no tronco。……）"
"40","（くぅぅ、もうちょっと！）","（Wow, a little more！）","（Uau, um pouco mais！）"
"41","（二乃がここまで言うんだ、\n　きっと俺がアケビだと思ってたのは\n　違う果実なんだろうな）","（Nino says this far,\nI'm sure what I thought was Akebi （\nI wonder if it's a different fruit）","（Nino diz até aqui,\nTenho certeza que o que pensei era Akebi （\nEu me pergunto se é uma fruta diferente）"
