"1","…………。","…………。","…………。"
"2","……なるほどね。","……I see。","……Entendo。"
"3","……ねえ、四葉。","……Hey, Yotsuba。","……Ei, Yotsuba。"
"4","ああ、その辺は万全にしていくぞ。","Oh, I'm going to make that area perfect。","Oh, eu vou tornar essa área perfeita。"
"5","ああ、問題ないぞ。\n海でも山でもどんとこいだ。","Oh, there's no problem。\nWhat is it like in the sea or in the mountains","Oh, não há problema。\nComo é no mar ou nas montanhas"
"6","あう、そうですね。\nじゃあ……海は午前中に行ったし……。","Oh, that's right。\nthen……I went to the sea in the morning……。","Oh, está certo。\nentão……Eu fui para o mar de manhã……。"
"7","あとは飲み物を多めに、よね。\n熱中症には気をつけないと。","After that, I'll have a lot of drinks, right？\nYou have to be careful about heatstroke。","Depois disso, eu vou tomar um monte de bebidas, certo？\nVocê tem que ter cuidado com a insolação。"
"8","あれ？　二乃が賛成なんて意外。\n暑いし汗まみれになるし、嫌がると思った。","Is that？ It's surprising that Nino agrees。\nIt's hot and sweaty, and I thought I wouldn't like it。","É isso？ É surpreendente que Nino concorde。\nEstá quente e suado, e eu pensei que não iria gostar。"
"9","うん、やっぱり探検だね！","Yeah, it's an expedition after all！","Sim, afinal é uma expedição！"
"10","うん、探検するのが楽しいんだもん。\nそれに、もし埋蔵金が見つかったら\n借金返せるかもしれないよ？","Yeah, it's fun to explore。\nand if reserves are found\ndebt Maybe I can return it, right？","Sim, é divertido explorar。\ne se as reservas forem encontradas\ndívida Talvez eu possa devolvê-lo, certo？"
"11","うーん……。\n改めて考えると……これと言っては……。","Hmm……。\nWhen I think about it again……Saying this is……。","Hmm……。\nQuando penso nisso novamente……Dizer isso é……。"
"12","ええー！　なんでですか！？","Eh！ Why is it！？","Eh！ Por que é isso！？"
"13","えっ？　私？","Eh？ Me？","Eh？ Eu？"
"14","お、おう、そうだな。\n望みは低いと思うけどな？","Oh, oh, that's right。\nI think hope is low, right？","Oh, oh, está certo。\nAcho que a esperança é baixa, certo？"
"15","ここでしかできないこと……。","Something that can only be done here……。","Algo que só pode ser feito aqui……。"
"16","こだわってたもんね、四葉。","I was particular about it, Yotsuba。","Eu fui especial sobre isso, Yotsuba。"
"17","じゃ、私、飲み物の準備してくるわね！","Well, I'm going to prepare drinks！","Bem, eu vou preparar bebidas！"
"18","じゃあ……。","Okay,……。","Ok,……。"
"19","じゃあ、探検で決まり？","So, is it decided by expedition？","Então, é decidido por expedição？"
"20","するかも！\n映画とかで見るトレジャーハンターだ！","Maybe it will！\nIt's a treasure hunter you see in movies！","Talvez seja！\nÉ um caçador de tesouros que você vê nos filmes！"
"21","そうそう、それです！\n謎の地図に怪しい石版、\n砂漠やジャングル、古代遺跡に海底神殿！","Oh yeah, that's it！\nMysterious Maps, Suspicious Lithographs,\nDesert and Jungle Undersea temples to ancient ruins！","Ah, sim, é isso！\nMapas misteriosos, litografias suspeitas,\ndeserto e selva de templos submarinos para ruínas antigas！"
"22","そうだ！\n上杉さん、何かしたいことありますか？","That's right！\nUesugi-san, is there anything you want to do？","Está certo！\nUesugi-san, há alguma coisa que você queira fazer？"
"23","それはもちろんロマンだから！","That's because of course it's romantic！","Isso porque é claro que é romântico！"
"24","だから、それも可能性は低いと言っただろ。","That's why I said it's unlikely either。","É por isso que eu disse que também é improvável。"
"25","でしたら海賊の隠し財宝で！","Then it's a pirate's hidden treasure！","Então é o tesouro escondido de um pirata！"
"26","と言われてもなぁ。\n古代遺跡や海底神殿は埋蔵金より可能性が低いぞ？\nそれでもいいのか？","I wonder if it's said。\nAncient ruins and undersea temples are less likely than buried treasures？\nIs that okay？","Eu me pergunto se é dito。\nRuínas antigas e templos submarinos são menos prováveis do que tesouros enterrados？\nEstá tudo bem？"
"27","どうしてそんなに、財宝とか埋蔵金にこだわるわけ？","Why are we so particular about treasures and buried money？","Por que somos tão exigentes quanto a tesouros e dinheiro enterrado？"
"28","なんで俺に振る。\n聞かれたのはお前だろ？","Why are you shaking it to me\nYou were the one who asked me, wasn't it？","Por que você está sacudindo para mim\nFoi você quem me perguntou, não foi？"
"29","ねえ、お兄ちゃん。\n探検してみようよ、面白そうだよ？","Hey, big brother。\nLet's explore, it looks interesting, isn't it？","Ei, irmão mais velho。\nVamos explorar, parece interessante, não é？"
"30","ねえ四葉。\nあんたは？　何かやりたいことある？","hey, yotsuba。\nWho are you？ Is there anything you want to do？","Ei, yotsuba。\nQuem é você？ Existe alguma coisa que você queira fazer？"
"31","ふうん、それがロマンなのね。","Hmm, that's romantic, isn't it？","Hmm, isso é romântico, não é？"
