"1","……だよな。","It's ……, isn't it？","É ……"
"2","……もうちょっと褒めてくれてもいいじゃない。","……isn't it okay to give me a little more compliment？","……não está tudo bem em me dar um pouco mais de elogio？"
"3","おお、そうか！\n二乃もようやく勉強の面白さが理解できたか！","Oh, that's right！\nDid Nino finally understand the fun of studying！","Oh, está certo！\nNino finalmente entendeu a diversão de estudar！"
"4","しかしそれは、勉強とは一切関係ない。\nほら息抜きも出来たろ、次の問題に行くぞ。","However, it has nothing to do with studying。\nLook, you've taken a break, let's go to the next problem。","No entanto, não tem nada a ver com estudar。\nOlha, você fez uma pausa, vamos para o próximo problema。"
"5","そんなことあるわけないでしょ……。","There's no way there is such a thing, is it……。","De jeito nenhum existe tal coisa, não é……。"
"6","たとえば、この参考書に載ってる写真。\nどう思う？　何か感じない？","For example, the photos in this reference book。\nWhat do you think？ Don't you feel anything？","Por exemplo, as fotos neste livro de referência。\nO que você acha？ Você não sente nada？"
"7","でしょ？　惚れ直した？","Isn't it？ Did you fall in love again？","Não é？ Você se apaixonou de novo？"
"8","なるほど。\nそれは大したもんだな、感心した。","I see。\nThat's a big deal, I'm impressed。","Eu vejo。\nIsso é um grande negócio, estou impressionado。"
"9","なんとなくわかる気がするのよね。\n服を通して、そのときの生活様式とか。","I feel like I can understand it somehow。\nThrough clothes, the way of life at that time, etc。","Sinto que consigo entender de alguma forma。\nAtravés das roupas, do modo de vida daquela época, etc。"
"10","はあ？　どういう意味だ。","Huh？ What does that mean","Hã？ O que isso significa"
"11","ふーん、へえー。","Hmm, wow。","Hmm, uau。"
"12","ほら、この人が着てるスーツなんて、\n今とまったく形状が違うわ。","You see, the\nthis person is wearing is completely different from what it is now。","Você vê, o\nessa pessoa está vestindo é completamente diferente do que é agora。"
"13","ファッション？\nそんなもん問題として出てないだろ。","Fashion？\nIt hasn't come up as such a problem, is it？","Moda？\nIsso não surgiu como um problema, não é？"
"14","フー君って、勉強に関しては\n天才的に努力できる人だけど、\nなんていうか、視野が狭いわよね。","Fu is a person who can make an effort as\n\na narrow field of view。","Fu é uma pessoa que pode se esforçar como\n\num campo de visão estreito。"
"15","ラベル0","Label 0","Rótulo 0"
"16","中","midst","meio"
"17","二乃","Nino","Nino"
"18","何か感じる？　写真から？\nうーん……。","Do you feel anything？ From the photos？\nhmm……。","Você sente alguma coisa？ Pelas fotos？\nhmm……。"
"19","右","right","certo"
"20","左","left","esquerdo"
"21","服から時代背景を読み取れるって言ったら\n言いすぎかもしれないけど――","It might be too much to\nthat you can read the background of the times from your clothes。","Pode ser demais\nque você pode ler o pano de fundo dos tempos de suas roupas。"
"22","目がっかり:口がっかり:頬無し","Eyes disappointed: mouth disappointed: no cheeks","Olhos decepcionados: boca decepcionada: sem bochechas"
"23","目ときめき:口ときめき:頬ときめき","Eyes Crush: Mouth Crush: Cheek Crush","Esmagamento de olhos: Esmagamento na boca: esmagamento"
"24","目むくれ:口むくれ:頬むくれ","Swollen eyes: swollen mouth: swollen cheeks","Olhos inchados: boca inchada: bochechas inchadas"
"25","目キョトン:口キョトン:頬無し","Eyes Kyoton: Mouth Kyoton: No cheeks","Olhos Kyoton: Boca Kyoton: Sem bochechas"
"26","目困惑:口困惑:頬無し","Eyes Puzzled: Mouth Puzzles: No Cheeks","Olhos intrigados: quebra-cabeças de boca: sem bochechas"
"27","目無表情:口無表情:頬無し","Eyes Expressionless: Mouth Expressionless: No Cheeks","Olhos sem expressão: boca sem expressão: sem bochechas"
"28","目笑顔:口笑顔:頬無し","Eyes Smile: Mouth Smile: No Cheeks","Sorriso de olhos: sorriso na boca: sem bochechas"
"29","目通常:口通常:頬無し","Eyes Normal: Mouth Normal: No Cheeks","Olhos normais: boca normal: sem bochechas"
"30","私が面白いって思ったのはファッションよ。","What I thought was interesting was fashion。","O que eu achei interessante foi moda。"
"31","私はね、こういう写真を見ると、\nまず着ているものに目がいっちゃうのよ。","When I see a picture like this,\nfirst of all, my eyes are on what I'm wearing。","Quando vejo uma foto como essa,\nem primeiro lugar, meus olhos estão voltados para o que estou vestindo。"
"32","面白いわね、これ。","This is interesting, isn't it？","Isso é interessante, não é？"
"33","風太郎","Futaro","Futaro"
"34","（二乃が参考書を熟読するなんて珍しいな……）","（It's unusual for Nino to peruse the reference book……）","（É incomum para Nino ler o livro de referência……）"
