"1","……うん、わかった！","……Yeah, I understand！","……Sim, eu entendo！"
"2","……さあな。\n都合がいいように使われてるだけだ。","……Come on。\nIt's just being used for convenience。","……Vamos lá。\nEstá sendo usado apenas por conveniência。"
"3","……五月か。\n今度はなんだ？","……May？\nWhat is this time？","……maio？\nQue horas são essas？"
"4","あのな、らいは。\n俺たちはバカンスに行ってたよな？\nそれは要するに、遊びに行ってたということなんだ。","You know, Rai\nWe went on vacation, didn't we？\nIn short, I was going out to play。","Sabe, Rai\nSaímos de férias, não foi？\nResumindo, eu estava saindo para jogar。"
"5","うん、いってらっしゃい。\n気をつけてね。","Yeah, come on。\nBe careful","Sim, vamos lá。\nTenha cuidado"
"6","おう！\nできあがるまでに俺も課題を終わらせておくかな。","Whoa！\nI wonder if I'll finish the assignment by the time it's done。","Uau！\nEu me pergunto se vou terminar a tarefa até o momento em que ela estiver concluída。"
"7","お兄ちゃんも、少しずつだけど変わってきてるんだ。","My brother is also changing little by little。","Meu irmão também está mudando pouco a pouco。"
"8","この香り……。\nおお、今日はカレーなのか？","This scent is……。\nOh, is curry today？","Esse perfume é……。\nOh, o curry é hoje？"
"9","こんなときに呼び出しとはな。\nせっかく勉強も調子よく進んでたってのに。","What is a call at a time like this\nEven though my studies were progressing well。","O que é uma chamada em um momento como este\nMesmo que meus estudos estivessem progredindo bem。"
"10","しかーし！\n勉強が満足にできなかったブランクが\nあったとは言え、俺にかかればこんなものだ！","Shikashi！\nthere is\nblank that I was not satisfied with my studies That said, if you put it on me, it would be like this！","Shikashi！\nhá\nespaço em branco que eu não fiquei satisfeito com meus estudos Dito isso, se você colocar em mim, seria assim！"
"11","そうだよ。\nもうすぐできるから、待っててね。","That's right。\nWe'll be able to do it soon, so wait。","Está certo。\nPoderemos fazer isso em breve, então espere。"
"12","そして、充分すぎるほど遊んできた。\nだったら今度は、その分\n勉強も頑張らなければならない。","And I've been playing more than enough。 If it's\n, don't do your best to study for that amount\nI don't have to。","E eu tenho jogado mais do que suficiente。 Se for\n, não faça o seu melhor para estudar por esse valor\nEu não preciso。"
"13","どうしたの？","What's wrong with you？","O que há de errado com você？"
"14","ねえ、お兄ちゃん？\n帰ってすぐ課題に取りかからなくても\nよかったんじゃない？","Hey, brother？\nWasn't it okay if\ndidn't start the task right after I got home？","Ei irmão？\nNão estava tudo bem se\nnão iniciasse a tarefa logo depois de chegar em casa？"
"15","はあっ！？\nまったく、あいつらときたら……！","Huh！？\nat all, they are……！","O que！ ？？\nEm tudo, se fossem……！"
"16","ふふっ、きっと疲れて\n帰ってくるだろうから、美味しいカレーで\n出迎えてあげよーっと。","Hey, I'm sure I'm tired and I'll be back at\n, so\n'll welcome you with a delicious curry。","Ei, tenho certeza que estou cansado e volto às\n, então\nrecebê-lo com um delicioso curry。"
"17","ふふっ、メールも久しぶりだね。","Huh, it's been a while since I've been emailing too。","Huh, já faz um tempo desde que eu tenho enviado e-mails também。"
"18","ふーん……。","Hmm……","Hmm……"
"19","よし！\nこの課題は完了だな。\nフン、なかなか歯ごたえがあったぜ。","Okay！\nThis assignment is complete, isn't it？\nHun, it was quite chewy。","OK！\nEssa tarefa está completa, não é？\nEntão, foi bastante mastigável。"
"20","らいは","Raiha","Raiha"
"21","らいは、すまない。\nちょっと出かけてくる。","I'm sorry for Rai。\nI'm going out for a bit。","Sinto muito por Rai。\nEu vou sair um pouco。"
"22","ん？　なんだ？　メールか？","huh？ What is it？ Is it an email？","hein？ O que é isso？ É um e-mail？"
"23","前のお兄ちゃんなら、\nきっとメールを無視して勉強してたよね。","If it was my older brother, I'm sure\nignored emails and studied。","Se fosse meu irmão mais velho, tenho certeza que\nignorou e-mails e estudei。"
"24","悪いな、らいは。\nさっさと片付けて来る。","That's bad, Rai\nI'm going to clean it up quickly。","Isso é ruim, Rai\nEu vou limpá-lo rapidamente。"
"25","本当に大変だったんだし、\n少しはゆっくり休んでもいいのに。","It was really hard, and\nI could take a rest for a while。","Foi muito difícil, e\neu poderia descansar um pouco。"
"26","次から次へとトラブルを起こしやがって。\n大人しく勉強してればいいものを……。","I'm going to cause trouble from one to the next。\nWhat should I study quietly……。","Eu vou causar problemas de um para o outro。\nO que devo estudar em silêncio……。"
"27","課題よりも、お姉さんたちが優先ってことは――","What does older sisters prioritize over assignments","O que as irmãs mais velhas priorizam sobre as designações？"
"28","頼られてるんだね、お兄ちゃんは。","You're being relied on, isn't your brother？","Você está sendo confiado, não é seu irmão？"
"29","風太郎","Futaro","Futaro"
