"1","う～～……これは夢だ……\nそうだ、きっと悪夢……むにゃ……。","Hmmm……This is a dream……\nYes, I'm sure it's a nightmare……Munya……","Hmmm……Isso é um sonho……\nSim, tenho certeza que é um pesadelo……Munya……"
"2","ええ、私です。\nよく眠っていらしたようですね。","Yeah, it's me。\nIt looks like you slept well。","Sim, sou eu。\nParece que você dormiu bem。"
"3","おはようございます。\n上杉君、起きていますか？","Good morning\nUesugi-kun, are you awake？","Bom dia\nUesugi-kun, você está acordado？"
"4","こんな状況でよくそんなに……。\nその剛胆さ、ある意味では感心します。","In such a situation, it's often……。\nI admire its stiffness, in a sense。","Em tal situação, geralmente é……。\nAdmiro sua rigidez, em certo sentido。"
"5","では、先に行っていますから\nあなたも早く来てください。","Well, I'm going ahead, so\nplease come early too。","Bem, eu estou indo em frente, então\npor favor, venha cedo também。"
"6","まあな。\nお前の声がするまで熟睡だったみたいだ。","Well, that's it。\nIt looks like I slept soundly until you heard your voice。","Bem, é isso aí。\nParece que eu dormi profundamente até você ouvir sua voz。"
"7","んあ……？\nこの声は……五月か。\nおはよう。","Hmm……？\nThis voice is……May\nGood morning","Hmm……？\nEsta voz é……\nde maio Bom dia"
"8","ラベル0","Label 0","Rótulo 0"
"9","中","midst","meio"
"10","五月","May","Maio"
"11","出右","Izu","Izu"
"12","目がっかり:口がっかり:頬無し","Eyes disappointed: mouth disappointed: no cheeks","Olhos decepcionados: boca decepcionada: sem bochechas"
"13","目がっかり:口がっかり:頬無し:汗無し","Eyes disappointed: mouth disappointed: no cheeks: no sweat","Olhos decepcionados: boca decepcionada: sem bochechas: sem suor"
"14","目哀しみ:口哀しみ:頬無し","Eyes sadness: mouth sadness: no cheeks","Tristeza nos olhos: tristeza na boca: sem bochechas"
"15","目苦笑:口苦笑:頬無し:汗無し","Smiling eyes: bitter mouth smile: no cheeks: no sweat","Olhos sorridentes: boca amarga sorriso: sem bochechas: sem suor"
"16","目通常:口通常:頬無し","Eyes Normal: Mouth Normal: No Cheeks","Olhos normais: boca normal: sem bochechas"
"17","目通常:口通常:頬無し:汗無し","Eyes Normal: Mouth Normal: No Cheeks: No Sweat","Olhos normais: boca normal: sem bochechas: sem suor"
"18","立ち上がり遅","Rise up late","Levante-se tarde"
"19","起きてください、上杉君。\nらいはちゃんが朝ご飯の支度を\nしてくれていますよ。","Please wake up, Uesugi\nRaiha-chan prepare breakfast\nI'm doing it。","Por favor, acorde, Uesugi\nRaiha-chan prepara o café da manhã\nEstou fazendo isso。"
"20","風太郎","Futaro","Futaro"
"21","（……褒めてないな、この言い方）","（……Don't praise me, this way of saying）","（……Não me elogie, esse jeito de dizer）"
"22","？？？","？？？","？？？"
