"1","……うんっ！","……Yeah！","……Sim！"
"2","……わかった。","I understand ……。","Eu entendo ……。"
"3","あ、そういえば、\nお父さん、バイトがあるって言ってたよね？\n困ってるかもしれないね。","Oh, speaking of which,\nDad said there was a part-time job, right？\nYou might be in trouble, isn't it？","Oh, falando nisso,\nPapai disse que havia um emprego de meio período, certo？\nVocê pode estar com problemas, não é？"
"4","ああ、いいんじゃないか。","Oh, isn't it okay？","Oh, não está tudo bem？"
"5","ああ、確認してみたが発電機はちゃんと動いてる。\n燃料も１ヶ月分はあるようだ。","Oh, I checked it, but the generator is working properly。\nThere seems to be a month's worth of fuel。","Oh, eu verifiquei, mas o gerador está funcionando corretamente。\nParece haver um mês de combustível。"
"6","ああ。","Oh","Ó"
"7","あの……。","That's……。","Isso é……。"
"8","あー、そういやそんな話もあったな。","Oh, that's right, there was a story like that too。","Oh, isso mesmo, havia uma história como essa também。"
"9","いや、そうじゃないんだ――","No, that's not the case","Não, esse não é o caso"
"10","いや、そうもいかない。","No, that's not the case either。","Não, esse também não é o caso。"
"11","うむ、まったくその通りだな！\nらいはは留守番としよう！","Um, that's exactly right！\nLet's make Raiha an answering machine！","Hum, isso é exatamente certo！\nVamos fazer da Raiha uma secretária eletrônica！"
"12","うん、だから扇風機は取り合いだよね。","Yeah, that's why fans are competing, aren't they？","Sim, é por isso que os fãs estão competindo, não são？"
"13","うん、仕切りはフータロー君に任せるよ。","Yeah, I'll leave the partitions to Futaro。","Sim, vou deixar as partições para Futaro。"
"14","うん、行ってみよっか。","Yeah, why don't you go there？","Sim, por que você não vai lá？"
"15","うん、重要だね。\nまずは食べ物と水？","Yeah, it's important。\nFirst of all, food and water？","Sim, é importante。\nPrimeiro de tudo, comida e água？"
"16","うんっ！\nお兄ちゃんも五月さんたちと想い出、作ろうね。","Yeah！\nLet's make memories with Satsuki-san and others, too。","Sim！\nVamos criar memórias com Satsuki-san e outros também。"
"17","うーん……。\nあ、じゃあ私、代わりに料理係になるよ。\n任せて！","Hmm……。\nOh, well, I'll be in charge of cooking instead。\nLeave it to me！","Hmm……。\nOh, bem, eu vou ser o encarregado de cozinhar em vez disso。\nDeixe isso comigo！"
"18","えっ！？\nフー君、別のバイト始めたの？","Eh！？\nFu-kun, did you start another part-time job？","Eh！？\nFu-kun, você começou outro trabalho de meio período？"
"19","えっ？\nでも私だけ留守番なんて。","Eh？\nBut I'm the only answering machine。","Eh？\nMas eu sou a única secretária eletrônica。"
"20","え？　なんでですか？","Eh？ Why is it？","Eh？ Por que é isso？"
"21","おう、ちょっと手伝ってほしい仕事がある。\n詳しい話は帰ってきてからな。","Oh, there's a job I want you to help with。\nI'll talk about the details after I came back。","Oh, há um trabalho que eu quero que você ajude。\nEu vou falar sobre os detalhes depois que eu voltei。"
"22","おう、行ってこい行ってこい！\n今年の夏は一度きりだ、\n楽しい想い出をこれでもかってほど作って来い！","Oh, go, come on, go！\nThis summer is only once,\nHave fun memories Come make it even with this one！","Oh, vamos, vamos, vamos！\nEste verão é apenas uma vez,\nTenha memórias divertidas Venha se equilibrar com este！"
"23","おやおや、なかなか感動的な台詞だね？","Oh my gosh, that's a pretty moving line, isn't it？","Meu Deus, essa é uma linha muito comovente, não é？"
"24","お願い、頑張りたいんだ。","Please, I want to do my best。","Por favor, eu quero fazer o meu melhor。"
"25","か、からかうなよ。","Or, don't make fun of me。","Ou não tire sarro de mim。"
"26","きっとお父さん、心配してるよね……。","I'm sure Dad is worried about you, isn't it……。","Tenho certeza que papai está preocupado, certo？……。"
