"1","……なあ、四葉。","……hey, four leaves。","……Ei, quatro folhas。"
"2","……わー、すごい。\n斬新な髪型ですね、今日の上杉さん。","……wow, that's amazing。\nIt's a novel hairstyle, today's Mr。 Uesugi。","……uau, isso é incrível。\nÉ um penteado novo, o Sr。 Uesugi de hoje。"
"3","あ、今日は起きてますね！\nじゃあ中に入りまーす！","Oh, it's awake today！\nOkay, let's go inside！","Oh, está acordado hoje！\nOk, vamos entrar！"
"4","ああ、いいことを聞いた。\nらいはが困ってても兄らしく助けてやれそうだ。","Oh, I heard something good。\nEven if Raiha is in trouble, he seems to be able to help him like an older brother。","Oh, eu ouvi uma coisa boa。\nMesmo que Raiha esteja com problemas, ele parece ser capaz de ajudá-lo como um irmão mais velho。"
"5","あはは、そこは大目に見てください。","Aha, please condone that。","Aha, por favor, perdoe isso。"
"6","いや、これくらい自分でなんとかする。","No, I'm going to do something about this myself。","Não, eu vou fazer algo sobre isso sozinho。"
"7","いや、その……ありがとな。","No, thank you for that……。","Não, obrigado por isso……。"
"8","いや、別に。\nこうしてじっくり見せた相手なんて\nらいはくらいだしな。","No, separately。\nWho is\nRai who showed me carefully in this way That's about it。","Não, separadamente。\nQuem é\nRai que me mostrou cuidadosamente dessa maneira É isso aí。"
"9","えへへ、そうですか？\n褒められると照れちゃいますね。","Eh heh, is that so？\nI'm embarrassed when I get compliments。","Eh heh, é isso mesmo？\nFico envergonhado quando recebo elogios。"
"10","えへへ、そうですね。\nどういたしまして！","Oh heh, that's right。\nYou're welcome！","Oh, heh, está certo。\nDe nada！"
"11","お、おい！　ちょっと……！","Hey！ Hey……！","Ei！……！"
"12","おお、寝ぐせがすっかり消えた。\n意外と手先が器用なんだな。","Oh, my sleeping habits have completely disappeared。\nSurprisingly, your hands are dexterous。","Meus hábitos de sono desapareceram completamente。\nSurpreendentemente, suas mãos são hábeis。"
"13","おはよう……。","Good morning……。","Bom dia……"
"14","おはようございまーす！","Good morning mars！","Bom dia marte！"
"15","お前は俺の姉じゃないよな？","You're not my sister, are you？","Você não é minha irmã, é？"
"16","こんな感じでどうでしょう？","How is it like this？","Como é assim？"
"17","さあ、みんな待ってますから、\n早く着替えて来てくださいね。\n私もお腹がペッコペコです！","Come on, everyone is waiting, so please change your clothes\nearly。\nI'm hungry too！","Vamos, todo mundo está esperando, então, por favor, troque de roupa\nmais cedo。\nTambém estou com fome！"
"18","そうかもしれませんけど、\n２人でやったほうが早く終わりますよ。","That may be the case, but it's better to do it with\nor 2 people。","Pode ser o caso, mas é melhor fazer com\nou 2 pessoas。"
"19","そうそう、それです！\n簡単にできるので、らいはちゃんにも\nやってあげてください。","Oh yeah, that's it！\nis easy to do, so Raiha-chan also has\nPlease give it to me。","Ah, sim, é isso！\né fácil de fazer, então Raiha-chan também tem\nPor favor, dê para mim。"
"20","それは嫌みか！\nだから待てと……！","Don't you like that！\nSo wait……！","Você não gosta disso！\nEntão espere……！"
"21","そんなことはない。\n礼を言うのは当たり前だろう。","That's not the case。 It's natural to say\nbow。","Esse não é o caso。 É natural dizer\narco。"
"22","だから、１人でできると言っただろ。","That's why I said you can do it alone。","É por isso que eu disse que você pode fazer isso sozinho。"
