"1","ああ、よく創作物の中で出てくるアレか。","Oh, is that thing that often appears in creations？","Oh, é isso que aparece com frequência nas criações？"
"2","あれで魚を焼くのは難しそう。\n焼きムラができそうだし、直火で焦げそうだし。","It seems difficult to grill fish with that。\nIt seems that uneven baking will occur, and it seems to burn over an open fire。","Parece difícil grelhar peixe com isso。\nParece que o cozimento irregular ocorrerá e parece queimar em fogo aberto。"
"3","うーん、キャンプする時みたいに\n串刺しにした焼き魚も面白そうだと\n思うんですが……。","Hmm, like when camping, grilled fish on\nskewers also looks interesting\nI think it's……。","Hmm, como quando acampar, peixe grelhado em\nespetos também parece interessante\nEu acho que é……。"
"4","そうそう、私だって焦がしちゃうことあるし。","Oh yeah, there are times when I get burned too。","Ah, sim, há momentos em que eu também fico queimado。"
"5","なるほど、焼き魚の醍醐味ってわけですね！\n焼き魚道は奥深いですねー。","I see, what is the real thrill of grilled fish！\nThe grilled fish road is profound, isn't it？","Entendo, qual é a verdadeira emoção do peixe grelhado！\nA estrada do peixe grelhado é profunda, não é？"
"6","らいは","Raiha","Raiha"
"7","ラベル0","Label 0","Rótulo 0"
"8","三玖","Sankaku","Sankaku"
"9","出右","Izu","Izu"
"10","出左","Izusa","Izusa"
"11","四葉","Yotsuba","Yotsuba"
"12","少しくらいの焦げなんて焼き魚じゃ\nよくあることだし、気にしなくていいだろ。","A little\nis common in grilled fish, so you don't have to worry about it。","Um pouco de\né comum em peixes grelhados, então você não precisa se preocupar com isso。"
"13","焼き魚道……？","Grilled fish road……？","Estrada de peixe grelhado……？"
"14","目がっかり:口がっかり:頬無し","Eyes disappointed: mouth disappointed: no cheeks","Olhos decepcionados: boca decepcionada: sem bochechas"
"15","目キョトン:口キョトン:頬無し","Eyes Kyoton: Mouth Kyoton: No cheeks","Olhos Kyoton: Boca Kyoton: Sem bochechas"
"16","目無表情:口無表情:頬無し","Eyes Expressionless: Mouth Expressionless: No Cheeks","Olhos sem expressão: boca sem expressão: sem bochechas"
"17","目笑顔:口笑顔:頬無し","Eyes Smile: Mouth Smile: No Cheeks","Sorriso de olhos: sorriso na boca: sem bochechas"
"18","目苦笑:口苦笑:頬無し","A bitter smile: a bitter mouth smile: no cheeks","Um sorriso amargo: um sorriso amargo na boca: sem bochechas"
"19","風太郎","Futaro","Futaro"
