"1","…………。","…………。","…………。"
"2","あ、ああ……。","Oh, oh……。","Ah, ah……。"
"3","あ、あれ？　上杉さんがお客様なのは\n私たちのお礼で、お礼のお礼？\nじゃあそのお礼のお礼のお礼の……あれれ？","Oh, is that？ Is Uesugi-san a customer\nour thank you, thank you for thank-you？\nWell then thank you for that thank you……Is that there？","Oh, é isso？ Uesugi-san é um cliente\nnosso obrigado, obrigado por agradecer？\nBem, então obrigado por isso, obrigado……Isso está aí？"
"4","あ、お腹空いてたんだね。","Oh, you were hungry, weren't you？","Oh, você estava com fome, não estava？"
"5","あ、そうだね！\nその辺はまたゆっくり説明するとして、\nひとまず中へどうぞ。","Oh, that's right！\nAs I explain that area slowly again,\nPlease go inside for now。","Oh, está certo！\nEnquanto eu explico essa área lentamente novamente,\nPor favor, entre por enquanto。"
"6","ああ、いいぞ。\n荷物はあとで自分で持ってく。","Oh, that's good。\nI'll bring my luggage with me later。","Oh, isso é bom。\nVou levar minha bagagem comigo mais tarde。"
"7","ああ、そうだったな","Oh, that's right","Oh, está certo"
"8","ああ、そうだったな。\nじゃあ、お言葉に甘えさせてもらうか。","Oh, that's right。\nWell, would you like me to spoil you with words？","Oh, está certo。\nBem, você gostaria que eu o mimasse com palavras？"
"9","ああ、非常用の無線があるよ。\nといっても、本当に非常用で\n今まで使ったことないんだけどね。","Oh, there's an emergency radio。 Even if I say\n, it's really an emergency and I've used\nuntil now That's not the case, though。","Oh, há um rádio de emergência。 Mesmo se eu disser\n, é realmente uma emergência e eu usei\naté agora Esse não é o caso, Apesar。"
"10","あとは地下室かな。\nえーっと、地下って何があったっけ？\n倉庫？","I wonder if the rest is a basement。\nWell, what happened in the basement？\nWarehouse？","Eu me pergunto se o resto é um porão。\nBem, o que aconteceu no porão？\nArmazém？"
"11","あれ、言ってなかった？","Didn't you say that？","Você não disse isso？"
"12","い、いえ、なんでもありませんよ。\nさっそくですが夕食の準備を始めませんか？","No, no, it's nothing。\nWhy don't you start preparing dinner now？","Não, não, não é nada。\nPor que você não começa a preparar o jantar agora？"
"13","いえいえ、何をおっしゃいますか。\n上杉さんとらいはちゃんはお客様なんですから、\nここでゆっくりしていてください。","No, no, what are you saying？\nUesugi and Raiha-chan are customers, so\nPlease take it easy here。","Não, não, o que você está dizendo？\nUesugi e Raiha-chan são clientes, então\nPor favor, vá com calma aqui。"
"14","いえいえ別に？","No, no, nothing？","Não, não, nada？"
"15","いえいえ～、えへへへ。","No, no, hehehehe。","Não, não, hehehehe。"
"16","うん、料理だってお礼なんだから、\n絶対に満足してもらわないと。","Yeah, cooking is also a thank you, so I have to be satisfied with\nabsolutely。","Sim, cozinhar também é um agradecimento, então eu tenho que estar satisfeito com\nabsolutamente。"
"17","うん、食べ物とか必要なものは\nそこに用意してくれてるはず。","Yeah, food and other things you need are\nthere。","Sim, comida e outras coisas que você precisa são\nlá。"
"18","うんっ！\nこんなところで過ごせるなんて！\n本当にありがとう！","Yeah！\nI can't believe I can spend time in a place like this！\nThank you so much！","Sim！\nNão acredito que posso passar o tempo em um lugar como este！\nMuito obrigado！"
"19","うーん、残念だけど\n明日から思いっきり遊べばいいもんね。","Hmm, I'm sorry, but it's good to play to the fullest from\ntomorrow。","Hmm, me desculpe, mas é bom jogar ao máximo a partir de\namanhã。"
"20","ええ、そうしましょう。","Yeah, let's do that。","Sim, vamos fazer isso。"
"21","おお……！","Oh……！","……！"
