"1","あはは、確かに。","Aha, sure。","Ah, claro。"
"2","これは肉じゃがじゃなくて、じゃがじゃがって感じ。","This is not nikujaga, it feels like potatoes。","Isso não é nikujaga, parece batata。"
"3","ねえ、メニューは肉じゃがだって\n聞いてたんだけど？","Hey, I heard that the menu is nikujaga\n？","Ei, ouvi dizer que o menu é nikujaga\n？"
"4","一花","Ichika","Ichika"
"5","三玖","Sankaku","Sankaku"
"6","二乃","Nino","Nino"
"7","出右","Izu","Izu"
"8","出左","Izusa","Izusa"
"9","目がっかり:口がっかり:頬無し","Eyes disappointed: mouth disappointed: no cheeks","Olhos decepcionados: boca decepcionada: sem bochechas"
"10","目キョトン:口キョトン:頬無し","Eyes Kyoton: Mouth Kyoton: No cheeks","Olhos Kyoton: Boca Kyoton: Sem bochechas"
"11","目作り笑い:口作り笑い:頬作り笑い","Eyes smirk: mouth smirk: cheek smirk","Olhos sorriem: sorriso na boca: sorriso na bochecha"
"12","目困惑:口困惑:頬無し","Eyes Puzzled: Mouth Puzzles: No Cheeks","Olhos intrigados: quebra-cabeças de boca: sem bochechas"
"13","目怒り:口怒り:頬無し","Eye anger: mouth rage: no cheek","Raiva ocular: raiva na boca: sem bochecha"
"14","笑いごとじゃないわよ！\nこれをおかずにご飯を食べるのよ？","It's not about laughing！\nDo you eat rice as a side dish for this？","Não se trata de rir！\nVocê come arroz como acompanhamento para isso？"
"15","風太郎","Futaro","Futaro"
"16","（ご飯と芋か……\n　腹がパンパンになる予感しかしないな）","（Is it rice and potatoes……（\nI only have a hunch that my stomach will be pounded）","（É arroz e batatas……（\nEu só tenho um palpite de que meu estômago vai bater）"
