"1","……スムージーってこんなもんなのか？","Is ……smoothie like this？","……smoothie é assim？"
"2","うーん……。\n味は悪くないんだけど、ちょっと違うような？","Hmm……。\nThe taste isn't bad, but is it a bit different？","Hmm……。\nO sabor não é ruim, mas é um pouco diferente？"
"3","そうか……。\nまあ、遠慮せず好きなだけ飲んでくれ。","That's right,……。\nWell, don't hesitate to drink as much as you like。","Está certo,……。\nBem, não hesite em beber o quanto quiser。"
"4","たぶん、材料をちょっと変えてあげたら\nもっと美味しくなるはずです。\nゴクッ……。","Maybe if I change the ingredients a bit,\nshould be even tastier。\nGoku……。","Talvez se eu mudar um pouco os ingredientes,\ndeve ser ainda mais saboroso。\nGoku……。"
"5","ゴクッ……。\nそうですね。\n味は及第点ですが、舌触りや喉ごしがよくないです。","Goku……\nThat's right。\nThe taste is the first point, but the texture and throat are not good。","Goku……\nIsso mesmo。\nO sabor é o primeiro ponto, mas a textura e a garganta não são boas。"
"6","ラベル0","Label 0","Rótulo 0"
"7","ラベル1","Label 1","Etiqueta 1"
"8","ラベル2","Label 2","Etiqueta 2"
"9","一花","Ichika","Ichika"
"10","不味いわけでもありませんし、\n誰も飲まないのももったいないですよ。","It's not bad either, and it's a waste that nobody drinks\n。","Também não é ruim, e é um desperdício que ninguém beba\n。"
"11","五月","May","Maio"
"12","五月ちゃん、なんだかんだでごくごく飲んでるね。","Satsuki-chan is drinking a lot for some reason。","Satsuki-chan está bebendo muito por algum motivo。"
"13","出右","Izu","Izu"
"14","出左","Izusa","Izusa"
"15","目がっかり:口がっかり:頬無し","Eyes disappointed: mouth disappointed: no cheeks","Olhos decepcionados: boca decepcionada: sem bochechas"
"16","目がっかり:口がっかり:頬無し:汗無し","Eyes disappointed: mouth disappointed: no cheeks: no sweat","Olhos decepcionados: boca decepcionada: sem bochechas: sem suor"
"17","目困惑:口困惑:頬無し","Eyes Puzzled: Mouth Puzzles: No Cheeks","Olhos intrigados: quebra-cabeças de boca: sem bochechas"
"18","目微笑:口微笑:頬無し:汗無し","Eyes Smiling: Mouth Smiling: No Cheeks: No Sweat","Olhos sorrindo: boca sorrindo: sem bochechas: sem suor"
"19","目無表情:口無表情:頬無し:汗無し","Eyes expressionless: no mouth expressionless: no cheeks: no sweat","Olhos sem expressão: sem boca sem expressão: sem bochechas: sem suor"
"20","目笑顔:口笑顔:頬無し","Eyes Smile: Mouth Smile: No Cheeks","Sorriso de olhos: sorriso na boca: sem bochechas"
"21","目苦笑:口苦笑:頬無し:汗無し","Smiling eyes: bitter mouth smile: no cheeks: no sweat","Olhos sorridentes: boca amarga sorriso: sem bochechas: sem suor"
"22","目通常:口通常:頬無し:汗無し","Eyes Normal: Mouth Normal: No Cheeks: No Sweat","Olhos normais: boca normal: sem bochechas: sem suor"
"23","風太郎","Futaro","Futaro"
