"1","…………。","…………。","…………。"
"2","……自覚はある。\n今後、改善していくつもりだ。","……am aware of it。\nI plan to improve it in the future。","……Estou ciente disso。\nPretendo melhorá-lo no futuro。"
"3","あ、それ、どこかで聞いたな。\n魚をさばくとき、包丁がダメだと\n身がダメになっちゃうって。","Oh, I heard that somewhere。\nWhen judging fish, if a kitchen knife is useless,\nbody is useless It's going to be。","Oh, eu ouvi isso em algum lugar。\nAo julgar peixes, se uma faca de cozinha é inútil,\ncorpo é inútil Vai ser。"
"4","ああ、できないんだ。\nごめんごめん、聞いちゃダメなことを聞いちゃった。","Oh, I can't do it。\nSorry sorry, I heard something I shouldn't listen to。","Oh, eu não posso fazer isso。\nDesculpe, eu ouvi algo que eu não deveria ouvir。"
"5","ああ、スパスパ切れて気持ちいいな！","Oh, it feels good to run out of spa！","Oh, é bom ficar sem spa！"
"6","うちの料理係は私だからね。","I'm the one in charge of cooking at home。","Eu sou o responsável por cozinhar em casa。"
"7","うん、頑張って……なんて、私もできないんだし\n偉そうなことは言えないよ。","Yeah, I can't do my best……either Dashi\nI can't say bossy things。","Sim, eu não posso fazer o meu melhor……também Dashi\nEu não posso dizer coisas mandona。"
"8","え、じゃなくて。\nウナギでも魚でもいいけど、さばけるの？","Eh, it's not。\nEels or fish are fine, but can they be judged？","Eh, não é。\nEnguias ou peixes estão bem, mas podem ser julgados？"
"9","え？","Eh？","Eh？"
"10","おお、この包丁なかなかの切れ味だ。","Oh, this knife is pretty sharp。","Essa faca é bem afiada。"
"11","さばくと言えば……知ってるか？\n東西でウナギのさばき方が違うんだ。","Speaking of judgment, do you know……？\nThe way eels are handled is different in the east and west。","Falando em julgamento, você conhece……？\nA maneira como as enguias são tratadas é diferente no leste e no oeste。"
"12","そうだな、今度、三玖にも教えてやるか……\nと思ったが、あいつのことだし、もう知ってそうだ。","That's right, will I tell Miku next time……I thought\n, but it's about him, and it seems that you already know it。","É isso mesmo, direi a Miku da próxima vez……que pensei\n, mas é sobre ele, e parece que você já sabe disso。"
"13","それで、フータロー君はさばけるの？","That's why Futaro can judge you？","É por isso que Futaro pode julgá-lo？"
"14","なにそれ？　東西？　ウナギ？","What's that？ East and west？ Eels？","O que é isso？ Leste e oeste？ Enguias？"
