"1","ああ、ここで勉強してたのか。","Oh, were you studying here？","Oh, você estava estudando aqui？"
"2","あれ、五月？　いたのか。","Is that May？ Were they there","Isso é maio？ Eles estavam lá？"
"3","あんまり無理するなよ？","Don't overdo it too much, isn't it？","Não exagere demais, não é？"
"4","ええ、おやすみなさい。","Yeah, good night。","Sim, boa noite。"
"5","ええ、まあ。\n今夜のうちに解いておきたい問題があったので、\nそれをやってから寝る予定です。","Yeah, well。\nThere was a problem I wanted to solve tonight, so\nI plan to go to bed after doing that。","Sim, bem。\nHavia um problema que eu queria resolver esta noite, então\nEu pretendo ir para a cama depois de fazer isso。"
"6","じゃ、先に寝るぞ。\nおやすみ。","Well, I'm going to sleep first。\nGood night","Bem, eu vou dormir primeiro。\nBoa noite"
"7","そういうお前もな。\nまだ寝ないのか。","That kind of you too。\nHaven't you slept yet？","Esse tipo de você também。\nVocê ainda não dormiu？"
"8","そこで胸を張られても……。","Even if I'm excited there,……。","Mesmo se eu estiver animado lá,……。"
"9","それじゃ疲れが取れそうにないな。\nうなされて大変なことになりそうだ。","That's not likely to get tired。\nIt looks like it's going to be a big deal。","Não é provável que isso se canse。\nParece que vai ser um grande negócio。"
"10","ま、俺は夢の中でも勉強大歓迎だ！\n悪夢のような問題だろうがかかってこい！","Well, I'm welcome to study even in my dreams！\nIt may be a nightmare problem, but come on！","Bem, eu sou bem-vindo para estudar mesmo nos meus sonhos！\nPode ser um problema de pesadelo, mas vamos lá！"
"11","上杉君？\nまだ起きていたんですか。","Uesugi-kun？\nWas it still awake？","Uesugi-kun？\nAinda estava acordado？"
"12","五月","May","Maio"
"13","出左","Izusa","Izusa"
"14","右","right","certo"
"15","大丈夫です。\nそれに、中途半端な状態で寝たら\n夢の中でも問題に追われそうな気もしますし。","It's okay。\nBesides, if you sleep in a halfway state,\ndream Above all, I also feel like I'm going to be chased by problems。","Está tudo bem。\nAlém disso, se você dorme na metade do caminho,\nsonho Acima de tudo, também sinto que vou ser perseguido por problemas。"
"16","目キョトン:口キョトン:頬無し","Eyes Kyoton: Mouth Kyoton: No cheeks","Olhos Kyoton: Boca Kyoton: Sem bochechas"
"17","目キョトン:口キョトン:頬無し:汗無し","Eyes Kyoton: Mouth Kyoton: No Cheeks: No Sweat","Olhos Kyoton: Boca Kyoton: Sem bochechas: Sem suor"
"18","目困惑:口困惑:頬無し:汗無し","Eye Puzzles: Mouth Puzzles: No Cheeks: No Sweat","Quebra-cabeças de olhos: quebra-cabeças de boca: sem bochechas: sem suor"
"19","目微笑:口微笑:頬無し:汗無し","Eyes Smiling: Mouth Smiling: No Cheeks: No Sweat","Olhos sorrindo: boca sorrindo: sem bochechas: sem suor"
"20","目無表情:口無表情:頬無し","Eyes Expressionless: Mouth Expressionless: No Cheeks","Olhos sem expressão: boca sem expressão: sem bochechas"
"21","目無表情:口無表情:頬無し:汗無し","Eyes expressionless: no mouth expressionless: no cheeks: no sweat","Olhos sem expressão: sem boca sem expressão: sem bochechas: sem suor"
"22","目笑顔:口笑顔:頬無し","Eyes Smile: Mouth Smile: No Cheeks","Sorriso de olhos: sorriso na boca: sem bochechas"
"23","目苦笑:口苦笑:頬無し","A bitter smile: a bitter mouth smile: no cheeks","Um sorriso amargo: um sorriso amargo na boca: sem bochechas"
"24","目苦笑:口苦笑:頬無し:汗無し","Smiling eyes: bitter mouth smile: no cheeks: no sweat","Olhos sorridentes: boca amarga sorriso: sem bochechas: sem suor"
"25","目通常:口通常:頬無し","Eyes Normal: Mouth Normal: No Cheeks","Olhos normais: boca normal: sem bochechas"
"26","目通常:口通常:頬無し:汗無し","Eyes Normal: Mouth Normal: No Cheeks: No Sweat","Olhos normais: boca normal: sem bochechas: sem suor"
"27","部屋ですと、ベッドが目に入って\n寝てしまいたくなるので……。","When it's a room, the bed gets in my eyes and I want to fall asleep\n, so……。","No quarto, a cama entra nos meus olhos e eu quero dormir\n, então……。"
"28","風太郎","Futaro","Futaro"
"29","（リビングに明かりがついてる。\n　消し忘れたのか？）","（Is there a light in the living room。 （Did you forget to erase\n？）","（Há uma luz na sala de estar。 （Você esqueceu de apagar\n？）"
