"1","…………。","…………。","…………。"
"2","あ！　ほら、私たちが勉強してたら、\nらいはちゃんがつまんないと思うんです！","Ah！ Look, if we were studying, I think\nRaiha-chan would be boring！","Ah！ Olha, se estivéssemos estudando, acho que\nRaiha-chan seria chato！"
"3","いいもなにも、\n自然のやることに腹を立てたって仕方ないだろ？","Good things,\nIt's unavoidable to get angry at what nature does, right？","Coisas boas,\nÉ inevitável ficar com raiva do que a natureza faz, certo？"
"4","うう……。\n本当にらいはちゃんはいい子ですね……。","Ugh……。\nReally Raiha-chan is a good girl……。","Ugh……。\nRealmente Raiha-chan é uma boa menina……。"
"5","ううん、大丈夫だよ。\n私、おやつ作ったり、飲み物用意したりして\nみんなの応援をするから。","No, it's okay。\nI make snacks and prepare drinks\nI'm going to support everyone。","Não, está tudo bem。\nEu faço lanches e preparo bebidas\nVou apoiar todos。"
"6","ううーん、でも困りました。","Hmm, but I was in trouble。","Hmm, mas eu estava com problemas。"
"7","ええっ！　勉強ですか！？","Yeah！ Are you studying！？","Sim！ Você está estudando！？"
"8","これはやっぱり、昨日フータロー君が\n『使うような事態にならないことを祈るか』なんて\n言っちゃったから？","After all, yesterday Futaro said\n“Do you hope it won't be a situation like you use it？”\nIs it because I said it？","Afinal, ontem Futaro disse\n“Você espera que não seja uma situação como você a usa？”\nÉ porque eu disse isso？"
"9","こんな島で嵐なんて大丈夫でしょうか。\n建物が持つのか心配ですね。","Is it okay to have a storm on an island like this？\nI'm worried about whether the building will have one。","Tudo bem ter uma tempestade em uma ilha como essa？\nEstou preocupado se o prédio terá um。"
"10","さすがフータロー。","As expected, Futaro。","Como esperado, Futaro。"
"11","そうだけど……。","That's right, but……。","Está certo, mas……。"
"12","そうなの？","Is that so？","É isso mesmo？"
"13","そんなわけないだろ。\nきっと嵐の軌道が大きく変わったんだ。","That's not the case, is it？\nI'm sure the trajectory of the storm has changed drastically。","Não é esse o caso, é？\nTenho certeza de que a trajetória da tempestade mudou drasticamente。"
"14","だったら勉強だな。\n雨の日は意外とはかどるぞ。","Then it's a study。\nIt's surprisingly easy on a rainy day。","Então é um estudo。\nÉ surpreendentemente fácil em um dia chuvoso。"
"15","だって、外に出られないとなると\n暇になっちゃいますよ。\n家の中で遊べるものは持ってきてないんです。","Because if you can't go out, you\nhave no free time。 I don't bring anything that I can play in\nhouse。","Porque se\nnão puder sair, não terá tempo livre。 Eu não trago nada que eu possa jogar em\ncasa。"
"16","ちょ、ちょっと大丈夫なんでしょうね？\n窓がすごい音を立ててるんだけど！","Cho, it's a bit okay, isn't it？\nThe window is making an amazing noise！","Cho, está um pouco bem, não é？\nA janela está fazendo um barulho incrível！"
"17","でも、上杉君の言うとおりです。\nそもそも私たちは受験生なのですから、\n静かに過ごしつつ勉強に取り組みましょう。","But it's as Uesugi-kun says。\nWe are prospective students in the first place, so\nLet's work on your studies while staying quiet。","Mas é como diz Uesugi-kun。\nSomos futuros estudantes em primeiro lugar, então\nVamos trabalhar em seus estudos enquanto ficamos quietos。"
