"1","いいですね！\nしっかりと漬けられているネタが美味しそうです。","That's good！\nThe ingredients that are well soaked look delicious。","Isso é bom！\nOs ingredientes que estão bem encharcados parecem deliciosos。"
"2","そうか？\n俺は悪くないと思うが。","Is that so？\nI don't think it's bad。","É isso mesmo？\nEu não acho que seja ruim。"
"3","はい、どうぞ。\nこの漬け丼、少しだけしょっぱいですね。","Yes, go ahead。\nThis pickled bowl is just a little salty, isn't it？","Sim, vá em frente。\nEssa tigela em conserva é um pouco salgada, não é？"
"4","んっ！？\nちょっと五月、そこのお水ちょうだい！","huh！？\nHey May, give me some water there！","hein！？\nEi maio, me dê um pouco de água lá！"
"5","ラベル0","Label 0","Rótulo 0"
"6","中","midst","meio"
"7","二乃","Nino","Nino"
"8","五月","May","Maio"
"9","今日は漬け丼なのね。","Today's pickle bowl, isn't it？","A tigela de picles de hoje, não é？"
"10","出右","Izu","Izu"
"11","出左","Izusa","Izusa"
"12","右外","Right outside","Do lado de fora"
"13","好みの範囲かしら？\n私にはかなりしょっぱいわ……。","I wonder if it's your preferred range？\nIt's pretty salty for me……。","Eu me pergunto se é a sua faixa preferida？\nÉ bem salgado para mim……。"
"14","目哀しみ:口哀しみ:頬無し","Eyes sadness: mouth sadness: no cheeks","Tristeza nos olhos: tristeza na boca: sem bochechas"
"15","目困惑:口困惑:頬無し","Eyes Puzzled: Mouth Puzzles: No Cheeks","Olhos intrigados: quebra-cabeças de boca: sem bochechas"
"16","目笑顔:口笑顔:頬無し:汗無し","Eyes Smile: Mouth Smile: No Cheeks: No Sweat","Sorriso de olhos: sorriso na boca: sem bochechas: sem suor"
"17","目苦笑:口苦笑:頬無し:汗無し","Smiling eyes: bitter mouth smile: no cheeks: no sweat","Olhos sorridentes: boca amarga sorriso: sem bochechas: sem suor"
"18","目通常:口通常:頬無し","Eyes Normal: Mouth Normal: No Cheeks","Olhos normais: boca normal: sem bochechas"
"19","目通常:口通常:頬無し:汗無し","Eyes Normal: Mouth Normal: No Cheeks: No Sweat","Olhos normais: boca normal: sem bochechas: sem suor"
"20","風太郎","Futaro","Futaro"
