"1","あれ、結構美味しくできるよ。\nただ……。","Oh, you can make it pretty tasty。\njust……。","Oh, você pode fazer isso bem gostoso。\napenas……。"
"2","おっ！\nこの焼き魚、身がふっくらとして美味いな。","Whoa！\nThis grilled fish is plump and delicious。","Uau！\nEste peixe grelhado é gordo e delicioso。"
"3","これ、葉っぱで蒸し焼きにしたんだね。\n魚を焼くのにもいろいろな手段があるんだ。","This was steamed with leaves, wasn't it？\nThere are many ways to grill fish。","Isso foi cozido com folhas, não foi？\nExistem muitas maneiras de grelhar peixe。"
"4","そうなのか！？","Is that so！？","É isso mesmo！？"
"5","それは後始末が大変だっただろうな……。","It would have been difficult to clean up……。","Teria sido difícil limpar……。"
"6","ちょっと失敗して、レンジの中で\n魚が爆発しちゃったときは、二乃にすごく怒られた。","When I failed a bit and the\nfish exploded in the range, Nino was very angry。","Quando eu falhei um pouco e os peixes\nexplodiram no intervalo, Nino ficou muito zangado。"
"7","らいは","Raiha","Raiha"
"8","ラベル0","Label 0","Rótulo 0"
"9","三玖","Sankaku","Sankaku"
"10","出右","Izu","Izu"
"11","出左","Izusa","Izusa"
"12","最近だと、レンジでお魚が焼ける道具もあるよね。","Recently, there are tools that allow you to bake fish in the microwave。","Recentemente, existem ferramentas que permitem assar peixe no microondas。"
"13","目がっかり:口がっかり:頬無し","Eyes disappointed: mouth disappointed: no cheeks","Olhos decepcionados: boca decepcionada: sem bochechas"
"14","目キョトン:口キョトン:頬無し","Eyes Kyoton: Mouth Kyoton: No cheeks","Olhos Kyoton: Boca Kyoton: Sem bochechas"
"15","目哀しみ:口哀しみ:頬無し","Eyes sadness: mouth sadness: no cheeks","Tristeza nos olhos: tristeza na boca: sem bochechas"
"16","目微笑:口微笑:頬無し","Eyes Smiling: Mouth Smiling: No Cheeks","Olhos sorrindo: boca sorrindo: sem bochechas"
"17","目笑顔:口笑顔:頬無し","Eyes Smile: Mouth Smile: No Cheeks","Sorriso de olhos: sorriso na boca: sem bochechas"
"18","目通常:口通常:頬無し","Eyes Normal: Mouth Normal: No Cheeks","Olhos normais: boca normal: sem bochechas"
"19","風太郎","Futaro","Futaro"
