"1","ああ、すまん。\n驚かせたな。","Oh, I'm sorry。\nThat surprised me","Oh, desculpa。\nIsso me surpreendeu"
"2","ああ、わかった。","Oh, I understand。","Oh, eu entendo。"
"3","ああ、焦って探すとロクなことにならないしな。","Oh, if you look for it impatiently, it won't be a bad thing。","Oh, se você procurar com impaciência, não será uma coisa ruim。"
"4","いざ料理を始めたとき、\n塩がない、とか、醤油がない、なんてなったら\nいろいろ困るでしょ？","When you start cooking, what if you don't have\nsalt or no soy sauce\nIt's a lot of trouble, isn't it？","Quando você começa a cozinhar, e se você não tiver\nsal ou nenhum molho de soja\nÉ um grande problema, não é？"
"5","うわ、八角や鷹の爪に未開封のチリソースまである。\nけどエスニック料理はさすがになしよね。","Wow, there are even unopened chili sauce on octagonal and hawk claws。\nBut there are really no ethnic dishes。","Uau, há até molho de pimenta fechado em garras octogonais e de falcão。\nMas realmente não há pratos étnicos。"
"6","えーと、調味料はこっちにもあるわね。\n塩とコショウと……ナンプラー？","Well, there are seasonings here too。\nsalt and pepper and……Sudoku？","Bem, há temperos aqui também。\nsal e pimenta e……Sudoku？"
"7","きゃっ！？","Kya！？","Kya！？"
"8","そうか、片付けてくれてありがとな。\n俺じゃ気づけない部分だった。","That's right, thank you for cleaning it up。\nIt was a part I didn't notice。","Isso mesmo, obrigado por limpá-lo。\nFoi uma parte que eu não notei。"
"9","で？　お前は何をやってるんだ？","In？ What are you doing？","Em？ O que você está fazendo？"
"10","どういたしまして。\nでも、フー君だけのためじゃないから気にしないで。","You're welcome\nBut don't worry because it's not just for Fu-kun。","De nada\nMas não se preocupe porque não é só para Fu-kun。"
"11","なにやってるんだ、二乃。","What are you doing, Nino","O que está fazendo, Nino？"
"12","まあ、最初は、何か食材があるかもって思って\n片付け始めたんだけどね。","Well, at first, I thought there might be some ingredients, so I started cleaning up\n。","Bem, no começo, eu pensei que poderia haver alguns ingredientes, então eu comecei a limpar\n。"
"13","むしろ私が使いやすいように変えちゃってるから\n何かあったら言ってちょうだい。","Rather, I\nchanged it to make it easier to use, so please tell me if anything happens。","Em vez disso, eu\nalterei para torná-lo mais fácil de usar, então, por favor, me avise se algo acontecer。"
"14","キッチンの整理と調味料の確認よ。\nよく使うものを使いやすい場所に出しておいて、\n使わないものを奥へしまってるの。","Organize your kitchen and check the seasonings。\nPut the things you use often in an easy-to-use place, and\nPut the things you don't use in the back。","Organize sua cozinha e verifique os temperos。\nColoque as coisas que você usa com frequência em um lugar fácil de usar, e\nColoque as coisas que você não usa na parte de trás。"
"15","フー君だったの、びっくりした。\nどうしたの？　もしかして、お腹すいちゃった？","I was surprised that it was Fu-kun。\nWhat's wrong with you？ Are you hungry by any chance？","Fiquei surpreso que fosse Fu-kun。\nO que há de errado com você？ Você está com fome por acaso？"
"16","ホント調味料にだけは困らないわね。\n助かるけど……。","I really don't have to worry about seasonings。\nwould be saved but……。","Eu realmente não preciso me preocupar com temperos。\nseria salvo, mas……。"
"17","ラベル0","Label 0","Rótulo 0"
"18","中","midst","meio"
"19","二乃","Nino","Nino"
"20","出右","Izu","Izu"
"21","出左","Izusa","Izusa"
"22","気づいたらこの時間になっちゃったのよ。\nこんな遅くまでやるつもりじゃなかったんだけど。","When I noticed it, it was this time。\nI wasn't going to do it until this late。","Quando eu percebi, foi desta vez。\nEu não ia fazer isso até tão tarde。"
"23","目がっかり:口がっかり:頬無し","Eyes disappointed: mouth disappointed: no cheeks","Olhos decepcionados: boca decepcionada: sem bochechas"
"24","目キョトン:口キョトン:頬無し","Eyes Kyoton: Mouth Kyoton: No cheeks","Olhos Kyoton: Boca Kyoton: Sem bochechas"
"25","目困惑:口困惑:頬無し","Eyes Puzzled: Mouth Puzzles: No Cheeks","Olhos intrigados: quebra-cabeças de boca: sem bochechas"
"26","目微笑:口微笑:頬無し","Eyes Smiling: Mouth Smiling: No Cheeks","Olhos sorrindo: boca sorrindo: sem bochechas"
"27","目無表情:口無表情:頬無し","Eyes Expressionless: Mouth Expressionless: No Cheeks","Olhos sem expressão: boca sem expressão: sem bochechas"
"28","目真剣:口真剣:頬無し","Eye Serious: Serious Mouth: No Cheek","Olho sério: boca séria: sem bochecha"
"29","目苦笑:口苦笑:頬無し","A bitter smile: a bitter mouth smile: no cheeks","Um sorriso amargo: um sorriso amargo na boca: sem bochechas"
"30","目通常:口通常:頬無し","Eyes Normal: Mouth Normal: No Cheeks","Olhos normais: boca normal: sem bochechas"
"31","目驚き:口驚き:頬無し","Eye surprise: mouth surprise: no cheek","Surpresa ocular: surpresa na boca: sem bochecha"
"32","見てみたら、あまりにも調理器具がバラバラに\n置かれてるから気になっちゃって――","When I looked at it, I was worried because the cooking\nwere placed in pieces。","Quando olhei para ele, fiquei preocupado porque os\nde cozinha foram colocados em pedaços。"
"33","違う。\n部屋に戻る途中、明かりがついていたから\n誰かいるのかと思って覗いただけだ。","It's different。\nOn the way back to my room, the light was on\nI just looked at it wondering if anyone was there。","É diferente。\nNo caminho de volta para o meu quarto, a luz estava acesa\nEu só olhei para ele me perguntando se alguém estava lá。"
"34","風太郎","Futaro","Futaro"
"35","（ん？　キッチンの明かりがついてる。\n　こんな時間に誰だ？）","（huh？ The light in the kitchen is on。 （\nWho is this time？）","（hein？ A luz da cozinha está acesa。 （\nQuem é desta vez？）"
