"1","…………。","…………。","…………。"
"2","……おい。\n勉強を見てもらいたいと言われて来てみれば、\nこれは一体どういうことだ？","……hey\nIf you are told that you want to see your studies,\nWhat the hell does this mean？","……Ei\nSe lhe disserem que você quer ver seus estudos,\nO que diabos isso significa？"
"3","……そうか。\nでは、これ以上は追求しないことにしよう。","……is that so？\nNow, let's not pursue it any more。","……é assim？\nAgora, não vamos mais prosseguir com isso。"
"4","……それ、一花が言う？","……Is that what Ichika says？","……É isso que Ichika diz？"
"5","……なんで俺に聞くんだよ。","……Why do you ask me？","……Por que você me pergunta？"
"6","……フータローのケチ。","……Futaro's stinginess","……A mesquinhez de Futaro"
"7","……大変に盛り上がっていて結構だが、\n夏休みの課題をするんじゃなかったのか？","……It's fine to be very excited,\nDidn't you do summer vacation assignments？","……É bom estar muito animado,\nVocê não fez tarefas de férias de verão？"
"8","あ、ああ、なんだ？","Oh, oh, what is it？","Oh, oh, o que é isso？"
"9","あ、そうです！\n想い出といえば――","Oh, that's right！\nSpeaking of memories","Oh, está certo！\nFalando de memórias"
"10","あ、電話が。\nすみません、失礼しますね。","Oh, there's a phone call。\nExcuse me, excuse me。","Oh, há um telefonema。\nDesculpe-me, com licença。"
"11","あああああ……。\nこんな写真、いつ撮ってたんですか……。","Oh ah ah……。\nWhen were you taking photos like this……。","Ah ah ah……。\nQuando você estava tirando fotos como essa……。"
"12","あっ、もう！","Oh, already！","Oh, já！"
"13","あら、呼ぶなんてつもりはないわよ？\nだってそのときは隣に……ふふっ！","Oh, I'm not going to call you, are you？\nbecause at that time it's next to……Huh！","Oh, eu não vou te ligar, vai？\nporque naquele momento é próximo a……Huh！"
"14","い、いや、そんなことはないんだが。","No, no, that's not the case。","Não, não, esse não é o caso。"
"15","いえ、その、深い意味などなくてですね！？","No, it doesn't have a deep meaning！？","Não, não tem um significado profundo！？"
"16","うん、それもいいかも！\nネックレスとか、ティアラに使うとか。\nらいはちゃんにも見てもらえるもんね。","Yeah, that might be good too！\nDo you use it for necklaces or tiaras？\nRaiha-chan can see it too, isn't it？","Sim, isso pode ser bom também！\nVocê o usa para colares ou tiaras？\nRaiha-chan também pode ver, não é？"
"17","えっ！？","Eh！？","Eh！？"
"18","えー？\n今日はもうそんな気分じゃないよ。","Eh？\nI don't feel like that anymore today。","Eh？\nEu não me sinto mais assim hoje。"
"19","おっ、フータロー君やっと来たね？\nほらほら、今ならみんなの秘蔵写真を見放題だよ？","Whoa, Futaro has finally come, right？\nhey hey, now everyone's treasured photos are unlimited, right？","Uau, Futaro finalmente chegou, certo？\nEi, ei, agora as fotos preciosas de todos são ilimitadas, certo？"
"20","お世話になっております、お父さん！\nらいはの件はありがとうございました！","I'm indebted to you, Dad！ Thank you for the\nRaiha case！","Estou em dívida com você, pai！ Obrigado pelo caso\nRaiha！"
"21","こっちは花火したときのだね。\nおお、らいはちゃんが可愛く撮れてる～！","This is when there were fireworks。\nOh, are you taking cute pictures of Raiha~！","Foi quando houve fogos de artifício。\nOh, você está tirando fotos fofas de Raiha ~！"
"22","これからも励んでくれたまえ。\nそれでは失礼するよ。","Please continue to work hard from now on。\nThen excuse me。","Por favor, continue trabalhando duro a partir de agora。\nEntão, desculpe-me。"
"23","さあ、勉強するぞ！\nお前らを、全員揃って笑顔で卒業させてやる！","Come on, let's study！\nI'm going to make you all graduate with a smile！","Vamos lá, vamos estudar！\nEu vou fazer todos vocês se formarem com um sorriso！"
"24","しまっておくのももったいないですし、\nお守りとして、順番に持ち歩きますか？","It's a waste to store it away, and do you carry it around in order as a\namulet？","É um desperdício armazená-lo, e você o carrega em ordem como um amuleto\n？"
"25","しゃがみ遅","Crouch slow","Agachar devagar"
"26","そうすれば、らいはちゃんが\n遊びに来てくれたとき、一緒に見られるし。","That way, when Raiha-chan comes to play\n, we can watch them together。","Dessa forma, quando Raiha-chan vier jogar\n, podemos assisti-los juntos。"
"27","そうそう、参考までに聞いてるだけだもの。\nここはフー君の好きなほうでいいのよ？\nねえ、どっちが好き？","Oh yeah, I'm just listening to it for reference。\nIs it okay for Fu-kun to like here？\nHey, which one do you like better？","Ah, sim, só estou escutando para referência。\nEstá tudo bem para o Fu-kun gostar daqui？\nEi, qual você gosta mais？"
"28","それ、いいね。\n可愛いお皿の上に、小物と一緒に並べてさ。\nきっとらいはちゃんも喜んでくれるよ。","That's good。\nArrange them with small items on a cute plate。\nI'm sure Raiha-chan will be happy too。","Isso é bom。\nOrganize-os com pequenos itens em um prato bonito。\nTenho certeza de que Raiha-chan também ficará feliz。"
"29","それはよかった。","That was good。","Isso foi bom。"
"30","だから……聞く相手を間違えてるぞ。","That's why……I'm listening to the wrong person。","É por isso que……estou ouvindo a pessoa errada。"
"31","ちょっと騒がしいけど、気にしないで。","It's a bit noisy, but don't worry。","É um pouco barulhento, mas não se preocupe。"
"32","って、勉強はどうした！\n俺は想い出話をしに来たわけじゃないぞ！","What happened to my studies！\nI didn't come here to talk about memories！","O que aconteceu com meus estudos！\nEu não vim aqui para falar sobre memórias！"
"33","でも、掃除のときなんかに\nうっかりなくさないように注意しないと。","But you have to be careful not to accidentally lose\nwhen cleaning。","Mas você precisa ter cuidado para não perder\nacidentalmente durante a limpeza。"
"34","ところで、先ほどそちらから\n『結婚式』という言葉が聞こえたのだが。","By the way, I heard the word\n“wedding” from there earlier。","A propósito, ouvi a palavra\n“casamento” de lá mais cedo。"
"35","どういうことか説明してもらいたい。","I want you to explain what that means。","Quero que explique o que isso significa。"
"36","どうして黙っているのかな？","Why are we silent？","Por que estamos em silêncio？"
"37","ねえ、フー君はどっちがいい？\n結婚式で使うなら、ネックレスか、ティアラか。\nもちろん別のものでもいいわ。","Hey, which one is better for you？\nIf you use it at a wedding, is it a necklace or a tiara？\nOf course, something else is fine。","Ei, qual é o melhor para você？\nSe você o usa em um casamento, é um colar ou uma tiara？\nClaro, outra coisa está bem。"
"38","は……。","is……。","é……。"
"39","はああぁぁ……。","huh ahhhhhhhh……","hein ahhhhhhhh……"
"40","はい、おかげさまで健康そのものです。","Yes, thanks to you, it's health itself。","Sim, graças a você, é a própria saúde。"
"41","は？　俺と？","What is？ With me？","O que é？ Comigo？"
"42","まだ夏休みは残ってるしさ。\n島での想い出話をするのもいいんじゃない？","I still have summer vacation left。\nIsn't it good to talk about memories on the island？","Ainda tenho férias de verão。\nNão é bom falar sobre memórias na ilha？"
"43","も、もちろんです！　当然じゃないですか！\n俺は紳士的に接していますとも！","Well, of course！ Isn't it natural！\nI'm treated like a gentleman！","Bem, claro！ Não é natural！\nSou tratado como um cavalheiro！"
"44","よくねぇ！\nほら、写真はどけろ！\n教科書とノートを持ってこい！","Well hey！\nLook, remove the picture！\nBring textbooks and notebooks！","Bem, ei！\nOlhe, remova a foto！\nTraga livros didáticos e cadernos！"
"45","らいはちゃんから頂いた水晶、\nひとまず私が受け取っていましたが、\nどうしましょう？","The crystal I received from Raiha-chan,\nfor now, I received it,\nWhat should I do？","O cristal que recebi de Raiha-chan,\npor enquanto, eu recebi,\nO que devo fazer？"
"46","ケチじゃない。\n俺はお前らの家庭教師だからな、\nこれが当然なんだよ。","It's not stingy。\nI'm your tutor,\nthis is It's natural。","Não é mesquinho。\nEu sou seu tutor,\nisso é natural。"
"47","スマホで撮ってたのをプリントしてみたの。\n島の想い出として、ちょうどいいでしょ？","I tried printing what I was shooting with my smartphone。\nIt's just right as a memory of the island, isn't it？","Tentei imprimir o que estava filmando com meu smartphone。\nÉ exatamente como uma lembrança da ilha, não é？"
"48","ラベル0","Label 0","Rótulo 0"
"49","一花","Ichika","Ichika"
"50","三玖","Sankaku","Sankaku"
"51","上杉さん、こういうのは難しく考えないで\n好きなほうを選べばいいんですって。","Uesugi-san, don't think hard about this kind of thing,\n, you should choose the one you like。","Uesugi-san, não pense muito sobre esse tipo de coisa,\n, você deve escolher o que você gosta。"
