"1","……そこでらいはちゃんなのね。\n私じゃなくて。","……That's where Raiha is, isn't it？\nIt's not me","……É aí que Raiha está, não é？\nNão sou eu"
"2","あ、おい四葉！\n１人で大丈夫か？","Oh, hey, Yotsuba！\nIs it okay to be alone？","Oh, ei, Yotsuba！\nTudo bem ficar sozinho？"
"3","あ、お兄ちゃん！","Oh, big brother！","Oh, irmão mais velho！"
"4","ああ、もう平気だ。\nありがとな。","Oh, I'm fine already。\nThank you","Oh, eu já estou bem。\nObrigado"
"5","ああ、海でいいぞ。\nここまで言われたら反対なんてできないだろ。","Oh, the ocean is fine。\nIf you were told this far, you wouldn't be able to oppose it。","Oh, o oceano está bom。\nSe lhe dissessem até aqui, você não seria capaz de se opor a isso。"
"6","あれ、三玖は別の案だったのか？","Oh, was Miku a different idea？","Oh, Miku foi uma ideia diferente？"
"7","あー、おはよう。\nみんな揃ってるみたいだな。","Uh, good morning。\nIt looks like everyone is there。","Bom dia。\nParece que todo mundo está lá。"
"8","うん、フータローがいいならいいよ。","Yeah, it's good if Futaro is good。","Sim, é bom se Futaro for bom。"
"9","うん、フータロー君の\n元気な顔を見られて安心したよ。","Yeah, I was relieved to see Hootaro's\ncheerful face。","Sim, fiquei aliviado ao ver o rosto alegre de\n。"
"10","おう。","Oh","Ó"
"11","お前たちが成果を出したのに……\n俺ときたら自己管理もできてなかった。","Even though you guys have achieved results……\nI wasn't even able to manage myself。","Mesmo que vocês tenham alcançado resultados……\n, eu nem consegui me controlar。"
"12","さんせーい。\nやっぱり夏は海だよね。","SANSEI\nAfter all, summer is the sea, isn't it？","SANSEI\nAfinal, o verão é o mar, não é？"
"13","すっごく心配したんですよ。","I was really worried。","Eu estava muito preocupado。"
"14","せっかくの提案に水を差しちまってすまなかった。\nこの通りだ！","I'm sorry I poured water on my proposal。\nThis is the street！","Sinto muito por ter derramado água na minha proposta。\nEsta é a rua！"
"15","そうだな……。\nまずその件について謝らせてくれ。","That's right……。\nFirst of all, let me apologize for the matter。","Isso mesmo……。\nEm primeiro lugar, deixe-me pedir desculpas pelo assunto。"
"16","そうよ、ここは絶対に海でしょ！\n今日は１日、海で過ごすわよ！","Yes, this is absolutely the ocean, isn't it！\nI'm going to spend the day at the beach today！","Sim, isso é absolutamente o oceano, não é！\nEu vou passar o dia na praia hoje！"
"17","ったく、あいつはホントに行動力の塊だな。","Heck, he's really a lump of action power。","Heck, ele é realmente um pedaço de poder de ação。"
"18","で、俺のことよりも、だ。\n今日と明日は思いっきり遊ぶんだろ？\n何をするのか決めてあるのか？","So, it's more than me。\nAre you going to play today and tomorrow to your heart's content, right？\nHave you decided what to do？","Então, é mais do que eu。\nVocê vai jogar hoje e amanhã o quanto quiser, certo？\nVocê decidiu o que fazer？"
"19","では、私はお先に行って\nパラソルやチェアの準備をしてきまーす！\n上杉さんはごゆっくりどうぞ！","Well, I'm going ahead and getting ready for\numbrellas and chairs！\nPlease relax, Mr。 Uesugi！","Bem, estou indo em frente e me preparando para\nguarda-chuvas e cadeiras！\nPor favor, relaxe, Sr。 Uesugi！"
"20","でも、今日は海よ？\nもう決めたんだから。","But is today the ocean？\nI've already decided。","Mas hoje é o oceano？\nEu já decidi。"
"21","でも、本当に大丈夫？\nフータロー、無理してない？","But is it really okay？\nFutaro, aren't you overdoing it？","Mas está tudo bem？\nFutaro, você não está exagerando？"
"22","でも、本当の本当に、無理はしないでくださいね？\n少しでも気分が悪くなったら言ってください。","But don't overdo it, really, right？\nTell me if you feel even a little sick","Mas não exagere, realmente, certo？\nDiga-me se você se sentir um pouco doente"
"23","どうですか、上杉君？","How is it, Uesugi-kun？","Como está, Uesugi-kun？"
"24","へいへい。","hey hey","Ei, ei"
"25","ほら、私たちも行きましょ、フー君！","Look, let's go too, Mr。 Fu！","Olha, vamos também, Sr。 Fu！"
"26","まあ、大体はね。\nそもそも島だから、できることも限られてるし。","Well, for the most part。\nSince it's an island in the first place, there's a limit to what you can do。","Bem, na maior parte。\nComo é uma ilha em primeiro lugar, há um limite para o que você pode fazer。"
"27","もういいわよ、気にしてないから。\nそうよね？","That's okay, because I don't care。\nThat's right？","Tudo bem, porque eu não me importo。\nEstá certo？"
"28","もう大丈夫だ。","It's all right now。","Está tudo bem agora。"
"29","やった！\nありがと、フー君。","I did it！\nThanks, Fu-kun。","Eu fiz isso！\nObrigado, Fu-kun。"
